start_sec,end_sec,duration_sec
0.2,0.3,0.09999999999999998
0.333333,0.366667,0.03333400000000003
0.8,0.833333,0.033332999999999946
1.333333,1.366667,0.033333999999999975
1.5,1.6,0.10000000000000009
1.7,1.733333,0.03333300000000006
1.766667,1.833333,0.06666600000000011
1.966667,2.0,0.03333300000000006
2.166667,2.233333,0.06666600000000011
2.3,2.333333,0.03333300000000028
2.566667,2.6,0.03333300000000028
3.3,3.333333,0.03333300000000028
3.366667,3.4,0.033332999999999835
3.433333,3.5,0.06666699999999981
3.733333,3.8,0.06666699999999981
3.866667,4.133333,0.2666660000000003
4.166667,4.2,0.033332999999999835
4.233333,4.3,0.06666699999999981
4.366667,4.4,0.03333300000000072
4.466667,4.5,0.033332999999999835
4.533333,4.566667,0.033333999999999975
4.933333,4.966667,0.033333999999999975
5.133333,5.233333,0.09999999999999964
5.333333,5.433333,0.10000000000000053
5.6,5.7,0.10000000000000053
5.833333,5.9,0.0666670000000007
5.933333,6.0,0.06666699999999981
6.066667,6.233333,0.1666660000000002
6.266667,6.3,0.033332999999999835
6.633333,6.733333,0.09999999999999964
6.933333,6.966667,0.033333999999999975
7.1,7.266667,0.16666700000000034
7.833333,7.9,0.0666670000000007
8.0,8.033333,0.03333300000000072
8.133333,8.166667,0.033333999999999975
8.3,8.333333,0.03333299999999895
8.433333,8.466667,0.033333999999999975
8.9,8.933333,0.03333299999999895
9.166667,9.233333,0.06666599999999967
9.866667,9.933333,0.06666599999999967
10.233333,10.3,0.0666670000000007
10.4,10.433333,0.03333299999999895
10.5,10.533333,0.03333300000000072
10.733333,10.766667,0.033333999999999975
10.833333,10.9,0.0666670000000007
11.233333,11.3,0.0666670000000007
11.8,11.833333,0.03333299999999895
11.933333,11.966667,0.033333999999999975
12.9,12.933333,0.03333299999999895
13.233333,13.266667,0.033333999999999975
13.733333,13.833333,0.09999999999999964
13.933333,13.966667,0.033333999999999975
14.133333,14.166667,0.033333999999999975
14.5,14.633333,0.13333300000000037
15.233333,15.3,0.0666670000000007
15.6,15.666667,0.0666670000000007
15.7,15.733333,0.03333300000000072
15.766667,15.866667,0.09999999999999964
15.9,15.966667,0.06666699999999892
16.0,16.1,0.10000000000000142
16.133333,16.4,0.2666669999999982
16.533333,16.566667,0.033333999999999975
