frame_idx,time_sec,omega_z_rad_per_s,abs_omega_z_rad_per_s,surface_speed_cm_per_s,n_features_tracked,n_features_used,omega_std_rad_per_s
93,3.100000,0.011874,0.011874,0.037997,50,50,0.024791
94,3.133333,0.002750,0.002750,0.008801,50,50,0.018479
95,3.166667,-0.001700,0.001700,0.005439,50,50,0.028761
96,3.200000,0.000327,0.000327,0.001045,50,50,0.025586
97,3.233333,0.000098,0.000098,0.000312,50,50,0.016633
98,3.266667,0.000370,0.000370,0.001183,50,50,0.015360
99,3.300000,-0.003725,0.003725,0.011921,50,50,0.022154
100,3.333333,-0.001029,0.001029,0.003293,50,50,0.019501
101,3.366667,-0.001996,0.001996,0.006387,50,50,0.014477
102,3.400000,0.010113,0.010113,0.032361,50,50,0.025852
103,3.433333,0.009958,0.009958,0.031866,50,50,0.013538
104,3.466667,-0.000415,0.000415,0.001329,50,50,0.023405
105,3.500000,-0.003791,0.003791,0.012132,50,50,0.018589
106,3.533333,-0.003596,0.003596,0.011508,50,50,0.016490
107,3.566667,-0.004040,0.004040,0.012927,50,50,0.011802
108,3.600000,-0.001445,0.001445,0.004624,50,50,0.015281
109,3.633333,0.003593,0.003593,0.011498,50,50,0.017956
110,3.666667,0.009328,0.009328,0.029851,49,49,0.022128
111,3.700000,0.011843,0.011843,0.037897,48,48,0.014634
112,3.733333,0.008394,0.008394,0.026861,47,47,0.014723
113,3.766667,-0.000060,0.000060,0.000190,47,47,0.013951
114,3.800000,-0.005532,0.005532,0.017703,47,47,0.020443
115,3.833333,-0.004527,0.004527,0.014486,47,47,0.022332
116,3.866667,-0.014331,0.014331,0.045859,47,47,0.015504
117,3.900000,-0.003662,0.003662,0.011719,47,47,0.010384
118,3.933333,-0.003585,0.003585,0.011471,46,46,0.011770
119,3.966667,-0.005803,0.005803,0.018571,46,46,0.021456
120,4.000000,0.019262,0.019262,0.061637,46,46,0.042629
121,4.033333,0.005128,0.005128,0.016410,50,50,0.013503
122,4.066667,0.001594,0.001594,0.005100,50,50,0.013666
123,4.100000,-0.003521,0.003521,0.011267,50,49,0.015896
124,4.133333,0.001718,0.001718,0.005499,49,48,0.020363
125,4.166667,0.037224,0.037224,0.119118,48,47,0.031442
126,4.200000,0.075507,0.075507,0.241622,47,46,0.052609
127,4.233333,0.135516,0.135516,0.433650,47,46,0.066817
128,4.266667,0.165355,0.165355,0.529137,47,45,0.073167
129,4.300000,0.058008,0.058008,0.185627,46,45,0.041052
130,4.333333,-0.022218,0.022218,0.071096,45,43,0.033327
131,4.366667,-0.019633,0.019633,0.062825,45,44,0.042483
132,4.400000,0.048814,0.048814,0.156205,45,44,0.067831
133,4.433333,0.069926,0.069926,0.223762,45,45,0.055845
134,4.466667,0.064999,0.064999,0.207997,44,44,0.052913
135,4.500000,0.077911,0.077911,0.249316,44,44,0.761358
136,4.533333,0.305279,0.305279,0.976893,42,42,0.695155
137,4.566667,0.088493,0.088493,0.283176,38,38,0.055513
138,4.600000,0.038687,0.038687,0.123798,38,38,0.038469
139,4.633333,-0.126289,0.126289,0.404125,50,49,0.049091
140,4.666667,-0.021637,0.021637,0.069238,48,47,0.038733
141,4.700000,0.008526,0.008526,0.027284,47,46,0.025627
142,4.733333,0.002454,0.002454,0.007852,46,46,0.022626
143,4.766667,-0.000531,0.000531,0.001699,44,43,0.013931
144,4.800000,0.032761,0.032761,0.104835,44,43,0.024440
145,4.833333,0.020769,0.020769,0.066462,44,43,0.031855
146,4.866667,-0.007129,0.007129,0.022813,44,43,0.022858
147,4.900000,-0.009739,0.009739,0.031164,43,42,0.016217
148,4.933333,0.002856,0.002856,0.009138,43,42,0.029079
149,4.966667,0.018482,0.018482,0.059143,43,42,0.026782
150,5.000000,0.072704,0.072704,0.232653,43,42,0.030284
151,5.033333,0.117937,0.117937,0.377398,50,50,0.048581
152,5.066667,0.054091,0.054091,0.173091,50,50,0.070922
153,5.100000,-0.126810,0.126810,0.405793,47,47,0.084714
154,5.133333,0.010655,0.010655,0.034096,47,47,0.053602
155,5.166667,0.017469,0.017469,0.055902,46,46,0.035895
156,5.200000,-0.056311,0.056311,0.180195,46,46,0.034638
157,5.233333,0.000766,0.000766,0.002450,46,46,0.038450
158,5.266667,0.014212,0.014212,0.045479,45,45,0.022904
159,5.300000,0.003248,0.003248,0.010394,45,45,0.034125
160,5.333333,0.027690,0.027690,0.088608,45,45,0.041139
161,5.366667,-0.022606,0.022606,0.072340,45,45,0.032692
162,5.400000,0.026377,0.026377,0.084408,45,45,0.035013
163,5.433333,-0.008090,0.008090,0.025888,45,45,0.039765
164,5.466667,-0.005288,0.005288,0.016923,44,44,0.021767
165,5.500000,0.016147,0.016147,0.051671,44,44,0.022445
166,5.533333,0.018740,0.018740,0.059967,43,43,0.038845
167,5.566667,-0.014776,0.014776,0.047283,43,43,0.018471
168,5.600000,-0.065428,0.065428,0.209370,42,42,0.040273
169,5.633333,-0.138271,0.138271,0.442468,42,42,0.057291
170,5.666667,-0.130087,0.130087,0.416277,41,41,0.055050
171,5.700000,-0.020908,0.020908,0.066905,41,41,0.043253
172,5.733333,0.006247,0.006247,0.019992,41,41,0.022310
173,5.766667,-0.074519,0.074519,0.238461,41,41,0.048477
174,5.800000,-0.028737,0.028737,0.091957,41,41,0.020791
175,5.833333,0.002117,0.002117,0.006775,41,41,0.028937
176,5.866667,-0.015791,0.015791,0.050531,41,41,0.027331
177,5.900000,-0.061266,0.061266,0.196051,41,41,0.037041
178,5.933333,-0.077424,0.077424,0.247757,41,41,0.027251
179,5.966667,-0.007617,0.007617,0.024374,41,41,0.026292
180,6.000000,-0.054292,0.054292,0.173735,41,41,0.030549
181,6.033333,-0.027694,0.027694,0.088620,49,48,0.023876
182,6.066667,-0.037641,0.037641,0.120450,49,48,0.026935
183,6.100000,-0.007252,0.007252,0.023206,48,46,0.011931
184,6.133333,-0.004423,0.004423,0.014155,47,45,0.018776
185,6.166667,-0.001958,0.001958,0.006265,47,45,0.013692
186,6.200000,-0.003711,0.003711,0.011875,47,44,0.012768
187,6.233333,-0.002469,0.002469,0.007900,46,44,0.014558
188,6.266667,-0.006125,0.006125,0.019601,45,43,0.016351
189,6.300000,-0.006186,0.006186,0.019795,44,43,0.014568
190,6.333333,-0.015792,0.015792,0.050533,44,42,0.012668
191,6.366667,-0.010431,0.010431,0.033378,43,40,0.014635
192,6.400000,-0.006432,0.006432,0.020583,42,39,0.012862
193,6.433333,-0.002126,0.002126,0.006802,42,40,0.009244
194,6.466667,-0.001261,0.001261,0.004034,42,40,0.009795
195,6.500000,0.002315,0.002315,0.007408,42,40,0.011797
196,6.533333,-0.004233,0.004233,0.013545,42,40,0.010943
197,6.566667,-0.007357,0.007357,0.023541,42,39,0.011236
198,6.600000,-0.004361,0.004361,0.013955,42,39,0.024314
199,6.633333,-0.000432,0.000432,0.001382,42,39,0.014221
200,6.666667,-0.014961,0.014961,0.047876,42,39,0.017279
201,6.700000,-0.035045,0.035045,0.112143,42,39,0.022040
202,6.733333,-0.021540,0.021540,0.068927,42,39,0.017216
203,6.766667,-0.012115,0.012115,0.038769,41,38,0.015388
204,6.800000,-0.002654,0.002654,0.008492,40,37,0.011158
205,6.833333,0.008579,0.008579,0.027454,40,37,0.013523
206,6.866667,0.006536,0.006536,0.020915,40,37,0.012754
207,6.900000,-0.011719,0.011719,0.037502,40,37,0.011348
208,6.933333,-0.017033,0.017033,0.054506,40,37,0.009827
209,6.966667,-0.003688,0.003688,0.011802,40,38,0.011788
210,7.000000,-0.013370,0.013370,0.042785,40,37,0.016439
211,7.033333,-0.008515,0.008515,0.027249,49,49,0.025700
212,7.066667,0.002865,0.002865,0.009167,49,49,0.021423
213,7.100000,0.003714,0.003714,0.011885,49,49,0.019664
214,7.133333,0.014947,0.014947,0.047832,49,49,0.041419
215,7.166667,0.027963,0.027963,0.089481,48,48,0.048373
216,7.200000,0.027414,0.027414,0.087725,48,48,0.028426
217,7.233333,0.046150,0.046150,0.147682,48,48,0.039535
218,7.266667,0.058412,0.058412,0.186917,47,47,0.046951
219,7.300000,-0.060587,0.060587,0.193879,47,47,0.038191
220,7.333333,0.023572,0.023572,0.075431,47,47,0.033776
221,7.366667,0.082484,0.082484,0.263948,47,47,0.067489
222,7.400000,0.065165,0.065165,0.208529,47,47,0.049830
223,7.433333,-0.012559,0.012559,0.040190,47,47,0.023982
224,7.466667,0.017121,0.017121,0.054786,47,47,0.031352
225,7.500000,0.001039,0.001039,0.003324,47,47,0.012474
226,7.533333,-0.014163,0.014163,0.045320,47,47,0.028098
227,7.566667,0.167553,0.167553,0.536170,47,47,0.065097
228,7.600000,0.179119,0.179119,0.573181,47,47,0.264814
229,7.633333,0.002339,0.002339,0.007486,46,46,0.013580
230,7.666667,0.097887,0.097887,0.313239,46,46,0.133502
231,7.700000,0.086219,0.086219,0.275902,46,46,0.054676
232,7.733333,0.020702,0.020702,0.066245,45,45,0.032757
233,7.766667,-0.014988,0.014988,0.047960,45,45,0.023495
234,7.800000,-0.042453,0.042453,0.135851,45,45,0.027327
235,7.833333,-0.095923,0.095923,0.306953,45,45,0.042106
236,7.866667,-0.123132,0.123132,0.394021,45,45,0.053524
237,7.900000,-0.027636,0.027636,0.088434,45,45,0.019824
238,7.933333,0.000757,0.000757,0.002422,45,45,0.029118
239,7.966667,0.131180,0.131180,0.419777,45,45,0.051682
240,8.000000,-0.060817,0.060817,0.194615,45,45,0.042594
241,8.033333,0.000867,0.000867,0.002773,49,48,0.014205
242,8.066667,-0.004808,0.004808,0.015387,48,47,0.026515
243,8.100000,-0.004281,0.004281,0.013700,45,45,0.031812
244,8.133333,-0.085584,0.085584,0.273869,44,43,0.047836
245,8.166667,-0.084148,0.084148,0.269273,42,41,0.047740
246,8.200000,-0.034649,0.034649,0.110878,42,41,0.042212
247,8.233333,0.043983,0.043983,0.140747,42,41,0.046465
248,8.266667,0.002686,0.002686,0.008596,42,41,0.012271
249,8.300000,-0.009952,0.009952,0.031846,42,41,0.020737
250,8.333333,-0.064752,0.064752,0.207206,42,41,0.034969
251,8.366667,-0.021610,0.021610,0.069151,42,41,0.043743
252,8.400000,-0.055209,0.055209,0.176670,42,41,0.032206
253,8.433333,-0.060307,0.060307,0.192981,41,40,0.033168
254,8.466667,-0.048932,0.048932,0.156582,39,38,0.035955
255,8.500000,-0.018188,0.018188,0.058201,39,38,0.020809
256,8.533333,-0.010724,0.010724,0.034316,50,49,0.020944
257,8.566667,0.018180,0.018180,0.058175,50,49,0.016198
258,8.600000,0.001840,0.001840,0.005888,49,48,0.012754
259,8.633333,-0.034262,0.034262,0.109637,49,48,0.074045
260,8.666667,-0.007215,0.007215,0.023088,48,47,0.020148
261,8.700000,0.002622,0.002622,0.008391,48,47,0.014446
262,8.733333,-0.005078,0.005078,0.016251,48,47,0.019749
263,8.766667,-0.016292,0.016292,0.052135,48,47,0.013795
264,8.800000,-0.005321,0.005321,0.017027,48,47,0.012312
265,8.833333,0.004950,0.004950,0.015841,48,47,0.010735
266,8.866667,0.009609,0.009609,0.030750,48,47,0.012331
267,8.900000,0.004802,0.004802,0.015367,48,47,0.014809
268,8.933333,-0.013830,0.013830,0.044254,48,47,0.022732
269,8.966667,-0.021365,0.021365,0.068369,48,47,0.019392
270,9.000000,-0.025238,0.025238,0.080762,48,47,0.019361
271,9.033333,-0.000700,0.000700,0.002238,50,50,0.016798
272,9.066667,-0.012214,0.012214,0.039084,48,48,0.015295
273,9.100000,-0.005001,0.005001,0.016004,47,47,0.010431
274,9.133333,-0.006606,0.006606,0.021139,47,47,0.016311
275,9.166667,0.002222,0.002222,0.007111,47,47,0.012804
276,9.200000,-0.000782,0.000782,0.002502,47,47,0.023219
277,9.233333,-0.004696,0.004696,0.015028,47,47,0.011242
278,9.266667,0.007990,0.007990,0.025568,47,47,0.017828
279,9.300000,-0.002346,0.002346,0.007507,47,47,0.009271
280,9.333333,-0.007878,0.007878,0.025210,45,45,0.016023
281,9.366667,-0.004332,0.004332,0.013862,45,45,0.020544
282,9.400000,-0.005463,0.005463,0.017482,45,45,0.018978
283,9.433333,-0.004654,0.004654,0.014892,45,45,0.013572
284,9.466667,-0.011729,0.011729,0.037534,45,45,0.021544
285,9.500000,-0.003968,0.003968,0.012698,44,44,0.023484
286,9.533333,-0.004956,0.004956,0.015860,44,44,0.010776
287,9.566667,-0.000533,0.000533,0.001707,44,44,0.014292
288,9.600000,0.012951,0.012951,0.041443,44,44,0.023241
289,9.633333,0.013752,0.013752,0.044007,44,44,0.022833
290,9.666667,0.051477,0.051477,0.164728,44,44,0.028181
291,9.700000,0.121760,0.121760,0.389633,43,43,0.043158
292,9.733333,0.167910,0.167910,0.537311,43,43,0.123294
293,9.766667,0.182091,0.182091,0.582690,42,42,0.208338
294,9.800000,-0.005626,0.005626,0.018004,41,41,0.050397
295,9.833333,0.011762,0.011762,0.037637,40,40,0.047415
296,9.866667,0.064390,0.064390,0.206049,40,40,0.046411
297,9.900000,0.124526,0.124526,0.398483,40,40,0.061358
298,9.933333,-0.005300,0.005300,0.016959,40,40,0.043922
299,9.966667,0.000744,0.000744,0.002382,40,40,0.025552
300,10.000000,0.028200,0.028200,0.090239,40,40,0.026967
301,10.033333,0.001266,0.001266,0.004052,50,47,0.048173
302,10.066667,0.027837,0.027837,0.089079,49,46,0.050195
303,10.100000,0.067106,0.067106,0.214740,48,45,0.039653
304,10.133333,-0.005439,0.005439,0.017405,47,44,0.015319
305,10.166667,-0.069126,0.069126,0.221204,47,44,0.035959
306,10.200000,-0.053439,0.053439,0.171004,47,44,0.038090
307,10.233333,0.000421,0.000421,0.001347,47,44,0.031147
308,10.266667,-0.023195,0.023195,0.074225,45,42,0.030857
309,10.300000,-0.063363,0.063363,0.202761,44,41,0.026394
310,10.333333,-0.009971,0.009971,0.031908,43,40,0.027521
311,10.366667,0.013335,0.013335,0.042673,43,40,0.025131
312,10.400000,0.007266,0.007266,0.023251,43,40,0.013463
313,10.433333,-0.009216,0.009216,0.029490,43,39,0.019822
314,10.466667,-0.025037,0.025037,0.080119,43,39,0.021164
315,10.500000,-0.004245,0.004245,0.013584,43,40,0.015244
316,10.533333,-0.038465,0.038465,0.123089,43,40,0.033074
317,10.566667,-0.102526,0.102526,0.328082,43,40,0.045703
318,10.600000,-0.095952,0.095952,0.307046,43,40,0.042238
319,10.633333,0.006570,0.006570,0.021025,43,39,0.019447
320,10.666667,0.002483,0.002483,0.007947,43,39,0.022258
321,10.700000,-0.000933,0.000933,0.002986,42,38,0.016027
322,10.733333,-0.015347,0.015347,0.049112,42,38,0.022400
323,10.766667,-0.009910,0.009910,0.031712,42,38,0.019550
324,10.800000,-0.012023,0.012023,0.038472,42,38,0.019021
325,10.833333,-0.001453,0.001453,0.004649,42,38,0.019433
326,10.866667,-0.005501,0.005501,0.017602,42,38,0.018467
327,10.900000,-0.012645,0.012645,0.040463,42,38,0.013647
328,10.933333,-0.012745,0.012745,0.040784,41,37,0.014611
329,10.966667,0.001212,0.001212,0.003879,41,37,0.011454
330,11.000000,0.002418,0.002418,0.007736,41,37,0.022973
331,11.033333,-0.001535,0.001535,0.004912,50,49,0.017688
332,11.066667,-0.004794,0.004794,0.015342,50,49,0.018172
333,11.100000,0.001644,0.001644,0.005260,49,48,0.008629
334,11.133333,-0.012375,0.012375,0.039599,49,48,0.014369
335,11.166667,-0.013589,0.013589,0.043484,49,48,0.019237
336,11.200000,-0.012201,0.012201,0.039043,48,47,0.018856
337,11.233333,0.000411,0.000411,0.001314,47,46,0.017536
338,11.266667,0.003635,0.003635,0.011632,47,46,0.033092
339,11.300000,0.008344,0.008344,0.026702,45,44,0.012050
340,11.333333,-0.005965,0.005965,0.019090,45,44,0.022587
341,11.366667,-0.008865,0.008865,0.028367,45,44,0.032528
342,11.400000,0.002502,0.002502,0.008006,45,44,0.014660
343,11.433333,-0.002489,0.002489,0.007965,45,44,0.020121
344,11.466667,-0.001994,0.001994,0.006380,45,44,0.028458
345,11.500000,-0.001366,0.001366,0.004371,45,44,0.009968
346,11.533333,-0.002933,0.002933,0.009385,45,44,0.007997
347,11.566667,-0.011692,0.011692,0.037414,45,44,0.016158
348,11.600000,-0.015162,0.015162,0.048518,45,44,0.019371
349,11.633333,0.268159,0.268159,0.858110,45,44,1.408733
350,11.666667,0.052801,0.052801,0.168964,43,42,0.974778
351,11.700000,-0.120177,0.120177,0.384566,41,40,0.059492
352,11.733333,-0.125890,0.125890,0.402848,41,40,0.048321
353,11.766667,-0.140662,0.140662,0.450120,41,40,0.045510
354,11.800000,-0.046085,0.046085,0.147473,41,40,0.044481
355,11.833333,-0.001683,0.001683,0.005386,41,40,0.022312
356,11.866667,0.008733,0.008733,0.027947,41,40,0.027499
357,11.900000,0.001500,0.001500,0.004800,41,40,0.015102
358,11.933333,0.000199,0.000199,0.000636,41,40,0.014771
359,11.966667,0.000655,0.000655,0.002096,41,40,0.019139
360,12.000000,0.011940,0.011940,0.038208,41,40,0.038176
361,12.033333,0.005721,0.005721,0.018307,49,48,0.018245
362,12.066667,0.000994,0.000994,0.003181,48,48,0.014379
363,12.100000,0.000022,0.000022,0.000070,48,48,0.023531
364,12.133333,-0.005088,0.005088,0.016282,46,46,0.013948
365,12.166667,-0.010503,0.010503,0.033609,46,46,0.021988
366,12.200000,0.001891,0.001891,0.006051,46,46,0.020819
367,12.233333,0.004896,0.004896,0.015667,43,43,0.013232
368,12.266667,-0.000351,0.000351,0.001123,43,43,0.014022
369,12.300000,-0.002642,0.002642,0.008454,43,43,0.010491
370,12.333333,-0.000449,0.000449,0.001438,43,43,0.019102
371,12.366667,0.007016,0.007016,0.022453,43,43,0.017104
372,12.400000,0.002873,0.002873,0.009192,43,43,0.020202
373,12.433333,-0.003629,0.003629,0.011613,43,43,0.012862
374,12.466667,-0.000249,0.000249,0.000797,43,43,0.015401
375,12.500000,-0.006668,0.006668,0.021338,42,42,0.016358
376,12.533333,-0.002316,0.002316,0.007410,42,42,0.018938
377,12.566667,0.000928,0.000928,0.002969,42,42,0.037453
378,12.600000,0.016349,0.016349,0.052316,42,42,0.018700
379,12.633333,0.009471,0.009471,0.030308,42,42,0.023715
380,12.666667,0.102187,0.102187,0.326998,42,42,0.036152
381,12.700000,-0.035742,0.035742,0.114375,41,41,0.059432
382,12.733333,-0.263467,0.263467,0.843096,41,41,0.064256
383,12.766667,-0.007076,0.007076,0.022643,41,41,0.042445
384,12.800000,0.029214,0.029214,0.093483,40,40,0.027585
385,12.833333,0.004269,0.004269,0.013660,40,40,0.019196
386,12.866667,-0.004207,0.004207,0.013461,39,39,0.023206
387,12.900000,0.000229,0.000229,0.000731,39,39,0.016217
388,12.933333,-0.000249,0.000249,0.000795,50,49,0.018377
389,12.966667,0.004527,0.004527,0.014486,50,48,0.020596
390,13.000000,0.012225,0.012225,0.039119,49,47,0.019472
391,13.033333,0.010173,0.010173,0.032553,50,50,0.032090
392,13.066667,-0.001482,0.001482,0.004744,50,50,0.043042
393,13.100000,-0.002615,0.002615,0.008368,50,50,0.011856
394,13.133333,0.005292,0.005292,0.016935,50,50,0.048473
395,13.166667,0.012752,0.012752,0.040805,49,49,0.018692
396,13.200000,0.018115,0.018115,0.057968,49,49,0.020367
397,13.233333,-0.004109,0.004109,0.013150,48,48,0.028955
398,13.266667,-0.052077,0.052077,0.166648,48,48,0.032386
399,13.300000,-0.004766,0.004766,0.015252,47,47,0.015527
400,13.333333,-0.000545,0.000545,0.001743,47,47,0.015769
401,13.366667,0.000049,0.000049,0.000157,47,47,0.020621
402,13.400000,-0.002264,0.002264,0.007244,47,46,0.028380
403,13.433333,0.004961,0.004961,0.015876,47,46,0.036804
404,13.466667,0.007428,0.007428,0.023771,46,46,0.012102
405,13.500000,0.003583,0.003583,0.011464,46,46,0.020373
406,13.533333,0.000287,0.000287,0.000918,46,45,0.018197
407,13.566667,-0.005584,0.005584,0.017867,46,45,0.018945
408,13.600000,-0.002570,0.002570,0.008224,46,45,0.010933
409,13.633333,-0.000115,0.000115,0.000369,46,45,0.024263
410,13.666667,-0.005788,0.005788,0.018521,46,46,0.015545
411,13.700000,-0.009078,0.009078,0.029051,46,46,0.015847
412,13.733333,-0.004296,0.004296,0.013748,46,45,0.017029
413,13.766667,0.003318,0.003318,0.010617,46,46,0.017331
414,13.800000,0.021950,0.021950,0.070241,45,45,0.016911
415,13.833333,0.000198,0.000198,0.000634,45,44,0.017318
416,13.866667,-0.006766,0.006766,0.021651,45,44,0.020187
417,13.900000,-0.001966,0.001966,0.006292,45,45,0.012213
418,13.933333,0.000794,0.000794,0.002540,44,44,0.009140
419,13.966667,0.002192,0.002192,0.007016,44,44,0.010851
420,14.000000,-0.004749,0.004749,0.015197,44,44,0.030379
421,14.033333,-0.010698,0.010698,0.034233,50,50,0.017213
422,14.066667,-0.009013,0.009013,0.028843,50,50,0.028156
423,14.100000,-0.000401,0.000401,0.001283,50,50,0.016993
424,14.133333,0.009506,0.009506,0.030419,49,49,0.059632
425,14.166667,0.007389,0.007389,0.023646,49,49,0.019667
426,14.200000,0.003888,0.003888,0.012442,49,49,0.016537
427,14.233333,-0.001053,0.001053,0.003371,49,49,0.016668
428,14.266667,-0.006037,0.006037,0.019318,49,49,0.014345
429,14.300000,-0.008288,0.008288,0.026523,49,49,0.010978
430,14.333333,-0.006701,0.006701,0.021443,49,49,0.010952
431,14.366667,-0.005581,0.005581,0.017859,49,49,0.014519
432,14.400000,-0.010490,0.010490,0.033569,49,49,0.010928
433,14.433333,-0.002505,0.002505,0.008017,49,49,0.012139
434,14.466667,0.002490,0.002490,0.007967,48,48,0.013196
435,14.500000,0.001776,0.001776,0.005683,48,48,0.012786
436,14.533333,0.000951,0.000951,0.003044,48,48,0.012584
437,14.566667,-0.003731,0.003731,0.011940,48,48,0.028431
