frame_idx,time_sec,omega_z_rad_per_s,abs_omega_z_rad_per_s,surface_speed_cm_per_s,n_features_tracked,n_features_used,omega_std_rad_per_s
91,3.033333,0.002499,0.002499,0.007996,50,50,0.013406
92,3.066667,-0.004281,0.004281,0.013700,50,50,0.017385
93,3.100000,0.000015,0.000015,0.000047,49,49,0.016184
94,3.133333,-0.002010,0.002010,0.006432,49,49,0.017655
95,3.166667,0.002665,0.002665,0.008529,49,49,0.013960
96,3.200000,-0.000244,0.000244,0.000781,49,49,0.028708
97,3.233333,-0.003476,0.003476,0.011124,49,49,0.037779
98,3.266667,0.000339,0.000339,0.001086,47,47,0.037539
99,3.300000,0.008527,0.008527,0.027285,45,45,0.015555
100,3.333333,-0.002344,0.002344,0.007500,45,45,0.009354
101,3.366667,-0.004003,0.004003,0.012811,45,45,0.019512
102,3.400000,-0.004700,0.004700,0.015041,45,45,0.014837
103,3.433333,-0.002506,0.002506,0.008020,45,45,0.023753
104,3.466667,-0.000057,0.000057,0.000181,45,45,0.018294
105,3.500000,0.002130,0.002130,0.006817,43,43,0.016447
106,3.533333,-0.002417,0.002417,0.007736,43,43,0.012308
107,3.566667,0.005326,0.005326,0.017044,43,43,0.017627
108,3.600000,-0.000717,0.000717,0.002293,43,43,0.011630
109,3.633333,0.003625,0.003625,0.011600,42,42,0.015910
110,3.666667,0.005340,0.005340,0.017086,42,42,0.020929
111,3.700000,0.000528,0.000528,0.001689,42,42,0.017233
112,3.733333,0.005510,0.005510,0.017633,41,41,0.013643
113,3.766667,-0.003545,0.003545,0.011343,41,41,0.026061
114,3.800000,-0.005055,0.005055,0.016175,41,41,0.015011
115,3.833333,0.001582,0.001582,0.005061,40,40,0.013806
116,3.866667,0.001511,0.001511,0.004835,40,40,0.011091
117,3.900000,-0.005250,0.005250,0.016798,40,40,0.035721
118,3.933333,-0.003461,0.003461,0.011076,40,40,0.014306
119,3.966667,0.006660,0.006660,0.021313,40,40,0.048381
120,4.000000,0.000754,0.000754,0.002414,40,40,0.039820
121,4.033333,-0.002077,0.002077,0.006646,50,49,0.031490
122,4.066667,0.003191,0.003191,0.010212,48,47,0.017403
123,4.100000,0.003520,0.003520,0.011264,47,46,0.017709
124,4.133333,0.002123,0.002123,0.006793,46,45,0.016685
125,4.166667,0.001181,0.001181,0.003778,46,45,0.025417
126,4.200000,-0.005430,0.005430,0.017376,45,44,0.027235
127,4.233333,-0.004043,0.004043,0.012937,43,42,0.018833
128,4.266667,-0.003125,0.003125,0.010000,43,42,0.014994
129,4.300000,-0.001279,0.001279,0.004093,43,42,0.012949
130,4.333333,-0.001160,0.001160,0.003713,43,42,0.013910
131,4.366667,0.000314,0.000314,0.001006,43,42,0.014608
132,4.400000,0.003547,0.003547,0.011352,43,42,0.020986
133,4.433333,0.000831,0.000831,0.002658,43,42,0.014188
134,4.466667,-0.006327,0.006327,0.020247,43,42,0.025384
135,4.500000,-0.007058,0.007058,0.022586,43,42,0.026560
136,4.533333,-0.002896,0.002896,0.009266,43,42,0.019015
137,4.566667,-0.001819,0.001819,0.005822,43,42,0.012389
138,4.600000,0.000374,0.000374,0.001196,43,42,0.018526
139,4.633333,0.002577,0.002577,0.008246,42,41,0.012502
140,4.666667,-0.000706,0.000706,0.002260,42,41,0.031296
141,4.700000,-0.001446,0.001446,0.004629,42,41,0.028824
142,4.733333,-0.004869,0.004869,0.015581,42,41,0.021339
143,4.766667,0.001242,0.001242,0.003975,41,40,0.014863
144,4.800000,-0.003728,0.003728,0.011929,41,40,0.026561
145,4.833333,-0.003797,0.003797,0.012151,41,40,0.019558
146,4.866667,-0.001612,0.001612,0.005158,40,39,0.012215
147,4.900000,0.018995,0.018995,0.060785,40,39,0.053679
148,4.933333,0.084979,0.084979,0.271934,40,39,0.066245
149,4.966667,0.071122,0.071122,0.227591,40,39,0.064620
150,5.000000,-0.056568,0.056568,0.181018,40,39,0.122577
151,5.033333,-0.215054,0.215054,0.688171,50,50,0.119295
152,5.066667,-0.072442,0.072442,0.231815,43,43,0.088801
153,5.100000,-0.008250,0.008250,0.026402,42,42,0.019395
154,5.133333,0.004129,0.004129,0.013214,40,40,0.034177
155,5.166667,0.004110,0.004110,0.013151,38,38,0.018076
156,5.200000,0.006591,0.006591,0.021090,38,38,0.034581
157,5.233333,0.099957,0.099957,0.319864,50,50,0.104745
158,5.266667,0.013302,0.013302,0.042567,46,46,0.032598
159,5.300000,0.006180,0.006180,0.019777,43,43,0.041824
160,5.333333,-0.000116,0.000116,0.000370,42,42,0.023364
161,5.366667,-0.007017,0.007017,0.022455,42,42,0.029784
162,5.400000,-0.016952,0.016952,0.054245,39,39,0.034997
163,5.433333,-0.006665,0.006665,0.021329,39,39,0.023811
164,5.466667,-0.004704,0.004704,0.015052,50,50,0.019650
165,5.500000,0.008097,0.008097,0.025911,50,50,0.026227
166,5.533333,0.018723,0.018723,0.059913,48,48,0.031364
167,5.566667,0.002977,0.002977,0.009525,47,47,0.025766
168,5.600000,0.065589,0.065589,0.209884,45,44,0.059835
169,5.633333,0.028858,0.028858,0.092345,44,43,0.032940
170,5.666667,-0.022660,0.022660,0.072514,44,43,0.048525
171,5.700000,0.042070,0.042070,0.134623,44,43,0.035225
172,5.733333,0.025798,0.025798,0.082553,44,43,0.044405
173,5.766667,0.001920,0.001920,0.006145,44,43,0.057610
174,5.800000,0.008272,0.008272,0.026471,43,42,0.060058
175,5.833333,-0.001460,0.001460,0.004672,42,42,0.035809
176,5.866667,0.001420,0.001420,0.004544,42,42,0.032960
177,5.900000,0.156346,0.156346,0.500308,41,41,0.129689
178,5.933333,0.096050,0.096050,0.307360,40,40,0.076828
179,5.966667,0.117279,0.117279,0.375292,39,39,0.121847
180,6.000000,0.125356,0.125356,0.401138,39,39,0.076288
181,6.033333,0.014097,0.014097,0.045109,50,50,0.032641
182,6.066667,-0.002888,0.002888,0.009243,48,48,0.035917
183,6.100000,0.020629,0.020629,0.066013,47,47,0.039279
184,6.133333,0.007291,0.007291,0.023331,45,45,0.031938
185,6.166667,-0.045457,0.045457,0.145464,43,43,0.050648
186,6.200000,-0.009128,0.009128,0.029209,43,43,0.031033
187,6.233333,-0.001054,0.001054,0.003373,42,42,0.014845
188,6.266667,-0.042867,0.042867,0.137176,42,42,0.037413
189,6.300000,-0.028806,0.028806,0.092180,42,42,0.024600
190,6.333333,-0.028541,0.028541,0.091330,42,42,0.033811
191,6.366667,-0.023369,0.023369,0.074782,40,40,0.042631
192,6.400000,-0.064133,0.064133,0.205226,40,40,0.073357
193,6.433333,-0.052387,0.052387,0.167638,40,40,0.057098
194,6.466667,0.016230,0.016230,0.051935,40,40,0.065483
195,6.500000,0.042196,0.042196,0.135027,39,39,0.035968
196,6.533333,-0.005970,0.005970,0.019103,38,38,0.037037
197,6.566667,-0.041079,0.041079,0.131453,50,50,0.035233
198,6.600000,-0.023137,0.023137,0.074037,50,50,0.023023
199,6.633333,-0.023745,0.023745,0.075984,48,48,0.021417
200,6.666667,-0.011535,0.011535,0.036911,45,45,0.021180
201,6.700000,-0.005799,0.005799,0.018556,45,45,0.024779
202,6.733333,-0.013301,0.013301,0.042563,45,45,0.015789
203,6.766667,0.002135,0.002135,0.006833,45,45,0.022582
204,6.800000,0.010472,0.010472,0.033509,45,45,0.033654
205,6.833333,0.001283,0.001283,0.004106,45,45,0.028785
206,6.866667,0.003053,0.003053,0.009769,45,45,0.018884
207,6.900000,0.001413,0.001413,0.004522,45,45,0.022605
208,6.933333,-0.009921,0.009921,0.031749,45,45,0.025254
209,6.966667,-0.011600,0.011600,0.037121,45,45,0.027371
210,7.000000,-0.023719,0.023719,0.075901,44,44,0.023417
211,7.033333,-0.013575,0.013575,0.043441,50,50,0.029478
212,7.066667,-0.002508,0.002508,0.008027,50,50,0.048994
213,7.100000,0.001076,0.001076,0.003444,50,50,0.016311
214,7.133333,0.006484,0.006484,0.020749,49,49,0.031613
215,7.166667,0.002748,0.002748,0.008794,48,48,0.024487
216,7.200000,-0.000834,0.000834,0.002667,48,48,0.017398
217,7.233333,0.002566,0.002566,0.008211,48,48,0.022728
218,7.266667,-0.003579,0.003579,0.011454,46,46,0.015444
219,7.300000,0.001344,0.001344,0.004302,45,45,0.015565
220,7.333333,-0.009568,0.009568,0.030617,45,45,0.030608
221,7.366667,-0.005281,0.005281,0.016898,45,45,0.024190
222,7.400000,-0.001680,0.001680,0.005377,44,44,0.023224
223,7.433333,0.002334,0.002334,0.007467,44,44,0.016224
224,7.466667,-0.005427,0.005427,0.017365,44,44,0.027308
225,7.500000,-0.001305,0.001305,0.004175,44,44,0.015971
226,7.533333,-0.004046,0.004046,0.012946,44,44,0.014337
227,7.566667,-0.001348,0.001348,0.004315,44,44,0.025254
228,7.600000,0.004696,0.004696,0.015028,44,44,0.018885
229,7.633333,0.001980,0.001980,0.006336,44,44,0.017684
230,7.666667,0.001298,0.001298,0.004152,44,44,0.023624
231,7.700000,-0.003537,0.003537,0.011320,44,44,0.049419
232,7.733333,-0.008894,0.008894,0.028461,44,44,0.019607
233,7.766667,-0.001477,0.001477,0.004728,44,44,0.016708
234,7.800000,-0.001461,0.001461,0.004674,44,44,0.025254
235,7.833333,0.001382,0.001382,0.004422,43,43,0.028116
236,7.866667,-0.005631,0.005631,0.018019,43,43,0.013522
237,7.900000,0.001090,0.001090,0.003488,43,43,0.015178
238,7.933333,0.000025,0.000025,0.000081,43,43,0.012197
239,7.966667,-0.002502,0.002502,0.008007,43,43,0.027773
240,8.000000,0.016618,0.016618,0.053179,42,42,0.021305
241,8.033333,0.001996,0.001996,0.006386,50,49,0.026873
242,8.066667,-0.001380,0.001380,0.004417,48,47,0.017177
243,8.100000,0.002156,0.002156,0.006900,46,45,0.013577
244,8.133333,-0.002377,0.002377,0.007606,46,45,0.020558
245,8.166667,-0.005972,0.005972,0.019110,45,44,0.023947
246,8.200000,0.001626,0.001626,0.005203,44,43,0.023463
247,8.233333,0.009061,0.009061,0.028995,44,43,0.028457
248,8.266667,0.003168,0.003168,0.010137,44,43,0.015090
249,8.300000,0.000476,0.000476,0.001523,43,42,0.019682
250,8.333333,0.001697,0.001697,0.005430,43,42,0.043876
251,8.366667,-0.001149,0.001149,0.003676,43,42,0.013382
252,8.400000,-0.002834,0.002834,0.009067,42,41,0.014571
253,8.433333,-0.005018,0.005018,0.016059,41,40,0.030618
254,8.466667,0.004698,0.004698,0.015035,41,40,0.016499
255,8.500000,-0.000467,0.000467,0.001493,41,40,0.014594
256,8.533333,0.002471,0.002471,0.007908,41,40,0.013723
257,8.566667,0.000689,0.000689,0.002204,40,39,0.018682
258,8.600000,-0.005554,0.005554,0.017772,39,38,0.015876
259,8.633333,-0.002020,0.002020,0.006465,38,37,0.016407
260,8.666667,-0.006261,0.006261,0.020036,50,49,0.018705
261,8.700000,0.001050,0.001050,0.003360,49,48,0.018361
262,8.733333,0.000745,0.000745,0.002385,48,47,0.019602
263,8.766667,-0.001826,0.001826,0.005843,47,46,0.013180
264,8.800000,0.017966,0.017966,0.057492,46,45,0.016855
265,8.833333,0.060224,0.060224,0.192716,46,45,0.056166
266,8.866667,0.014047,0.014047,0.044950,44,42,0.093113
267,8.900000,-0.115258,0.115258,0.368824,43,41,0.146706
268,8.933333,-0.160737,0.160737,0.514359,42,41,0.108721
269,8.966667,-0.050269,0.050269,0.160862,41,41,0.053748
270,9.000000,-0.061167,0.061167,0.195734,36,36,0.078939
271,9.033333,-0.012188,0.012188,0.039001,50,50,0.033550
272,9.066667,-0.004211,0.004211,0.013476,50,50,0.033598
273,9.100000,0.013017,0.013017,0.041656,50,50,0.013551
274,9.133333,0.011554,0.011554,0.036972,50,50,0.030966
275,9.166667,0.013542,0.013542,0.043335,48,48,0.030525
276,9.200000,0.017820,0.017820,0.057025,48,48,0.064070
277,9.233333,0.077994,0.077994,0.249582,47,46,0.068486
278,9.266667,0.016102,0.016102,0.051525,45,43,0.029562
279,9.300000,-0.005717,0.005717,0.018294,45,43,0.029079
280,9.333333,-0.012806,0.012806,0.040978,45,43,0.031749
281,9.366667,-0.020495,0.020495,0.065585,45,43,0.037603
282,9.400000,-0.023850,0.023850,0.076320,44,44,0.050975
283,9.433333,-0.009181,0.009181,0.029379,42,42,0.022868
284,9.466667,-0.002799,0.002799,0.008958,42,42,0.021061
285,9.500000,0.001801,0.001801,0.005765,42,42,0.017113
286,9.533333,0.033739,0.033739,0.107965,42,42,0.046415
287,9.566667,0.014320,0.014320,0.045822,42,42,0.022286
288,9.600000,0.007491,0.007491,0.023972,42,42,0.016432
289,9.633333,0.008669,0.008669,0.027741,42,42,0.022163
290,9.666667,-0.002497,0.002497,0.007992,42,41,0.023060
291,9.700000,-0.022519,0.022519,0.072062,41,40,0.025458
292,9.733333,-0.008784,0.008784,0.028108,41,40,0.021887
293,9.766667,0.004927,0.004927,0.015765,41,41,0.018139
294,9.800000,0.015111,0.015111,0.048354,41,41,0.019249
295,9.833333,0.001601,0.001601,0.005123,40,40,0.016760
296,9.866667,-0.001158,0.001158,0.003707,40,40,0.022004
297,9.900000,0.003710,0.003710,0.011871,40,40,0.014618
298,9.933333,0.012125,0.012125,0.038801,40,40,0.011759
299,9.966667,0.003102,0.003102,0.009925,40,40,0.016122
300,10.000000,0.027721,0.027721,0.088706,40,38,0.021638
301,10.033333,0.013896,0.013896,0.044468,50,49,0.028756
302,10.066667,0.094995,0.094995,0.303985,49,48,0.074367
303,10.100000,0.144707,0.144707,0.463062,49,48,0.115560
304,10.133333,0.074963,0.074963,0.239881,48,47,0.077701
305,10.166667,0.021746,0.021746,0.069589,47,46,0.063492
306,10.200000,-0.020581,0.020581,0.065861,45,44,0.030808
307,10.233333,-0.020586,0.020586,0.065875,45,44,0.038324
308,10.266667,0.049863,0.049863,0.159562,44,44,0.314153
309,10.300000,0.068301,0.068301,0.218564,43,43,0.123186
310,10.333333,0.097787,0.097787,0.312919,42,42,0.064957
311,10.366667,0.084668,0.084668,0.270936,41,41,0.077533
312,10.400000,0.009899,0.009899,0.031678,41,41,0.045363
313,10.433333,-0.149677,0.149677,0.478968,41,41,0.098931
314,10.466667,-0.052261,0.052261,0.167236,41,41,0.043650
315,10.500000,-0.063591,0.063591,0.203492,41,41,0.050804
316,10.533333,-0.021394,0.021394,0.068461,41,41,0.031037
317,10.566667,0.007511,0.007511,0.024037,41,41,0.023647
318,10.600000,0.009260,0.009260,0.029632,41,41,0.018298
319,10.633333,0.000184,0.000184,0.000588,41,41,0.021802
320,10.666667,-0.040276,0.040276,0.128882,41,41,0.025719
321,10.700000,-0.037489,0.037489,0.119964,41,41,0.050062
322,10.733333,-0.007590,0.007590,0.024287,40,40,0.048941
323,10.766667,0.003998,0.003998,0.012793,39,39,0.052927
324,10.800000,-0.004665,0.004665,0.014928,39,39,0.041397
325,10.833333,-0.000139,0.000139,0.000443,50,50,0.017359
326,10.866667,0.009165,0.009165,0.029328,49,49,0.032113
327,10.900000,0.018989,0.018989,0.060765,46,46,0.040069
328,10.933333,0.007652,0.007652,0.024487,45,45,0.031315
329,10.966667,-0.003527,0.003527,0.011287,45,45,0.027338
330,11.000000,-0.005745,0.005745,0.018384,44,44,0.027318
331,11.033333,-0.008451,0.008451,0.027043,50,50,0.029599
332,11.066667,-0.004272,0.004272,0.013670,49,48,0.028976
333,11.100000,0.001169,0.001169,0.003741,46,45,0.034073
334,11.133333,0.004839,0.004839,0.015484,46,45,0.032593
335,11.166667,0.005234,0.005234,0.016749,46,45,0.019760
336,11.200000,0.012871,0.012871,0.041188,45,44,0.018638
337,11.233333,0.010663,0.010663,0.034120,45,44,0.019145
338,11.266667,0.000563,0.000563,0.001802,45,45,0.042335
339,11.300000,-0.003503,0.003503,0.011210,45,45,0.028650
340,11.333333,-0.003730,0.003730,0.011936,43,43,0.014303
341,11.366667,-0.001915,0.001915,0.006129,43,43,0.011451
342,11.400000,-0.013546,0.013546,0.043346,43,43,0.044784
343,11.433333,-0.001122,0.001122,0.003592,43,43,0.026144
344,11.466667,-0.014148,0.014148,0.045274,42,42,0.044946
345,11.500000,-0.007965,0.007965,0.025489,42,42,0.034955
346,11.533333,-0.000679,0.000679,0.002173,42,42,0.014088
347,11.566667,0.009409,0.009409,0.030109,42,42,0.022692
348,11.600000,0.002302,0.002302,0.007367,42,42,0.015743
349,11.633333,-0.000741,0.000741,0.002370,41,41,0.018355
350,11.666667,0.000968,0.000968,0.003097,41,41,0.019395
351,11.700000,0.000455,0.000455,0.001455,41,41,0.030687
352,11.733333,-0.003666,0.003666,0.011733,40,40,0.017632
353,11.766667,0.003718,0.003718,0.011897,38,38,0.011722
354,11.800000,-0.000452,0.000452,0.001448,38,38,0.028374
355,11.833333,0.000100,0.000100,0.000321,50,50,0.014299
356,11.866667,-0.000509,0.000509,0.001630,50,50,0.026021
357,11.900000,0.001109,0.001109,0.003548,49,49,0.018564
358,11.933333,0.001845,0.001845,0.005905,49,49,0.024311
359,11.966667,-0.012656,0.012656,0.040499,49,49,0.068168
360,12.000000,0.013880,0.013880,0.044417,48,48,0.044928
361,12.033333,0.004614,0.004614,0.014766,50,49,0.028582
362,12.066667,-0.000885,0.000885,0.002832,48,48,0.028871
363,12.100000,-0.003064,0.003064,0.009805,47,47,0.031203
364,12.133333,-0.010234,0.010234,0.032748,47,47,0.016974
365,12.166667,-0.006551,0.006551,0.020964,45,45,0.015961
366,12.200000,-0.015637,0.015637,0.050039,44,44,0.019206
367,12.233333,0.002546,0.002546,0.008147,44,44,0.016407
368,12.266667,0.011676,0.011676,0.037364,44,44,0.022410
369,12.300000,0.027122,0.027122,0.086790,44,44,0.022674
370,12.333333,0.029912,0.029912,0.095720,44,44,0.035695
371,12.366667,0.011448,0.011448,0.036633,43,43,0.091964
372,12.400000,-0.003336,0.003336,0.010674,43,43,0.087386
373,12.433333,-0.249852,0.249852,0.799528,42,42,0.155280
374,12.466667,-0.031043,0.031043,0.099339,42,42,0.044839
375,12.500000,0.007272,0.007272,0.023272,42,42,0.043225
376,12.533333,0.004438,0.004438,0.014203,39,39,0.048362
377,12.566667,0.001066,0.001066,0.003410,39,39,0.046856
378,12.600000,0.003589,0.003589,0.011486,50,50,0.033523
379,12.633333,0.005488,0.005488,0.017560,47,47,0.037857
380,12.666667,0.019205,0.019205,0.061457,45,45,0.023861
381,12.700000,0.022902,0.022902,0.073285,45,45,0.038831
382,12.733333,0.006945,0.006945,0.022225,45,45,0.032195
383,12.766667,0.000243,0.000243,0.000778,44,44,0.030558
384,12.800000,0.006864,0.006864,0.021964,43,43,0.030608
385,12.833333,-0.003786,0.003786,0.012114,42,42,0.023705
386,12.866667,0.000982,0.000982,0.003142,42,42,0.011784
387,12.900000,-0.004363,0.004363,0.013960,42,42,0.026047
388,12.933333,-0.025274,0.025274,0.080877,40,40,0.022879
389,12.966667,-0.013756,0.013756,0.044021,39,39,0.024851
390,13.000000,-0.022559,0.022559,0.072190,38,38,0.026252
391,13.033333,-0.012500,0.012500,0.040001,50,50,0.033872
392,13.066667,-0.001580,0.001580,0.005056,48,48,0.037802
393,13.100000,0.033659,0.033659,0.107707,47,47,0.028748
394,13.133333,0.019248,0.019248,0.061592,46,46,0.039959
395,13.166667,0.002333,0.002333,0.007467,44,44,0.015893
396,13.200000,0.015658,0.015658,0.050106,44,44,0.029094
397,13.233333,-0.006240,0.006240,0.019967,44,44,0.035656
398,13.266667,-0.003668,0.003668,0.011737,44,44,0.014107
399,13.300000,-0.008055,0.008055,0.025777,43,43,0.019849
400,13.333333,-0.004862,0.004862,0.015558,43,43,0.029304
401,13.366667,-0.002741,0.002741,0.008770,43,43,0.030766
402,13.400000,-0.002295,0.002295,0.007343,43,43,0.024324
403,13.433333,-0.002024,0.002024,0.006477,42,42,0.015031
404,13.466667,0.001064,0.001064,0.003404,42,42,0.018503
405,13.500000,0.010689,0.010689,0.034204,42,42,0.034696
406,13.533333,0.008456,0.008456,0.027058,42,42,0.013808
407,13.566667,0.000443,0.000443,0.001418,42,42,0.015443
408,13.600000,-0.008242,0.008242,0.026375,42,42,0.019221
409,13.633333,-0.002940,0.002940,0.009408,42,42,0.016279
410,13.666667,-0.004478,0.004478,0.014330,42,42,0.013478
411,13.700000,-0.001527,0.001527,0.004886,42,42,0.012789
412,13.733333,0.007633,0.007633,0.024427,42,42,0.015222
413,13.766667,0.007658,0.007658,0.024505,41,41,0.014130
414,13.800000,0.002471,0.002471,0.007906,41,41,0.016311
415,13.833333,-0.000844,0.000844,0.002701,41,41,0.010399
416,13.866667,0.002856,0.002856,0.009139,41,41,0.025650
417,13.900000,0.003728,0.003728,0.011931,40,40,0.015862
418,13.933333,0.040784,0.040784,0.130508,39,39,0.033337
419,13.966667,0.028568,0.028568,0.091418,39,39,0.021684
420,14.000000,0.032727,0.032727,0.104728,50,50,0.039898
421,14.033333,0.025680,0.025680,0.082177,50,49,0.085380
422,14.066667,-0.021697,0.021697,0.069431,46,46,0.049172
423,14.100000,-0.112104,0.112104,0.358731,45,45,0.086341
424,14.133333,-0.033538,0.033538,0.107322,45,45,0.050422
425,14.166667,0.001458,0.001458,0.004667,44,44,0.051460
426,14.200000,0.026100,0.026100,0.083519,44,44,0.030654
427,14.233333,0.030342,0.030342,0.097093,44,44,0.039666
428,14.266667,0.065096,0.065096,0.208307,43,43,0.045866
429,14.300000,0.025239,0.025239,0.080764,43,43,0.042115
430,14.333333,0.044726,0.044726,0.143124,43,43,0.026907
431,14.366667,0.041468,0.041468,0.132699,43,43,0.039329
432,14.400000,0.088909,0.088909,0.284507,39,38,0.050982
433,14.433333,-0.022206,0.022206,0.071061,38,37,0.038769
434,14.466667,0.007729,0.007729,0.024733,49,49,0.032747
435,14.500000,0.004093,0.004093,0.013099,48,48,0.047378
436,14.533333,-0.001575,0.001575,0.005041,46,46,0.049450
437,14.566667,0.025669,0.025669,0.082140,44,44,0.058564
438,14.600000,0.065253,0.065253,0.208811,44,44,0.051676
