frame_idx,time_sec,omega_z_rad_per_s,abs_omega_z_rad_per_s,surface_speed_cm_per_s,n_features_tracked,n_features_used,omega_std_rad_per_s
48,1.600000,-0.763954,0.763954,2.444654,34,33,0.549981
49,1.633333,-0.812508,0.812508,2.600025,49,45,0.450461
50,1.666667,-0.559280,0.559280,1.789697,35,34,1.406059
51,1.700000,-0.258365,0.258365,0.826767,27,22,0.302798
52,1.733333,-0.444509,0.444509,1.422429,48,46,0.368624
53,1.766667,-0.122412,0.122412,0.391718,36,33,0.099904
54,1.800000,-0.181058,0.181058,0.579385,35,33,0.757215
55,1.833333,-0.763470,0.763470,2.443103,45,45,1.945769
56,1.866667,-1.092941,1.092941,3.497412,30,30,1.119686
57,1.900000,-0.706391,0.706391,2.260452,19,18,0.901265
58,1.933333,-0.360466,0.360466,1.153493,48,44,0.438782
59,1.966667,-0.151162,0.151162,0.483717,34,18,0.906483
60,2.000000,-0.362441,0.362441,1.159811,26,12,0.110765
61,2.033333,-0.633365,0.633365,2.026767,50,50,0.591907
62,2.066667,-1.190492,1.190492,3.809574,34,33,1.935454
63,2.100000,-1.207998,1.207998,3.865593,17,17,4.819394
64,2.133333,-0.491458,0.491458,1.572664,40,37,0.452843
65,2.166667,-0.087261,0.087261,0.279235,34,33,0.236870
66,2.200000,0.003506,0.003506,0.011219,28,27,0.234027
67,2.233333,-0.695796,0.695796,2.226547,49,49,4.505917
68,2.266667,-0.583353,0.583353,1.866729,32,32,0.314159
69,2.300000,-0.259722,0.259722,0.831110,30,30,0.199253
70,2.333333,-0.547701,0.547701,1.752642,47,47,0.278389
71,2.366667,-0.806508,0.806508,2.580824,43,41,0.407304
72,2.400000,-1.595831,1.595831,5.106661,38,36,2.773789
73,2.433333,-1.555249,1.555249,4.976797,23,22,0.856832
74,2.466667,-1.693199,1.693199,5.418236,40,40,1.323388
75,2.500000,-1.925073,1.925073,6.160235,26,26,2.265363
76,2.533333,-2.106063,2.106063,6.739401,12,11,0.712568
77,2.566667,-0.174471,0.174471,0.558306,22,22,1.617359
78,2.600000,-1.895101,1.895101,6.064323,38,37,0.952470
79,2.633333,-1.437336,1.437336,4.599474,21,21,1.484867
80,2.666667,-1.322700,1.322700,4.232640,29,29,2.085552
81,2.700000,-1.064138,1.064138,3.405242,24,23,0.541214
82,2.733333,-1.277340,1.277340,4.087488,47,46,0.426634
83,2.766667,-1.267423,1.267423,4.055753,44,42,2.381536
84,2.800000,-1.399635,1.399635,4.478831,34,32,0.439972
85,2.833333,-0.747557,0.747557,2.392184,28,27,0.345368
86,2.866667,-1.278994,1.278994,4.092782,49,49,5.402442
87,2.900000,-1.056367,1.056367,3.380375,44,44,1.626291
88,2.933333,-1.030015,1.030015,3.296047,38,38,0.246555
89,2.966667,-1.105385,1.105385,3.537231,36,36,0.228531
90,3.000000,-1.367675,1.367675,4.376559,50,50,0.457818
91,3.033333,-1.628956,1.628956,5.212659,49,49,1.404853
92,3.066667,-1.924405,1.924405,6.158095,41,41,7.692842
93,3.100000,-2.035000,2.035000,6.511999,26,26,2.347860
94,3.133333,-1.643904,1.643904,5.260493,14,14,3.109387
95,3.166667,-0.662870,0.662870,2.121185,26,24,0.826077
96,3.200000,-0.625666,0.625666,2.002133,36,32,1.000720
97,3.233333,-0.790494,0.790494,2.529582,9,8,0.424073
98,3.266667,-0.445224,0.445224,1.424718,39,39,4.025147
99,3.300000,-0.307354,0.307354,0.983534,15,13,0.314103
100,3.333333,-0.339798,0.339798,1.087355,50,50,0.291118
101,3.366667,-0.291384,0.291384,0.932428,47,47,0.333310
102,3.400000,-0.332489,0.332489,1.063966,44,44,0.383627
103,3.433333,-0.290093,0.290093,0.928297,40,40,0.351451
104,3.466667,-0.286781,0.286781,0.917701,38,37,0.232661
105,3.500000,-0.609712,0.609712,1.951079,36,34,0.174519
106,3.533333,-0.909043,0.909043,2.908938,49,49,0.392708
107,3.566667,-0.828346,0.828346,2.650707,37,35,0.092215
108,3.600000,-0.729268,0.729268,2.333658,36,33,0.070936
109,3.633333,0.781172,0.781172,2.499750,47,45,3.985568
110,3.666667,-1.158399,1.158399,3.706878,19,17,1.978591
111,3.700000,-1.386612,1.386612,4.437157,8,8,0.861350
112,3.733333,0.021203,0.021203,0.067851,39,38,1.299897
113,3.766667,0.005849,0.005849,0.018716,8,7,0.863138
114,3.800000,-1.675628,1.675628,5.362009,29,29,1.093661
115,3.833333,-1.498101,1.498101,4.793922,17,16,1.008399
116,3.866667,-0.156758,0.156758,0.501627,44,43,2.975288
117,3.900000,-0.054208,0.054208,0.173466,20,18,1.827843
118,3.933333,0.028286,0.028286,0.090515,8,4,0.055707
119,3.966667,0.053911,0.053911,0.172517,50,49,0.184771
120,4.000000,0.176272,0.176272,0.564069,46,44,0.247073
121,4.033333,0.048747,0.048747,0.155991,48,48,0.156831
122,4.066667,-0.139736,0.139736,0.447155,45,45,0.167544
123,4.100000,-0.009738,0.009738,0.031160,43,43,0.170646
124,4.133333,0.333949,0.333949,1.068637,41,41,0.184932
125,4.166667,0.307019,0.307019,0.982460,40,40,0.141794
126,4.200000,0.495549,0.495549,1.585758,40,40,0.221191
127,4.233333,0.169878,0.169878,0.543608,36,36,0.058529
128,4.266667,0.164043,0.164043,0.524938,34,34,0.075221
129,4.300000,0.382054,0.382054,1.222573,49,48,0.144968
130,4.333333,0.597334,0.597334,1.911470,43,42,0.156313
131,4.366667,0.308717,0.308717,0.987894,41,36,0.074830
132,4.400000,0.355457,0.355457,1.137463,36,31,0.056008
133,4.433333,0.367573,0.367573,1.176233,34,29,0.189007
134,4.466667,0.202178,0.202178,0.646971,50,44,0.157222
135,4.500000,0.385331,0.385331,1.233059,41,29,0.179260
136,4.533333,0.121838,0.121838,0.389883,40,19,0.090695
137,4.566667,0.344334,0.344334,1.101870,36,17,0.206820
138,4.600000,0.553475,0.553475,1.771119,32,16,0.295689
139,4.633333,0.492852,0.492852,1.577128,45,45,0.627472
140,4.666667,0.376588,0.376588,1.205080,36,35,0.479251
141,4.700000,0.378492,0.378492,1.211176,29,28,0.372740
142,4.733333,0.383304,0.383304,1.226571,49,49,0.415226
143,4.766667,0.731760,0.731760,2.341634,44,44,1.170221
144,4.800000,0.754132,0.754132,2.413223,34,34,0.298080
145,4.833333,0.819499,0.819499,2.622396,30,29,0.309499
146,4.866667,0.703183,0.703183,2.250186,47,47,0.402384
147,4.900000,1.017225,1.017225,3.255121,39,37,1.664737
148,4.933333,0.003702,0.003702,0.011845,33,32,0.845319
149,4.966667,-0.682876,0.682876,2.185203,49,49,0.546839
150,5.000000,-1.587530,1.587530,5.080097,38,38,4.730148
151,5.033333,-0.709123,0.709123,2.269195,47,46,2.407239
152,5.066667,-1.299978,1.299978,4.159929,26,25,0.781128
153,5.100000,-0.460970,0.460970,1.475104,17,17,1.567872
154,5.133333,0.105289,0.105289,0.336924,17,17,0.349414
155,5.166667,0.156726,0.156726,0.501522,4,4,1.087461
156,5.200000,-0.104342,0.104342,0.333894,33,32,1.736261
157,5.233333,-0.349646,0.349646,1.118866,10,10,0.686423
158,5.266667,-0.785533,0.785533,2.513706,47,46,0.712095
159,5.300000,0.313568,0.313568,1.003418,34,33,0.356293
160,5.333333,0.177144,0.177144,0.566860,30,29,0.466175
161,5.366667,0.040337,0.040337,0.129078,44,43,0.243470
162,5.400000,0.222729,0.222729,0.712734,39,34,0.225588
163,5.433333,0.331491,0.331491,1.060770,33,31,1.155923
164,5.466667,0.325626,0.325626,1.042003,50,50,0.361575
165,5.500000,0.694385,0.694385,2.222033,37,37,0.391804
166,5.533333,0.864698,0.864698,2.767034,30,30,0.298899
167,5.566667,0.570624,0.570624,1.825998,50,46,0.353187
168,5.600000,0.291106,0.291106,0.931539,44,40,0.226677
169,5.633333,0.000804,0.000804,0.002574,42,34,0.026331
170,5.666667,-0.311284,0.311284,0.996109,39,31,0.175261
171,5.700000,-0.721556,0.721556,2.308979,33,28,0.135111
172,5.733333,-0.899730,0.899730,2.879137,49,49,0.541905
173,5.766667,-1.174609,1.174609,3.758747,29,29,1.423085
174,5.800000,-1.781450,1.781450,5.700640,22,22,4.110050
175,5.833333,0.001444,0.001444,0.004619,16,16,0.837225
176,5.866667,0.026140,0.026140,0.083648,27,26,1.333838
177,5.900000,-0.454159,0.454159,1.453307,17,16,0.639811
178,5.933333,-0.099550,0.099550,0.318561,26,21,0.333614
179,5.966667,-0.126962,0.126962,0.406280,9,7,0.659421
180,6.000000,-1.106338,1.106338,3.540282,46,46,0.416441
181,6.033333,-0.478834,0.478834,1.532269,49,48,0.237726
182,6.066667,-0.219167,0.219167,0.701333,44,39,0.244591
183,6.100000,-0.174323,0.174323,0.557835,40,30,0.360722
184,6.133333,-0.101022,0.101022,0.323269,35,22,0.261612
185,6.166667,-0.022821,0.022821,0.073027,31,20,0.695306
186,6.200000,0.308074,0.308074,0.985838,48,47,0.193702
187,6.233333,0.365713,0.365713,1.170282,41,37,0.170760
188,6.266667,0.222316,0.222316,0.711410,34,32,0.084879
189,6.300000,-0.370959,0.370959,1.187068,34,30,0.237721
190,6.333333,-0.681784,0.681784,2.181709,50,50,0.145359
191,6.366667,-0.659739,0.659739,2.111165,44,44,0.188674
192,6.400000,-0.816432,0.816432,2.612582,38,38,0.142546
193,6.433333,-1.068536,1.068536,3.419316,38,38,0.138193
194,6.466667,-0.962971,0.962971,3.081508,48,48,0.260613
195,6.500000,-1.687274,1.687274,5.399278,40,40,2.731130
196,6.533333,-0.804480,0.804480,2.574336,24,24,0.322632
197,6.566667,-0.778603,0.778603,2.491529,23,23,0.331202
198,6.600000,-0.416062,0.416062,1.331399,50,50,0.341632
199,6.633333,-0.067298,0.067298,0.215354,46,46,0.252922
200,6.666667,-0.242271,0.242271,0.775266,43,40,0.291329
201,6.700000,-0.262590,0.262590,0.840287,39,35,0.182677
202,6.733333,-0.328107,0.328107,1.049942,37,35,0.162515
203,6.766667,-0.453895,0.453895,1.452465,50,49,0.206642
204,6.800000,-0.835940,0.835940,2.675007,43,43,0.308874
205,6.833333,-1.498924,1.498924,4.796556,37,37,0.520003
206,6.866667,-1.612550,1.612550,5.160161,32,32,0.559012
207,6.900000,-1.021567,1.021567,3.269016,48,48,0.792053
208,6.933333,0.005479,0.005479,0.017532,40,40,0.111268
209,6.966667,-0.336570,0.336570,1.077023,38,38,0.204005
210,7.000000,-0.797072,0.797072,2.550629,34,34,0.177293
211,7.033333,-1.035653,1.035653,3.314089,50,50,0.753256
212,7.066667,-0.957259,0.957259,3.063229,41,41,0.433825
213,7.100000,-0.286370,0.286370,0.916384,34,32,0.493178
214,7.133333,0.172747,0.172747,0.552789,29,23,0.532041
215,7.166667,0.165855,0.165855,0.530736,49,48,0.564023
216,7.200000,0.139935,0.139935,0.447791,48,44,0.254967
217,7.233333,-0.070213,0.070213,0.224680,44,40,0.105358
218,7.266667,-0.406526,0.406526,1.300884,44,40,0.143208
219,7.300000,-1.492593,1.492593,4.776297,42,39,1.516097
220,7.333333,-1.079456,1.079456,3.454258,32,32,0.346986
221,7.366667,-1.261637,1.261637,4.037239,24,24,0.276893
222,7.400000,-1.178656,1.178656,3.771699,49,48,0.643858
223,7.433333,-1.458943,1.458943,4.668619,37,37,3.943774
224,7.466667,-1.563867,1.563867,5.004374,33,33,2.877787
225,7.500000,-1.514951,1.514951,4.847842,50,48,0.568319
226,7.533333,-0.759081,0.759081,2.429058,42,40,0.228800
227,7.566667,-0.773188,0.773188,2.474203,41,40,2.601479
228,7.600000,-0.924222,0.924222,2.957511,35,34,0.414089
229,7.633333,-1.355205,1.355205,4.336656,33,31,0.380222
230,7.666667,-1.257389,1.257389,4.023645,48,47,0.966119
231,7.700000,-1.095407,1.095407,3.505304,40,38,0.120771
232,7.733333,-1.116924,1.116924,3.574158,37,34,0.364126
233,7.766667,-1.388385,1.388385,4.442831,35,32,0.338996
234,7.800000,-1.627658,1.627658,5.208507,46,43,5.183561
235,7.833333,-0.090097,0.090097,0.288309,21,20,1.915869
236,7.866667,-0.029605,0.029605,0.094736,9,7,0.398797
237,7.900000,-1.345322,1.345322,4.305031,47,47,1.711514
238,7.933333,-1.629667,1.629667,5.214933,29,22,0.863654
239,7.966667,-0.585504,0.585504,1.873612,20,13,0.492654
240,8.000000,0.100737,0.100737,0.322359,47,45,0.595964
241,8.033333,-0.545978,0.545978,1.747128,50,49,0.751331
242,8.066667,-1.333329,1.333329,4.266654,30,30,1.096582
243,8.100000,-1.640630,1.640630,5.250016,18,17,0.877409
244,8.133333,-0.276155,0.276155,0.883696,20,19,7.146712
245,8.166667,-0.813388,0.813388,2.602843,46,46,6.544105
246,8.200000,-0.386904,0.386904,1.238092,21,18,1.926505
247,8.233333,-1.827213,1.827213,5.847083,11,10,1.484663
248,8.266667,-1.402969,1.402969,4.489500,6,6,0.726872
249,8.300000,0.017721,0.017721,0.056708,10,9,1.284787
250,8.333333,-1.713559,1.713559,5.483387,28,26,2.666107
251,8.366667,-1.154269,1.154269,3.693661,35,31,0.223182
252,8.400000,-0.745394,0.745394,2.385260,22,19,0.096843
253,8.433333,-0.029499,0.029499,0.094397,50,49,0.239817
254,8.466667,0.353688,0.353688,1.131801,47,41,0.315048
255,8.500000,-0.776777,0.776777,2.485688,37,32,1.369192
256,8.533333,-0.512249,0.512249,1.639195,33,30,0.243143
257,8.566667,-0.454704,0.454704,1.455052,50,50,0.252540
258,8.600000,-0.641675,0.641675,2.053360,45,45,0.403844
259,8.633333,-1.098464,1.098464,3.515086,43,43,0.770061
260,8.666667,-1.538704,1.538704,4.923852,35,35,5.552072
261,8.700000,-1.397447,1.397447,4.471831,20,20,1.251203
262,8.733333,-1.827934,1.827934,5.849389,48,47,1.244992
263,8.766667,-1.386575,1.386575,4.437040,33,32,6.586113
264,8.800000,-1.405278,1.405278,4.496889,29,28,7.377776
265,8.833333,-1.365630,1.365630,4.370015,37,37,9.276155
266,8.866667,-1.487326,1.487326,4.759445,26,25,1.051690
267,8.900000,0.310060,0.310060,0.992192,42,42,2.482254
268,8.933333,-0.686387,0.686387,2.196439,21,20,0.515227
269,8.966667,-0.729809,0.729809,2.335390,15,15,1.035678
270,9.000000,-1.118845,1.118845,3.580306,49,48,0.580161
271,9.033333,-1.098279,1.098279,3.514491,50,50,0.351830
272,9.066667,-1.594748,1.594748,5.103193,45,45,2.624566
273,9.100000,-1.684778,1.684778,5.391289,26,26,1.277953
274,9.133333,-0.534400,0.534400,1.710079,23,23,0.346251
275,9.166667,0.165733,0.165733,0.530345,49,49,0.310396
276,9.200000,0.140679,0.140679,0.450173,46,45,0.359434
277,9.233333,-0.324468,0.324468,1.038299,43,40,0.129926
278,9.266667,-1.373467,1.373467,4.395096,41,38,2.649595
279,9.300000,-0.586026,0.586026,1.875284,35,35,0.117648
280,9.333333,-0.496302,0.496302,1.588167,35,35,0.145432
281,9.366667,-0.642336,0.642336,2.055474,47,46,0.256679
282,9.400000,-0.473118,0.473118,1.513976,39,39,0.315372
283,9.433333,-0.525099,0.525099,1.680316,35,35,0.318033
284,9.466667,-0.504129,0.504129,1.613214,48,48,0.299121
285,9.500000,-0.531770,0.531770,1.701664,38,37,0.204662
286,9.533333,-1.469552,1.469552,4.702566,36,36,4.964290
287,9.566667,-1.431561,1.431561,4.580996,50,50,2.232244
288,9.600000,-1.545678,1.545678,4.946170,36,36,2.723203
289,9.633333,-1.361624,1.361624,4.357196,30,30,0.323262
290,9.666667,-0.940743,0.940743,3.010377,43,43,0.630149
291,9.700000,-0.886006,0.886006,2.835220,27,26,0.274685
292,9.733333,-1.126312,1.126312,3.604199,22,19,0.406591
293,9.766667,-1.467559,1.467559,4.696189,46,46,1.187533
294,9.800000,-1.570995,1.570995,5.027184,31,31,0.578904
295,9.833333,-1.019210,1.019210,3.261473,22,22,0.954974
296,9.866667,0.093854,0.093854,0.300332,50,47,0.482735
297,9.900000,-0.154164,0.154164,0.493324,44,41,0.613807
298,9.933333,-0.616908,0.616908,1.974107,30,23,0.667628
299,9.966667,1.271667,1.271667,4.069335,20,10,10.613244
300,10.000000,-1.073100,1.073100,3.433921,38,38,0.880962
301,10.033333,-0.884326,0.884326,2.829842,49,48,0.874691
302,10.066667,-1.203104,1.203104,3.849932,37,37,0.397066
303,10.100000,-1.335360,1.335360,4.273152,32,32,6.040660
304,10.133333,-1.361982,1.361982,4.358341,44,43,2.187573
305,10.166667,-0.828315,0.828315,2.650607,28,25,9.061539
306,10.200000,-1.990131,1.990131,6.368418,8,7,0.546869
307,10.233333,-0.204257,0.204257,0.653622,28,27,1.307034
308,10.266667,0.051080,0.051080,0.163457,10,8,0.386549
309,10.300000,-2.083422,2.083422,6.666950,32,32,6.010686
310,10.333333,-0.904136,0.904136,2.893237,11,9,0.565426
311,10.366667,-0.368970,0.368970,1.180705,50,49,0.250329
312,10.400000,-0.294642,0.294642,0.942853,44,41,0.205000
313,10.433333,-0.926323,0.926323,2.964233,39,36,0.287298
314,10.466667,-1.874132,1.874132,5.997221,35,33,2.167910
315,10.500000,0.011285,0.011285,0.036112,33,33,3.916066
316,10.533333,-1.505971,1.505971,4.819106,18,18,0.767506
317,10.566667,-1.601822,1.601822,5.125830,50,50,0.819133
318,10.600000,-1.728477,1.728477,5.531126,40,40,1.490901
319,10.633333,-1.657491,1.657491,5.303971,23,22,0.495782
320,10.666667,-1.797983,1.797983,5.753546,16,16,0.261638
321,10.700000,-1.021761,1.021761,3.269636,43,43,2.249881
322,10.733333,-0.153640,0.153640,0.491649,36,34,1.810231
323,10.766667,-1.613059,1.613059,5.161790,15,13,0.742322
324,10.800000,-0.585689,0.585689,1.874203,20,20,0.772504
325,10.833333,-0.273656,0.273656,0.875700,40,40,0.269060
326,10.866667,-0.177362,0.177362,0.567557,30,30,0.099945
327,10.900000,-1.081468,1.081468,3.460699,19,19,4.741103
328,10.933333,-1.431518,1.431518,4.580858,43,42,3.061241
329,10.966667,-0.979385,0.979385,3.134031,24,22,0.368846
330,11.000000,-0.987565,0.987565,3.160208,18,16,0.348674
331,11.033333,-1.074832,1.074832,3.439461,49,47,0.298618
332,11.066667,-1.402127,1.402127,4.486808,43,43,3.171523
333,11.100000,-1.871498,1.871498,5.988795,25,24,1.892897
334,11.133333,-2.465219,2.465219,7.888702,14,13,1.451898
335,11.166667,-0.670179,0.670179,2.144573,39,35,2.357887
336,11.200000,-1.576897,1.576897,5.046071,11,10,1.601338
337,11.233333,-0.145410,0.145410,0.465312,32,28,2.309981
338,11.266667,-0.125078,0.125078,0.400248,10,8,0.631120
339,11.300000,-1.467952,1.467952,4.697445,46,42,0.801168
340,11.333333,-0.797502,0.797502,2.552008,34,29,0.398395
341,11.366667,-0.341944,0.341944,1.094222,27,18,0.565138
342,11.400000,-1.350874,1.350874,4.322798,50,50,3.507451
343,11.433333,-1.453793,1.453793,4.652136,27,23,3.327364
344,11.466667,-1.139805,1.139805,3.647376,18,15,1.733827
345,11.500000,-1.929355,1.929355,6.173936,49,49,7.232996
346,11.533333,-1.161343,1.161343,3.716298,25,25,0.909170
347,11.566667,-1.183222,1.183222,3.786309,23,23,2.054313
348,11.600000,-1.240200,1.240200,3.968639,49,49,5.758306
349,11.633333,-1.596145,1.596145,5.107663,36,36,2.249185
350,11.666667,-1.556475,1.556475,4.980719,22,21,1.356926
351,11.700000,-1.523308,1.523308,4.874585,42,41,0.892726
352,11.733333,-1.321599,1.321599,4.229116,34,33,4.351563
353,11.766667,-1.128919,1.128919,3.612540,27,26,0.361722
354,11.800000,-0.076148,0.076148,0.243674,48,48,4.611393
355,11.833333,-1.224768,1.224768,3.919259,28,22,1.615268
356,11.866667,-0.989939,0.989939,3.167806,16,11,1.096982
357,11.900000,0.570712,0.570712,1.826280,22,22,8.287600
358,11.933333,-0.097460,0.097460,0.311873,7,7,0.441975
359,11.966667,-1.459174,1.459174,4.669358,49,49,0.703784
360,12.000000,-0.697757,0.697757,2.232823,30,30,0.322762
361,12.033333,-0.555216,0.555216,1.776692,50,50,0.223704
362,12.066667,-0.734842,0.734842,2.351494,35,34,6.393494
363,12.100000,-1.068498,1.068498,3.419192,26,22,0.579751
364,12.133333,-0.612469,0.612469,1.959900,48,48,0.382803
365,12.166667,-0.867307,0.867307,2.775382,39,39,0.653364
366,12.200000,-1.227213,1.227213,3.927082,23,22,4.476502
367,12.233333,-1.448329,1.448329,4.634653,41,41,2.520318
368,12.266667,-1.852726,1.852726,5.928722,19,19,0.506110
369,12.300000,-1.738064,1.738064,5.561806,17,17,1.240975
370,12.333333,-1.273081,1.273081,4.073858,43,42,4.053705
371,12.366667,-1.061504,1.061504,3.396813,32,32,0.541427
372,12.400000,-0.608795,0.608795,1.948144,31,31,0.618252
373,12.433333,-0.698424,0.698424,2.234956,50,50,0.587625
374,12.466667,-0.761169,0.761169,2.435742,43,43,0.462865
375,12.500000,-1.025437,1.025437,3.281399,36,36,0.551122
376,12.533333,-0.536062,0.536062,1.715399,34,34,0.144101
377,12.566667,-0.712856,0.712856,2.281138,49,49,0.187575
378,12.600000,-0.679071,0.679071,2.173028,47,47,0.298640
379,12.633333,-0.710952,0.710952,2.275047,47,47,0.213392
380,12.666667,-1.062121,1.062121,3.398786,45,45,1.483177
381,12.700000,-1.342280,1.342280,4.295295,36,36,3.570796
382,12.733333,-2.184640,2.184640,6.990849,33,33,3.659121
383,12.766667,1.428865,1.428865,4.572368,20,17,2.668774
384,12.800000,-1.561697,1.561697,4.997431,26,24,0.326792
385,12.833333,-0.434220,0.434220,1.389504,50,49,0.372201
386,12.866667,-0.561702,0.561702,1.797447,43,41,5.999338
387,12.900000,-0.214927,0.214927,0.687767,27,23,0.745638
388,12.933333,-0.676274,0.676274,2.164077,18,17,0.762082
389,12.966667,-0.458018,0.458018,1.465658,26,26,0.669549
390,13.000000,-0.644769,0.644769,2.063260,47,47,0.432193
391,13.033333,-0.593943,0.593943,1.900617,46,46,0.303795
392,13.066667,-0.745643,0.745643,2.386057,41,40,0.540382
393,13.100000,-1.172892,1.172892,3.753255,29,29,1.270097
394,13.133333,-1.202616,1.202616,3.848372,23,22,0.343665
395,13.166667,-1.070038,1.070038,3.424123,50,50,1.600586
396,13.200000,0.687798,0.687798,2.200952,47,47,6.015949
397,13.233333,-0.034014,0.034014,0.108845,37,33,0.195832
398,13.266667,0.398322,0.398322,1.274631,32,28,0.237050
399,13.300000,0.724550,0.724550,2.318560,50,49,2.265047
400,13.333333,1.069675,1.069675,3.422959,41,40,1.343806
401,13.366667,1.007547,1.007547,3.224151,31,30,0.573875
402,13.400000,0.580884,0.580884,1.858830,23,23,0.354866
403,13.433333,0.549814,0.549814,1.759406,50,49,0.524514
404,13.466667,1.048509,1.048509,3.355229,46,40,3.262758
405,13.500000,0.847438,0.847438,2.711801,29,22,0.730715
406,13.533333,1.185938,1.185938,3.795002,18,15,0.549186
407,13.566667,1.502997,1.502997,4.809591,49,49,1.602003
408,13.600000,1.323382,1.323382,4.234823,22,19,4.399941
409,13.633333,1.514075,1.514075,4.845040,10,9,2.226446
410,13.666667,1.195883,1.195883,3.826825,48,48,4.386802
411,13.700000,0.965644,0.965644,3.090061,24,22,2.715861
412,13.733333,-0.010537,0.010537,0.033717,15,8,0.909147
413,13.766667,-0.224097,0.224097,0.717110,36,35,2.977112
414,13.800000,0.203958,0.203958,0.652667,16,16,0.483031
415,13.833333,1.680591,1.680591,5.377892,44,44,4.486800
416,13.866667,0.791179,0.791179,2.531772,16,15,1.360855
417,13.900000,0.611962,0.611962,1.958280,11,11,0.371867
418,13.933333,0.047049,0.047049,0.150558,49,49,0.182811
419,13.966667,-0.451842,0.451842,1.445894,46,46,0.282757
420,14.000000,-0.877727,0.877727,2.808725,41,41,0.280858
421,14.033333,-1.710501,1.710501,5.473604,46,46,0.610877
422,14.066667,1.274332,1.274332,4.077864,41,41,6.711880
423,14.100000,-0.670893,0.670893,2.146857,18,18,0.222661
424,14.133333,0.080801,0.080801,0.258563,17,17,0.197174
425,14.166667,0.672070,0.672070,2.150625,50,50,0.712972
426,14.200000,0.725064,0.725064,2.320206,32,31,0.349982
427,14.233333,0.523745,0.523745,1.675984,29,24,0.172586
428,14.266667,0.346490,0.346490,1.108768,48,47,0.184730
429,14.300000,0.450923,0.450923,1.442954,48,46,0.338971
430,14.333333,0.949322,0.949322,3.037829,44,42,1.896533
431,14.366667,1.562594,1.562594,5.000302,38,36,3.506725
432,14.400000,2.070772,2.070772,6.626470,31,29,2.504371
433,14.433333,1.420358,1.420358,4.545146,46,43,1.292739
434,14.466667,1.091957,1.091957,3.494264,36,29,0.709755
435,14.500000,0.206261,0.206261,0.660034,34,17,0.397709
