frame_idx,time_sec,omega_z_rad_per_s,abs_omega_z_rad_per_s,surface_speed_cm_per_s,n_features_tracked,n_features_used,omega_std_rad_per_s
142,4.733333,-0.035165,0.035165,0.112527,45,45,0.030980
143,4.766667,0.016525,0.016525,0.052881,44,44,0.028583
144,4.800000,0.036381,0.036381,0.116420,44,44,0.021572
145,4.833333,0.056416,0.056416,0.180533,44,44,0.024215
146,4.866667,0.027314,0.027314,0.087406,44,44,0.030262
147,4.900000,-0.000026,0.000026,0.000082,44,44,0.014367
148,4.933333,0.000323,0.000323,0.001033,44,44,0.014222
149,4.966667,-0.002559,0.002559,0.008190,44,44,0.012586
150,5.000000,0.027929,0.027929,0.089373,44,44,0.030144
151,5.033333,0.010337,0.010337,0.033077,50,50,0.022260
152,5.066667,0.022884,0.022884,0.073230,50,50,0.030981
153,5.100000,0.035343,0.035343,0.113096,50,50,0.029604
154,5.133333,0.036370,0.036370,0.116386,50,50,0.043315
155,5.166667,0.033509,0.033509,0.107230,50,50,0.038992
156,5.200000,-0.000176,0.000176,0.000562,50,50,0.018996
157,5.233333,-0.006767,0.006767,0.021655,49,49,0.018043
158,5.266667,-0.148734,0.148734,0.475949,49,49,0.042955
159,5.300000,-0.036623,0.036623,0.117193,48,48,0.021330
160,5.333333,-0.023730,0.023730,0.075935,48,48,0.018737
161,5.366667,-0.019428,0.019428,0.062171,48,48,0.022056
162,5.400000,-0.003993,0.003993,0.012778,48,48,0.015882
163,5.433333,0.002063,0.002063,0.006602,48,48,0.018111
164,5.466667,-0.008761,0.008761,0.028035,48,48,0.014172
165,5.500000,-0.035702,0.035702,0.114245,48,48,0.024702
166,5.533333,-0.015361,0.015361,0.049155,48,48,0.014354
167,5.566667,0.003302,0.003302,0.010565,48,48,0.015609
168,5.600000,0.000268,0.000268,0.000858,48,48,0.019611
169,5.633333,0.001884,0.001884,0.006027,48,48,0.012537
170,5.666667,0.000139,0.000139,0.000445,48,48,0.022896
171,5.700000,-0.005101,0.005101,0.016324,48,48,0.012764
172,5.733333,-0.004464,0.004464,0.014286,48,48,0.009349
173,5.766667,0.001293,0.001293,0.004136,48,48,0.009772
174,5.800000,-0.009540,0.009540,0.030527,48,48,0.017378
175,5.833333,-0.018623,0.018623,0.059594,48,48,0.016117
176,5.866667,-0.007315,0.007315,0.023407,48,48,0.015626
177,5.900000,0.008699,0.008699,0.027836,48,48,0.012652
178,5.933333,0.011821,0.011821,0.037826,48,48,0.015434
179,5.966667,0.005431,0.005431,0.017378,48,48,0.015122
180,6.000000,-0.000654,0.000654,0.002091,48,48,0.016738
181,6.033333,-0.008383,0.008383,0.026825,50,50,0.022279
182,6.066667,-0.002413,0.002413,0.007720,48,48,0.014382
183,6.100000,0.001212,0.001212,0.003878,48,48,0.013145
184,6.133333,0.003317,0.003317,0.010616,48,48,0.011413
185,6.166667,0.000873,0.000873,0.002795,48,48,0.012244
186,6.200000,-0.008851,0.008851,0.028323,48,48,0.018894
187,6.233333,0.004246,0.004246,0.013587,48,48,0.015849
188,6.266667,0.000430,0.000430,0.001375,48,48,0.013012
189,6.300000,-0.004112,0.004112,0.013160,48,48,0.009497
190,6.333333,-0.006965,0.006965,0.022288,48,48,0.014324
191,6.366667,-0.001586,0.001586,0.005075,48,48,0.032562
192,6.400000,0.007538,0.007538,0.024121,48,48,0.021310
193,6.433333,0.008344,0.008344,0.026701,48,48,0.014612
194,6.466667,0.009713,0.009713,0.031081,48,48,0.011987
195,6.500000,0.003173,0.003173,0.010154,48,48,0.047871
196,6.533333,-0.009725,0.009725,0.031120,48,48,0.018453
197,6.566667,-0.004138,0.004138,0.013241,47,47,0.013008
198,6.600000,-0.004182,0.004182,0.013382,47,47,0.008594
199,6.633333,-0.007442,0.007442,0.023813,47,47,0.010400
200,6.666667,-0.006763,0.006763,0.021643,47,47,0.016373
201,6.700000,-0.000537,0.000537,0.001720,47,47,0.013932
202,6.733333,-0.000462,0.000462,0.001479,47,47,0.008402
203,6.766667,-0.004770,0.004770,0.015265,47,47,0.009983
204,6.800000,0.002234,0.002234,0.007150,47,47,0.015564
205,6.833333,0.017867,0.017867,0.057173,47,47,0.018978
206,6.866667,0.004459,0.004459,0.014267,47,47,0.009341
207,6.900000,-0.000097,0.000097,0.000310,47,47,0.013470
208,6.933333,-0.003693,0.003693,0.011818,47,47,0.012395
209,6.966667,0.004208,0.004208,0.013466,47,47,0.012367
210,7.000000,-0.005472,0.005472,0.017510,47,47,0.008916
211,7.033333,-0.035733,0.035733,0.114345,50,50,0.025972
212,7.066667,-0.026648,0.026648,0.085275,49,49,0.021329
213,7.100000,0.004931,0.004931,0.015780,49,49,0.013715
214,7.133333,0.005284,0.005284,0.016908,49,49,0.029947
215,7.166667,0.026459,0.026459,0.084670,49,49,0.030408
216,7.200000,0.011393,0.011393,0.036459,48,48,0.016702
217,7.233333,-0.007536,0.007536,0.024115,46,46,0.020394
218,7.266667,-0.002725,0.002725,0.008719,46,46,0.017415
219,7.300000,0.005766,0.005766,0.018451,45,45,0.009619
220,7.333333,-0.028606,0.028606,0.091539,44,44,0.017157
221,7.366667,-0.018128,0.018128,0.058010,44,44,0.019117
222,7.400000,-0.003242,0.003242,0.010374,44,44,0.035147
223,7.433333,0.004231,0.004231,0.013538,44,44,0.013259
224,7.466667,0.010602,0.010602,0.033925,44,44,0.018160
225,7.500000,0.005751,0.005751,0.018403,44,44,0.015165
226,7.533333,-0.000827,0.000827,0.002645,43,43,0.009209
227,7.566667,-0.005552,0.005552,0.017766,43,43,0.012960
228,7.600000,-0.008321,0.008321,0.026626,43,43,0.015023
229,7.633333,0.001621,0.001621,0.005188,43,43,0.027439
230,7.666667,0.001868,0.001868,0.005976,43,43,0.015733
231,7.700000,0.006152,0.006152,0.019687,42,42,0.013958
232,7.733333,0.017328,0.017328,0.055449,42,42,0.016192
233,7.766667,0.015047,0.015047,0.048150,42,42,0.018082
234,7.800000,0.012900,0.012900,0.041280,41,41,0.020763
235,7.833333,-0.004723,0.004723,0.015113,41,41,0.015172
236,7.866667,-0.008799,0.008799,0.028156,41,41,0.017698
237,7.900000,-0.024920,0.024920,0.079745,41,41,0.018398
238,7.933333,-0.001724,0.001724,0.005517,41,41,0.011076
239,7.966667,0.001098,0.001098,0.003514,41,41,0.014823
240,8.000000,0.005417,0.005417,0.017336,41,41,0.021924
241,8.033333,0.000388,0.000388,0.001243,50,50,0.013655
242,8.066667,0.005122,0.005122,0.016391,49,49,0.013440
243,8.100000,0.009996,0.009996,0.031987,49,49,0.015232
244,8.133333,0.006331,0.006331,0.020259,49,49,0.020444
245,8.166667,-0.002016,0.002016,0.006453,49,49,0.080866
246,8.200000,-0.002835,0.002835,0.009071,49,49,0.017379
247,8.233333,-0.001695,0.001695,0.005424,48,48,0.020437
248,8.266667,-0.007532,0.007532,0.024104,48,48,0.027730
249,8.300000,-0.008400,0.008400,0.026878,48,48,0.012866
250,8.333333,-0.016108,0.016108,0.051547,47,47,0.015444
251,8.366667,-0.007674,0.007674,0.024558,47,47,0.011668
252,8.400000,0.000750,0.000750,0.002400,47,47,0.010691
253,8.433333,0.008738,0.008738,0.027960,47,47,0.015569
254,8.466667,0.007840,0.007840,0.025090,47,47,0.022336
255,8.500000,0.002904,0.002904,0.009294,47,47,0.020213
256,8.533333,0.005015,0.005015,0.016048,47,47,0.023426
257,8.566667,0.005144,0.005144,0.016461,47,47,0.018682
258,8.600000,-0.005523,0.005523,0.017673,47,47,0.011515
259,8.633333,-0.005733,0.005733,0.018347,47,47,0.023492
260,8.666667,-0.002063,0.002063,0.006601,47,47,0.018538
261,8.700000,-0.006200,0.006200,0.019839,47,47,0.024673
262,8.733333,0.001122,0.001122,0.003589,46,46,0.011886
263,8.766667,0.004835,0.004835,0.015473,46,46,0.007880
264,8.800000,0.000155,0.000155,0.000495,46,46,0.015342
265,8.833333,-0.001451,0.001451,0.004643,46,46,0.017301
266,8.866667,0.004073,0.004073,0.013033,46,46,0.017919
267,8.900000,0.002814,0.002814,0.009005,46,46,0.007917
268,8.933333,0.001873,0.001873,0.005994,46,46,0.024363
269,8.966667,0.000347,0.000347,0.001109,45,45,0.012020
270,9.000000,-0.001449,0.001449,0.004636,45,45,0.008452
271,9.033333,-0.002098,0.002098,0.006713,50,50,0.016193
272,9.066667,-0.015784,0.015784,0.050509,50,50,0.022635
273,9.100000,-0.002275,0.002275,0.007281,47,47,0.025121
274,9.133333,0.001748,0.001748,0.005595,47,47,0.013324
275,9.166667,-0.000858,0.000858,0.002746,46,46,0.021681
276,9.200000,0.001561,0.001561,0.004996,46,46,0.016215
277,9.233333,-0.006181,0.006181,0.019780,46,46,0.016544
278,9.266667,-0.005079,0.005079,0.016253,46,46,0.015721
279,9.300000,0.004845,0.004845,0.015504,45,45,0.013461
280,9.333333,0.010919,0.010919,0.034940,43,43,0.012402
281,9.366667,0.005765,0.005765,0.018446,43,43,0.017464
282,9.400000,-0.000641,0.000641,0.002052,43,43,0.010190
283,9.433333,-0.009363,0.009363,0.029960,42,42,0.014923
284,9.466667,-0.004713,0.004713,0.015081,42,42,0.011142
285,9.500000,-0.015323,0.015323,0.049033,42,42,0.018457
286,9.533333,-0.011196,0.011196,0.035826,42,42,0.020998
287,9.566667,-0.000844,0.000844,0.002700,41,41,0.009788
288,9.600000,0.012549,0.012549,0.040155,41,41,0.020142
289,9.633333,0.005957,0.005957,0.019063,41,41,0.011612
290,9.666667,0.002802,0.002802,0.008967,41,41,0.021083
291,9.700000,0.001890,0.001890,0.006048,41,41,0.029470
292,9.733333,-0.009789,0.009789,0.031326,40,40,0.013959
293,9.766667,-0.004762,0.004762,0.015239,40,40,0.012908
294,9.800000,0.001999,0.001999,0.006396,40,40,0.018161
295,9.833333,-0.000042,0.000042,0.000134,40,40,0.008726
296,9.866667,-0.007876,0.007876,0.025202,40,40,0.012280
297,9.900000,0.003918,0.003918,0.012537,40,40,0.017318
298,9.933333,-0.000339,0.000339,0.001085,40,40,0.010677
299,9.966667,-0.004912,0.004912,0.015718,40,40,0.009043
300,10.000000,0.112683,0.112683,0.360586,40,40,0.065855
301,10.033333,0.015183,0.015183,0.048585,50,50,0.061396
302,10.066667,-0.183653,0.183653,0.587688,49,49,0.080179
303,10.100000,-0.048873,0.048873,0.156393,48,48,0.063079
304,10.133333,-0.089523,0.089523,0.286473,47,47,0.044469
305,10.166667,-0.044482,0.044482,0.142344,46,46,0.044272
306,10.200000,0.018514,0.018514,0.059244,46,46,0.035553
307,10.233333,0.021304,0.021304,0.068174,46,46,0.034503
308,10.266667,0.026837,0.026837,0.085879,46,46,0.026476
309,10.300000,0.012840,0.012840,0.041087,46,46,0.020821
310,10.333333,0.008333,0.008333,0.026667,46,46,0.011687
311,10.366667,0.009002,0.009002,0.028806,46,46,0.022526
312,10.400000,0.022936,0.022936,0.073395,46,46,0.022208
313,10.433333,0.024215,0.024215,0.077488,46,46,0.020199
314,10.466667,0.013895,0.013895,0.044464,46,46,0.029178
315,10.500000,-0.013121,0.013121,0.041986,46,46,0.013015
316,10.533333,-0.032468,0.032468,0.103898,46,46,0.026275
317,10.566667,-0.012811,0.012811,0.040994,46,46,0.024741
318,10.600000,-0.017862,0.017862,0.057158,46,46,0.013787
319,10.633333,-0.009101,0.009101,0.029122,46,46,0.013969
320,10.666667,0.005915,0.005915,0.018926,45,45,0.019271
321,10.700000,0.001107,0.001107,0.003544,45,45,0.020053
322,10.733333,0.020244,0.020244,0.064780,45,45,0.013763
323,10.766667,0.007186,0.007186,0.022994,45,45,0.017788
324,10.800000,0.016173,0.016173,0.051752,44,44,0.018356
325,10.833333,0.011280,0.011280,0.036095,44,44,0.018364
326,10.866667,0.000279,0.000279,0.000893,44,44,0.012317
327,10.900000,-0.016291,0.016291,0.052130,44,44,0.022378
328,10.933333,-0.025031,0.025031,0.080098,44,44,0.018699
329,10.966667,-0.002715,0.002715,0.008688,44,44,0.019321
330,11.000000,-0.006310,0.006310,0.020192,44,44,0.024342
331,11.033333,0.000321,0.000321,0.001026,50,50,0.012900
332,11.066667,0.001742,0.001742,0.005574,50,50,0.018066
333,11.100000,0.004721,0.004721,0.015107,48,48,0.013483
334,11.133333,0.003654,0.003654,0.011693,48,48,0.012410
335,11.166667,-0.000710,0.000710,0.002271,47,47,0.009241
336,11.200000,0.004737,0.004737,0.015160,46,46,0.012322
337,11.233333,0.003860,0.003860,0.012351,46,46,0.016179
338,11.266667,0.013530,0.013530,0.043295,46,46,0.026506
339,11.300000,0.007228,0.007228,0.023129,45,45,0.013541
340,11.333333,0.005614,0.005614,0.017964,45,45,0.014331
341,11.366667,0.002671,0.002671,0.008548,44,44,0.014147
342,11.400000,-0.000593,0.000593,0.001896,44,44,0.011660
343,11.433333,-0.001765,0.001765,0.005646,44,44,0.010490
344,11.466667,-0.023358,0.023358,0.074746,44,44,0.019786
345,11.500000,-0.022639,0.022639,0.072445,44,44,0.032676
346,11.533333,-0.006098,0.006098,0.019513,44,44,0.020169
347,11.566667,0.012945,0.012945,0.041424,44,44,0.021939
348,11.600000,0.004170,0.004170,0.013345,44,44,0.013021
349,11.633333,0.001028,0.001028,0.003288,44,44,0.012886
350,11.666667,0.006001,0.006001,0.019202,43,43,0.013875
351,11.700000,0.010892,0.010892,0.034853,43,43,0.021602
352,11.733333,0.006299,0.006299,0.020156,43,43,0.017825
353,11.766667,-0.003180,0.003180,0.010176,43,43,0.016442
354,11.800000,-0.016783,0.016783,0.053704,43,43,0.025311
355,11.833333,-0.001913,0.001913,0.006120,43,43,0.012431
356,11.866667,-0.001498,0.001498,0.004792,43,43,0.012857
357,11.900000,0.003488,0.003488,0.011162,43,43,0.013358
358,11.933333,0.000410,0.000410,0.001311,43,43,0.009836
359,11.966667,0.001592,0.001592,0.005095,43,43,0.024657
360,12.000000,0.010369,0.010369,0.033181,43,43,0.025729
361,12.033333,0.037919,0.037919,0.121341,50,50,0.050480
362,12.066667,-0.008326,0.008326,0.026642,50,50,0.117749
363,12.100000,-0.080603,0.080603,0.257931,48,48,0.041661
364,12.133333,-0.019139,0.019139,0.061243,48,48,0.031890
365,12.166667,0.004781,0.004781,0.015298,46,46,0.017793
366,12.200000,0.013058,0.013058,0.041786,46,46,0.015774
367,12.233333,0.010951,0.010951,0.035044,46,46,0.027421
368,12.266667,-0.003949,0.003949,0.012637,45,45,0.019736
369,12.300000,-0.007340,0.007340,0.023488,45,45,0.014438
370,12.333333,0.004595,0.004595,0.014704,45,45,0.015144
371,12.366667,0.009950,0.009950,0.031841,44,44,0.013745
372,12.400000,0.009910,0.009910,0.031711,44,44,0.016008
373,12.433333,0.009386,0.009386,0.030036,44,44,0.019516
374,12.466667,0.109321,0.109321,0.349827,44,44,0.049114
375,12.500000,0.008781,0.008781,0.028100,44,44,0.048815
376,12.533333,-0.084708,0.084708,0.271065,44,44,0.065415
377,12.566667,-0.001452,0.001452,0.004646,44,44,0.035730
378,12.600000,0.002429,0.002429,0.007774,44,44,0.016327
379,12.633333,-0.029847,0.029847,0.095509,44,44,0.038475
380,12.666667,-0.021398,0.021398,0.068473,44,44,0.029027
381,12.700000,-0.002120,0.002120,0.006784,44,44,0.021058
382,12.733333,0.010294,0.010294,0.032942,44,44,0.012809
383,12.766667,0.005240,0.005240,0.016767,44,44,0.013534
384,12.800000,0.008104,0.008104,0.025932,44,44,0.014882
385,12.833333,0.011928,0.011928,0.038168,44,44,0.020283
386,12.866667,0.076072,0.076072,0.243431,44,44,0.042852
387,12.900000,0.005116,0.005116,0.016370,44,44,0.016129
388,12.933333,0.004009,0.004009,0.012830,44,44,0.015443
389,12.966667,-0.005533,0.005533,0.017706,44,44,0.013670
390,13.000000,-0.039162,0.039162,0.125320,44,44,0.026609
391,13.033333,-0.032481,0.032481,0.103940,50,50,0.022896
392,13.066667,-0.019580,0.019580,0.062657,50,50,0.017327
393,13.100000,0.000194,0.000194,0.000620,50,50,0.012569
394,13.133333,0.005401,0.005401,0.017283,49,49,0.014748
395,13.166667,0.000703,0.000703,0.002249,48,48,0.012508
396,13.200000,0.004911,0.004911,0.015716,48,48,0.014299
397,13.233333,0.012255,0.012255,0.039216,48,48,0.022718
398,13.266667,0.012708,0.012708,0.040664,48,48,0.016986
399,13.300000,0.007800,0.007800,0.024959,48,48,0.014142
400,13.333333,0.005439,0.005439,0.017403,48,48,0.026677
401,13.366667,0.002378,0.002378,0.007610,48,48,0.015419
402,13.400000,0.002558,0.002558,0.008185,48,48,0.017036
403,13.433333,-0.003957,0.003957,0.012663,48,48,0.011548
404,13.466667,-0.004295,0.004295,0.013745,48,48,0.015993
405,13.500000,-0.000044,0.000044,0.000140,48,48,0.014182
406,13.533333,0.000669,0.000669,0.002142,48,48,0.015617
407,13.566667,0.000462,0.000462,0.001477,48,48,0.013846
408,13.600000,-0.002398,0.002398,0.007675,48,48,0.009561
409,13.633333,-0.001990,0.001990,0.006368,48,48,0.019129
410,13.666667,0.003009,0.003009,0.009628,48,48,0.014395
411,13.700000,-0.001050,0.001050,0.003358,48,48,0.010120
412,13.733333,-0.001030,0.001030,0.003295,48,48,0.016244
413,13.766667,0.001676,0.001676,0.005364,48,48,0.013297
414,13.800000,0.000294,0.000294,0.000941,47,47,0.012412
415,13.833333,0.001817,0.001817,0.005816,47,47,0.013193
416,13.866667,0.004244,0.004244,0.013579,47,47,0.008685
417,13.900000,0.008922,0.008922,0.028551,47,47,0.011358
418,13.933333,0.005022,0.005022,0.016070,47,47,0.012899
419,13.966667,-0.006712,0.006712,0.021478,47,47,0.012489
420,14.000000,-0.012335,0.012335,0.039473,47,47,0.012356
421,14.033333,-0.004118,0.004118,0.013177,50,50,0.014361
422,14.066667,-0.012388,0.012388,0.039643,50,50,0.030673
423,14.100000,0.003108,0.003108,0.009945,50,50,0.012762
424,14.133333,0.011892,0.011892,0.038056,50,50,0.022100
425,14.166667,0.010778,0.010778,0.034491,50,50,0.026853
426,14.200000,0.011286,0.011286,0.036115,50,50,0.022014
427,14.233333,0.010303,0.010303,0.032970,50,50,0.026785
428,14.266667,0.003167,0.003167,0.010135,48,48,0.013749
429,14.300000,0.000602,0.000602,0.001925,48,48,0.011014
430,14.333333,-0.019658,0.019658,0.062905,47,47,0.018750
431,14.366667,-0.012254,0.012254,0.039212,47,47,0.014906
432,14.400000,-0.006533,0.006533,0.020906,47,47,0.012023
433,14.433333,0.003471,0.003471,0.011109,47,47,0.012217
434,14.466667,-0.001943,0.001943,0.006217,47,47,0.011082
435,14.500000,0.003005,0.003005,0.009616,47,47,0.013794
436,14.533333,0.007683,0.007683,0.024585,47,47,0.020220
437,14.566667,0.009848,0.009848,0.031513,46,46,0.018399
438,14.600000,0.021189,0.021189,0.067805,46,46,0.024597
439,14.633333,0.034657,0.034657,0.110903,45,45,0.025894
