frame_idx,time_sec,omega_z_rad_per_s,abs_omega_z_rad_per_s,surface_speed_cm_per_s,n_features_tracked,n_features_used,omega_std_rad_per_s
49,1.633333,0.004705,0.004705,0.015056,42,31,0.012454
50,1.666667,0.007002,0.007002,0.022407,41,30,0.017697
51,1.700000,-0.013069,0.013069,0.041822,41,30,0.016805
52,1.733333,-0.008985,0.008985,0.028752,41,30,0.018108
53,1.766667,-0.007511,0.007511,0.024037,41,30,0.010909
54,1.800000,-0.002982,0.002982,0.009541,41,30,0.015294
55,1.833333,-0.003379,0.003379,0.010813,41,30,0.013671
56,1.866667,-0.003259,0.003259,0.010430,41,30,0.010648
57,1.900000,-0.007210,0.007210,0.023071,41,30,0.012378
58,1.933333,-0.001714,0.001714,0.005484,41,30,0.013910
59,1.966667,0.005206,0.005206,0.016659,41,30,0.022223
60,2.000000,0.002610,0.002610,0.008353,41,30,0.014316
61,2.033333,0.001469,0.001469,0.004700,50,47,0.014333
62,2.066667,0.000833,0.000833,0.002666,50,46,0.013275
63,2.100000,-0.003991,0.003991,0.012772,50,46,0.026082
64,2.133333,-0.009543,0.009543,0.030537,46,42,0.025169
65,2.166667,-0.000138,0.000138,0.000443,45,42,0.019267
66,2.200000,0.004635,0.004635,0.014834,45,43,0.015086
67,2.233333,-0.001840,0.001840,0.005890,45,43,0.016334
68,2.266667,-0.017673,0.017673,0.056552,45,42,0.022261
69,2.300000,-0.006257,0.006257,0.020022,45,41,0.015477
70,2.333333,-0.002774,0.002774,0.008877,45,42,0.021800
71,2.366667,-0.003411,0.003411,0.010916,44,42,0.021949
72,2.400000,-0.002665,0.002665,0.008529,44,42,0.022938
73,2.433333,-0.002911,0.002911,0.009315,43,41,0.014165
74,2.466667,-0.006244,0.006244,0.019980,43,41,0.014333
75,2.500000,-0.005142,0.005142,0.016454,43,41,0.011836
76,2.533333,-0.000474,0.000474,0.001515,43,40,0.021244
77,2.566667,-0.002303,0.002303,0.007370,43,41,0.016491
78,2.600000,-0.009966,0.009966,0.031892,42,40,0.021840
79,2.633333,-0.002658,0.002658,0.008504,42,40,0.020524
80,2.666667,-0.008252,0.008252,0.026407,42,40,0.029690
81,2.700000,-0.000364,0.000364,0.001164,42,40,0.034829
82,2.733333,-0.014354,0.014354,0.045934,42,40,0.015633
83,2.766667,-0.005473,0.005473,0.017513,42,40,0.022826
84,2.800000,-0.010283,0.010283,0.032907,42,40,0.020759
85,2.833333,-0.002218,0.002218,0.007097,42,40,0.019903
86,2.866667,-0.005027,0.005027,0.016088,42,40,0.012901
87,2.900000,-0.006595,0.006595,0.021103,42,40,0.010972
88,2.933333,-0.000533,0.000533,0.001707,42,40,0.024512
89,2.966667,0.007628,0.007628,0.024411,42,40,0.026519
90,3.000000,0.000794,0.000794,0.002540,42,40,0.021063
91,3.033333,0.001333,0.001333,0.004264,50,50,0.010155
92,3.066667,0.002254,0.002254,0.007213,50,50,0.013291
93,3.100000,-0.000525,0.000525,0.001681,50,50,0.012952
94,3.133333,-0.001068,0.001068,0.003418,50,50,0.017350
95,3.166667,-0.003312,0.003312,0.010597,49,49,0.019068
96,3.200000,-0.009381,0.009381,0.030019,49,49,0.011942
97,3.233333,-0.005465,0.005465,0.017487,49,49,0.018178
98,3.266667,-0.005063,0.005063,0.016203,49,49,0.013084
99,3.300000,-0.005685,0.005685,0.018192,49,49,0.016798
100,3.333333,-0.005367,0.005367,0.017175,48,48,0.014331
101,3.366667,-0.001777,0.001777,0.005687,48,48,0.011895
102,3.400000,0.000327,0.000327,0.001046,48,48,0.016085
103,3.433333,0.001973,0.001973,0.006315,48,48,0.009039
104,3.466667,0.002068,0.002068,0.006618,48,48,0.010648
105,3.500000,0.002806,0.002806,0.008980,48,48,0.014236
106,3.533333,-0.001793,0.001793,0.005738,48,48,0.010867
107,3.566667,-0.000991,0.000991,0.003171,48,48,0.011445
108,3.600000,-0.003034,0.003034,0.009709,48,48,0.013001
109,3.633333,-0.010073,0.010073,0.032233,48,48,0.019075
110,3.666667,-0.001159,0.001159,0.003708,48,48,0.017733
111,3.700000,-0.000107,0.000107,0.000343,48,48,0.009712
112,3.733333,-0.000149,0.000149,0.000478,48,48,0.009895
113,3.766667,0.003068,0.003068,0.009818,48,48,0.012144
114,3.800000,0.004606,0.004606,0.014739,48,48,0.017157
115,3.833333,-0.007530,0.007530,0.024097,48,48,0.019709
116,3.866667,-0.006001,0.006001,0.019205,48,48,0.018476
117,3.900000,-0.004877,0.004877,0.015607,48,48,0.017749
118,3.933333,-0.015314,0.015314,0.049006,48,48,0.018831
119,3.966667,-0.007089,0.007089,0.022686,48,48,0.032950
120,4.000000,0.026681,0.026681,0.085379,48,48,0.045736
121,4.033333,0.002999,0.002999,0.009598,50,47,0.015782
122,4.066667,-0.008148,0.008148,0.026072,49,46,0.047670
123,4.100000,-0.100405,0.100405,0.321297,46,44,0.148152
124,4.133333,-0.186740,0.186740,0.597567,41,40,0.530448
125,4.166667,-0.629633,0.629633,2.014827,36,33,0.579643
126,4.200000,-0.911423,0.911423,2.916553,31,28,0.907052
127,4.233333,-0.297882,0.297882,0.953222,45,36,0.566986
128,4.266667,-0.168360,0.168360,0.538752,38,38,3.129437
129,4.300000,0.024705,0.024705,0.079057,30,30,0.595104
130,4.333333,-0.229660,0.229660,0.734913,50,48,0.665084
131,4.366667,-0.090482,0.090482,0.289542,43,39,0.754760
132,4.400000,0.070271,0.070271,0.224866,40,30,0.230721
133,4.433333,0.000324,0.000324,0.001036,36,34,0.342852
134,4.466667,-0.034396,0.034396,0.110066,35,34,0.334950
135,4.500000,-0.246255,0.246255,0.788015,49,49,0.339991
136,4.533333,-0.399641,0.399641,1.278852,43,40,0.414128
137,4.566667,-0.251773,0.251773,0.805675,41,39,0.208263
138,4.600000,0.063654,0.063654,0.203693,37,34,0.097596
139,4.633333,0.183987,0.183987,0.588760,36,33,0.574860
140,4.666667,-0.174121,0.174121,0.557187,49,49,0.156493
141,4.700000,-0.362858,0.362858,1.161144,46,46,0.174772
142,4.733333,-0.434889,0.434889,1.391643,42,42,0.239992
143,4.766667,-0.711609,0.711609,2.277150,36,36,0.263895
144,4.800000,-0.623351,0.623351,1.994724,32,32,0.274127
145,4.833333,-0.458532,0.458532,1.467301,40,40,0.576570
146,4.866667,-0.558662,0.558662,1.787720,29,29,1.998866
147,4.900000,-0.872846,0.872846,2.793108,21,21,0.484867
148,4.933333,-0.145277,0.145277,0.464886,50,50,0.469392
149,4.966667,0.125659,0.125659,0.402108,48,48,0.197717
150,5.000000,0.122880,0.122880,0.393217,48,48,0.189021
151,5.033333,0.087635,0.087635,0.280433,48,48,0.240637
152,5.066667,-0.034717,0.034717,0.111093,44,44,0.238986
153,5.100000,-0.178050,0.178050,0.569761,41,41,0.176116
154,5.133333,-0.168202,0.168202,0.538247,41,41,0.246961
155,5.166667,-0.182101,0.182101,0.582724,41,41,1.879147
156,5.200000,-0.820606,0.820606,2.625941,38,38,0.390534
157,5.233333,-0.560602,0.560602,1.793926,37,37,0.182094
158,5.266667,-0.447686,0.447686,1.432595,49,49,0.143724
159,5.300000,-0.346974,0.346974,1.110316,47,47,0.174415
160,5.333333,-0.287962,0.287962,0.921478,45,45,0.068147
161,5.366667,-0.034971,0.034971,0.111908,44,44,0.097686
162,5.400000,0.035779,0.035779,0.114494,44,44,0.087479
163,5.433333,-0.044892,0.044892,0.143655,44,44,0.054741
164,5.466667,-0.106053,0.106053,0.339369,44,44,0.084179
165,5.500000,-0.105320,0.105320,0.337023,44,44,0.115058
166,5.533333,-0.064239,0.064239,0.205563,44,44,0.067951
167,5.566667,-0.111262,0.111262,0.356038,44,44,0.095835
168,5.600000,-0.153868,0.153868,0.492377,43,43,0.135236
169,5.633333,-0.028915,0.028915,0.092529,43,43,0.096113
170,5.666667,-0.030123,0.030123,0.096395,43,43,0.050821
171,5.700000,-0.065231,0.065231,0.208739,43,43,0.053343
172,5.733333,-0.105577,0.105577,0.337847,43,43,0.062772
173,5.766667,-0.079216,0.079216,0.253492,43,43,0.042028
174,5.800000,-0.003721,0.003721,0.011906,43,43,0.021691
175,5.833333,0.005338,0.005338,0.017082,42,42,0.028311
176,5.866667,0.006101,0.006101,0.019525,42,42,0.030274
177,5.900000,0.127894,0.127894,0.409260,41,41,0.046832
178,5.933333,0.082390,0.082390,0.263647,41,41,0.048986
179,5.966667,-0.036108,0.036108,0.115545,41,41,0.033112
180,6.000000,0.015717,0.015717,0.050296,41,41,0.029022
181,6.033333,-0.014097,0.014097,0.045109,50,49,0.059048
182,6.066667,-0.007230,0.007230,0.023135,50,48,0.044101
183,6.100000,-0.008046,0.008046,0.025748,50,49,0.089891
184,6.133333,-0.005014,0.005014,0.016045,50,49,0.069189
185,6.166667,0.084203,0.084203,0.269450,50,49,0.070514
186,6.200000,-0.028698,0.028698,0.091833,49,48,0.023371
187,6.233333,-0.039077,0.039077,0.125047,48,47,0.036816
188,6.266667,0.046812,0.046812,0.149799,48,47,0.048445
189,6.300000,0.102189,0.102189,0.327005,47,46,0.049785
190,6.333333,-0.116204,0.116204,0.371853,47,46,0.083611
191,6.366667,-0.016608,0.016608,0.053147,47,45,0.035108
192,6.400000,0.061890,0.061890,0.198049,46,45,0.069548
193,6.433333,0.047895,0.047895,0.153264,46,45,0.035394
194,6.466667,-0.023673,0.023673,0.075754,46,45,0.037050
195,6.500000,-0.001856,0.001856,0.005940,46,45,0.018488
196,6.533333,0.077316,0.077316,0.247411,45,44,0.054479
197,6.566667,0.015297,0.015297,0.048950,45,44,0.058922
198,6.600000,-0.041219,0.041219,0.131901,45,44,0.083503
199,6.633333,-0.017562,0.017562,0.056200,45,45,0.035911
200,6.666667,-0.018347,0.018347,0.058710,45,45,0.027432
201,6.700000,0.000881,0.000881,0.002820,45,45,0.035092
202,6.733333,0.019552,0.019552,0.062566,45,45,0.032806
203,6.766667,0.019404,0.019404,0.062092,45,45,0.032492
204,6.800000,0.007583,0.007583,0.024267,44,44,0.032108
205,6.833333,0.000103,0.000103,0.000330,44,44,0.052294
206,6.866667,0.007690,0.007690,0.024609,44,44,0.041560
207,6.900000,-0.031312,0.031312,0.100197,44,44,0.060165
208,6.933333,-0.013020,0.013020,0.041664,44,43,0.020337
209,6.966667,-0.004380,0.004380,0.014016,44,43,0.014355
210,7.000000,-0.000856,0.000856,0.002739,44,43,0.011088
211,7.033333,0.006936,0.006936,0.022196,50,50,0.012698
212,7.066667,-0.031418,0.031418,0.100539,50,50,0.032692
213,7.100000,-0.058877,0.058877,0.188406,50,50,0.042645
214,7.133333,-0.062940,0.062940,0.201409,50,50,0.043122
215,7.166667,-0.059611,0.059611,0.190754,50,50,0.043443
216,7.200000,-0.154164,0.154164,0.493326,50,49,0.078602
217,7.233333,-0.063649,0.063649,0.203675,50,49,0.054810
218,7.266667,-0.077444,0.077444,0.247819,49,47,0.046684
219,7.300000,-0.080276,0.080276,0.256883,49,47,0.042292
220,7.333333,-0.036253,0.036253,0.116008,49,47,0.026303
221,7.366667,-0.018949,0.018949,0.060636,49,47,0.015311
222,7.400000,-0.027496,0.027496,0.087987,49,47,0.021995
223,7.433333,-0.023463,0.023463,0.075081,49,47,0.021253
224,7.466667,-0.024663,0.024663,0.078922,49,47,0.016976
225,7.500000,-0.018415,0.018415,0.058929,49,47,0.018176
226,7.533333,-0.015722,0.015722,0.050311,49,47,0.018258
227,7.566667,-0.034522,0.034522,0.110469,49,47,0.045561
228,7.600000,-0.058255,0.058255,0.186417,49,47,0.046099
229,7.633333,-0.010659,0.010659,0.034108,49,47,0.017213
230,7.666667,-0.013980,0.013980,0.044738,49,47,0.019255
231,7.700000,-0.011914,0.011914,0.038124,49,47,0.026320
232,7.733333,-0.003342,0.003342,0.010693,49,47,0.014667
233,7.766667,0.004482,0.004482,0.014344,49,47,0.010932
234,7.800000,-0.010560,0.010560,0.033792,49,47,0.019440
235,7.833333,-0.006820,0.006820,0.021825,49,47,0.027373
236,7.866667,0.000920,0.000920,0.002945,49,47,0.021714
237,7.900000,-0.003548,0.003548,0.011355,49,47,0.016168
238,7.933333,-0.008568,0.008568,0.027417,49,47,0.025294
239,7.966667,-0.017702,0.017702,0.056648,49,45,0.032012
240,8.000000,-0.060062,0.060062,0.192197,49,45,0.052798
241,8.033333,-0.019384,0.019384,0.062030,50,49,0.015976
242,8.066667,-0.031736,0.031736,0.101556,49,48,0.030116
243,8.100000,-0.018030,0.018030,0.057695,49,48,0.021683
244,8.133333,-0.031592,0.031592,0.101094,49,48,0.028465
245,8.166667,-0.022809,0.022809,0.072988,48,45,0.020416
246,8.200000,-0.020515,0.020515,0.065649,48,45,0.017257
247,8.233333,-0.011906,0.011906,0.038099,48,45,0.016488
248,8.266667,-0.014266,0.014266,0.045652,48,46,0.014382
249,8.300000,-0.003267,0.003267,0.010453,48,46,0.021430
250,8.333333,-0.016926,0.016926,0.054164,48,46,0.028797
251,8.366667,-0.008108,0.008108,0.025946,48,46,0.021408
252,8.400000,-0.007524,0.007524,0.024076,48,46,0.018063
253,8.433333,-0.001724,0.001724,0.005518,48,45,0.020627
254,8.466667,-0.021298,0.021298,0.068154,48,45,0.017225
255,8.500000,-0.008047,0.008047,0.025750,48,45,0.012086
256,8.533333,-0.006473,0.006473,0.020713,48,45,0.027402
257,8.566667,0.000432,0.000432,0.001382,48,45,0.018905
258,8.600000,-0.013942,0.013942,0.044614,48,45,0.029347
259,8.633333,-0.005210,0.005210,0.016671,48,45,0.021612
260,8.666667,-0.020985,0.020985,0.067153,48,46,0.020774
261,8.700000,-0.025013,0.025013,0.080043,48,45,0.024113
262,8.733333,-0.008392,0.008392,0.026855,48,45,0.021306
263,8.766667,-0.011196,0.011196,0.035828,48,45,0.020140
264,8.800000,-0.017117,0.017117,0.054774,48,45,0.014694
265,8.833333,-0.013104,0.013104,0.041932,48,45,0.018730
266,8.866667,-0.046866,0.046866,0.149971,48,46,0.041776
267,8.900000,-0.020492,0.020492,0.065574,48,45,0.022744
268,8.933333,-0.007359,0.007359,0.023548,48,45,0.021431
269,8.966667,-0.002477,0.002477,0.007927,48,45,0.017958
270,9.000000,-0.016716,0.016716,0.053492,48,45,0.016145
271,9.033333,-0.007250,0.007250,0.023200,50,49,0.026418
272,9.066667,-0.008052,0.008052,0.025766,50,49,0.019956
273,9.100000,-0.008040,0.008040,0.025728,49,48,0.023111
274,9.133333,-0.003930,0.003930,0.012576,49,48,0.017249
275,9.166667,-0.003909,0.003909,0.012507,49,47,0.017265
276,9.200000,-0.016351,0.016351,0.052323,49,48,0.022766
277,9.233333,-0.004795,0.004795,0.015343,49,48,0.023479
278,9.266667,-0.003153,0.003153,0.010090,49,48,0.016059
279,9.300000,-0.005901,0.005901,0.018884,49,48,0.010375
280,9.333333,-0.008004,0.008004,0.025614,49,48,0.016636
281,9.366667,0.003097,0.003097,0.009912,49,48,0.010933
282,9.400000,0.015550,0.015550,0.049761,49,48,0.028622
283,9.433333,0.007254,0.007254,0.023211,49,48,0.046441
284,9.466667,-0.079362,0.079362,0.253957,49,48,0.122886
285,9.500000,-0.219631,0.219631,0.702820,49,48,0.165235
286,9.533333,-0.350098,0.350098,1.120312,49,47,0.175159
287,9.566667,-0.166296,0.166296,0.532147,48,46,0.493049
288,9.600000,-0.504282,0.504282,1.613701,44,44,3.661193
289,9.633333,-0.508041,0.508041,1.625732,33,33,0.458843
290,9.666667,-0.555026,0.555026,1.776082,27,27,0.524972
291,9.700000,-0.352460,0.352460,1.127872,50,49,0.453144
292,9.733333,-0.224348,0.224348,0.717915,47,47,0.418883
293,9.766667,-0.387738,0.387738,1.240761,46,46,1.034960
294,9.800000,-0.503383,0.503383,1.610827,41,39,1.078174
295,9.833333,-0.596924,0.596924,1.910158,35,35,0.376334
296,9.866667,-0.230745,0.230745,0.738384,35,35,0.286803
297,9.900000,-0.002827,0.002827,0.009046,50,49,0.206983
298,9.933333,0.239714,0.239714,0.767084,49,49,1.127917
299,9.966667,0.317478,0.317478,1.015930,48,47,0.159451
300,10.000000,0.402468,0.402468,1.287899,48,47,0.213755
301,10.033333,-0.045523,0.045523,0.145674,50,50,0.090240
302,10.066667,-0.094402,0.094402,0.302087,50,50,0.093460
303,10.100000,-0.303987,0.303987,0.972757,50,50,0.121079
304,10.133333,-0.435413,0.435413,1.393322,48,48,0.127555
305,10.166667,-0.359426,0.359426,1.150163,48,48,0.130134
306,10.200000,-0.190613,0.190613,0.609962,47,47,0.133036
307,10.233333,-0.176225,0.176225,0.563920,47,47,0.136139
308,10.266667,-0.080544,0.080544,0.257740,47,47,0.169001
309,10.300000,-0.161726,0.161726,0.517524,46,46,0.146583
310,10.333333,-0.410846,0.410846,1.314707,46,46,0.226941
311,10.366667,-0.736892,0.736892,2.358053,44,44,0.301476
312,10.400000,-0.696520,0.696520,2.228864,43,43,0.232133
313,10.433333,-0.329226,0.329226,1.053523,42,42,0.187245
314,10.466667,-0.032921,0.032921,0.105346,42,42,0.110627
315,10.500000,-0.014733,0.014733,0.047145,42,42,0.256438
316,10.533333,-0.152800,0.152800,0.488959,42,42,0.156048
317,10.566667,-0.390128,0.390128,1.248411,42,42,0.259124
318,10.600000,-0.221646,0.221646,0.709267,40,40,0.158733
319,10.633333,-0.217169,0.217169,0.694941,40,40,0.142942
320,10.666667,-0.178882,0.178882,0.572422,39,39,0.200044
321,10.700000,-0.177061,0.177061,0.566595,35,35,0.202452
322,10.733333,0.008896,0.008896,0.028468,50,50,0.043569
323,10.766667,0.255638,0.255638,0.818042,50,50,0.047627
324,10.800000,0.354883,0.354883,1.135626,49,49,0.116306
325,10.833333,0.076955,0.076955,0.246257,49,49,0.109148
326,10.866667,-0.010529,0.010529,0.033694,49,49,0.018881
327,10.900000,-0.001479,0.001479,0.004731,49,49,0.023850
328,10.933333,0.004401,0.004401,0.014085,48,48,0.034877
329,10.966667,0.055586,0.055586,0.177876,48,48,0.066696
330,11.000000,0.022796,0.022796,0.072947,48,48,0.090942
331,11.033333,0.020781,0.020781,0.066498,50,50,0.093702
332,11.066667,-0.002682,0.002682,0.008583,49,49,0.046585
333,11.100000,-0.029805,0.029805,0.095375,48,48,0.034854
334,11.133333,-0.027194,0.027194,0.087022,47,47,0.030737
335,11.166667,0.022287,0.022287,0.071318,47,47,0.024019
336,11.200000,0.053723,0.053723,0.171914,47,47,0.044839
337,11.233333,0.023712,0.023712,0.075877,46,46,0.046284
338,11.266667,0.000318,0.000318,0.001019,46,46,0.020940
339,11.300000,-0.000177,0.000177,0.000566,46,46,0.021257
340,11.333333,-0.013775,0.013775,0.044081,46,46,0.022220
341,11.366667,-0.041768,0.041768,0.133657,46,46,0.030768
342,11.400000,-0.040702,0.040702,0.130246,46,46,0.041964
343,11.433333,-0.016909,0.016909,0.054109,45,45,0.025557
344,11.466667,-0.017554,0.017554,0.056172,44,44,0.050300
345,11.500000,0.004451,0.004451,0.014245,44,44,0.028569
346,11.533333,0.000895,0.000895,0.002865,44,44,0.019172
347,11.566667,0.002549,0.002549,0.008157,44,44,0.015947
348,11.600000,-0.015369,0.015369,0.049179,44,44,0.024304
349,11.633333,-0.008351,0.008351,0.026724,44,44,0.024423
350,11.666667,-0.009408,0.009408,0.030105,44,44,0.030171
351,11.700000,-0.006751,0.006751,0.021602,44,44,0.017857
352,11.733333,-0.012105,0.012105,0.038735,44,44,0.022964
353,11.766667,-0.003449,0.003449,0.011038,44,44,0.011434
354,11.800000,-0.022895,0.022895,0.073265,44,44,0.022774
355,11.833333,-0.023664,0.023664,0.075723,44,44,0.014479
356,11.866667,-0.001614,0.001614,0.005166,44,44,0.020051
357,11.900000,0.000550,0.000550,0.001760,43,43,0.017916
358,11.933333,-0.009855,0.009855,0.031537,43,43,0.017014
359,11.966667,-0.010103,0.010103,0.032331,43,43,0.031583
360,12.000000,-0.005041,0.005041,0.016130,43,43,0.056505
361,12.033333,-0.000813,0.000813,0.002603,49,49,0.023770
362,12.066667,-0.006264,0.006264,0.020043,49,49,0.038312
363,12.100000,-0.002019,0.002019,0.006462,48,48,0.010985
364,12.133333,-0.004672,0.004672,0.014951,48,48,0.015670
365,12.166667,0.002516,0.002516,0.008052,48,48,0.022204
366,12.200000,0.005374,0.005374,0.017196,48,48,0.017688
367,12.233333,0.011187,0.011187,0.035799,48,48,0.025928
368,12.266667,-0.012629,0.012629,0.040413,48,48,0.025308
369,12.300000,-0.012433,0.012433,0.039787,48,48,0.028853
370,12.333333,-0.007259,0.007259,0.023229,47,47,0.018930
371,12.366667,-0.019874,0.019874,0.063597,47,47,0.014195
372,12.400000,-0.015146,0.015146,0.048468,47,47,0.017450
373,12.433333,-0.001066,0.001066,0.003411,47,47,0.010104
374,12.466667,-0.007906,0.007906,0.025300,47,47,0.014528
375,12.500000,-0.004244,0.004244,0.013580,47,47,0.014359
376,12.533333,0.000142,0.000142,0.000454,47,47,0.042797
377,12.566667,0.004031,0.004031,0.012901,47,47,0.026292
378,12.600000,-0.000760,0.000760,0.002433,47,47,0.024841
379,12.633333,-0.001323,0.001323,0.004234,47,47,0.016385
380,12.666667,-0.000765,0.000765,0.002448,46,46,0.018877
381,12.700000,-0.012635,0.012635,0.040433,46,46,0.020679
382,12.733333,-0.005530,0.005530,0.017695,46,46,0.017138
383,12.766667,0.001789,0.001789,0.005724,46,46,0.017241
384,12.800000,-0.015369,0.015369,0.049179,46,46,0.028842
385,12.833333,-0.006160,0.006160,0.019711,46,46,0.023499
386,12.866667,-0.000108,0.000108,0.000346,46,46,0.022843
387,12.900000,-0.004481,0.004481,0.014338,46,46,0.011743
388,12.933333,0.003953,0.003953,0.012650,46,46,0.027211
389,12.966667,-0.008630,0.008630,0.027614,46,46,0.028661
390,13.000000,-0.006640,0.006640,0.021248,46,46,0.017988
391,13.033333,-0.000133,0.000133,0.000424,50,50,0.015333
392,13.066667,-0.003272,0.003272,0.010471,50,50,0.020454
393,13.100000,0.003373,0.003373,0.010793,50,50,0.018537
394,13.133333,-0.003195,0.003195,0.010224,50,50,0.022522
395,13.166667,-0.007628,0.007628,0.024411,49,49,0.021406
396,13.200000,-0.015281,0.015281,0.048899,49,49,0.029264
397,13.233333,-0.025072,0.025072,0.080230,49,49,0.026485
398,13.266667,-0.013119,0.013119,0.041980,48,48,0.030087
399,13.300000,-0.002040,0.002040,0.006529,48,48,0.015319
400,13.333333,-0.005485,0.005485,0.017553,47,47,0.011017
401,13.366667,-0.012038,0.012038,0.038522,46,46,0.021805
402,13.400000,-0.007404,0.007404,0.023693,46,46,0.015198
403,13.433333,0.010673,0.010673,0.034152,45,45,0.021279
404,13.466667,0.004574,0.004574,0.014637,45,45,0.012407
405,13.500000,0.000725,0.000725,0.002320,45,45,0.017119
406,13.533333,-0.009583,0.009583,0.030665,45,45,0.013135
407,13.566667,-0.002262,0.002262,0.007239,45,45,0.014410
408,13.600000,0.015591,0.015591,0.049890,45,45,0.035744
409,13.633333,0.004026,0.004026,0.012882,44,44,0.018043
410,13.666667,-0.004091,0.004091,0.013091,44,44,0.020101
411,13.700000,0.012982,0.012982,0.041541,44,44,0.020802
412,13.733333,-0.000701,0.000701,0.002242,44,44,0.022688
413,13.766667,-0.010896,0.010896,0.034868,44,44,0.035334
414,13.800000,-0.011369,0.011369,0.036380,44,44,0.027175
415,13.833333,0.001165,0.001165,0.003729,44,44,0.026620
416,13.866667,-0.021410,0.021410,0.068513,44,44,0.032616
417,13.900000,-0.004776,0.004776,0.015284,43,43,0.019906
418,13.933333,-0.032633,0.032633,0.104427,43,43,0.043830
419,13.966667,-0.004798,0.004798,0.015352,43,43,0.025624
420,14.000000,-0.008366,0.008366,0.026771,43,43,0.023930
421,14.033333,-0.001210,0.001210,0.003872,50,50,0.033363
422,14.066667,0.000766,0.000766,0.002450,49,49,0.011691
423,14.100000,0.000248,0.000248,0.000794,49,49,0.023133
424,14.133333,-0.005073,0.005073,0.016234,47,47,0.022883
425,14.166667,-0.009028,0.009028,0.028889,46,46,0.014586
426,14.200000,-0.005393,0.005393,0.017257,45,45,0.016122
427,14.233333,-0.003852,0.003852,0.012327,45,45,0.018785
428,14.266667,-0.004504,0.004504,0.014414,45,45,0.020229
429,14.300000,-0.000830,0.000830,0.002655,45,45,0.013631
430,14.333333,0.000379,0.000379,0.001211,45,45,0.019161
431,14.366667,-0.003424,0.003424,0.010956,45,45,0.018526
432,14.400000,-0.002191,0.002191,0.007012,45,45,0.016305
433,14.433333,0.000634,0.000634,0.002028,45,45,0.019022
434,14.466667,0.000751,0.000751,0.002403,45,45,0.025136
