frame_idx,time_sec,omega_z_rad_per_s,abs_omega_z_rad_per_s,surface_speed_cm_per_s,n_features_tracked,n_features_used,omega_std_rad_per_s
57,1.900000,-0.125966,0.125966,0.403091,47,47,0.095117
58,1.933333,-0.077844,0.077844,0.249101,47,47,0.063541
59,1.966667,-0.041083,0.041083,0.131465,47,47,0.043934
60,2.000000,-0.089702,0.089702,0.287046,47,47,0.131589
61,2.033333,0.032734,0.032734,0.104750,50,48,0.036417
62,2.066667,0.087925,0.087925,0.281358,49,47,0.039835
63,2.100000,0.005174,0.005174,0.016556,48,46,0.023741
64,2.133333,-0.024168,0.024168,0.077337,48,46,0.019328
65,2.166667,0.000047,0.000047,0.000151,48,46,0.019263
66,2.200000,-0.000711,0.000711,0.002274,47,46,0.021215
67,2.233333,-0.013820,0.013820,0.044224,47,46,0.023292
68,2.266667,-0.011905,0.011905,0.038095,47,46,0.017650
69,2.300000,-0.048799,0.048799,0.156156,47,47,0.041137
70,2.333333,-0.042455,0.042455,0.135857,47,47,0.040216
71,2.366667,-0.005959,0.005959,0.019070,47,46,0.025831
72,2.400000,-0.035456,0.035456,0.113461,47,46,0.065170
73,2.433333,-0.008381,0.008381,0.026820,47,46,0.023476
74,2.466667,-0.006097,0.006097,0.019510,47,46,0.014306
75,2.500000,-0.005517,0.005517,0.017654,46,45,0.010383
76,2.533333,-0.007202,0.007202,0.023046,46,45,0.015109
77,2.566667,-0.002259,0.002259,0.007229,46,45,0.014958
78,2.600000,0.000063,0.000063,0.000200,46,45,0.018648
79,2.633333,0.002302,0.002302,0.007368,46,45,0.011092
80,2.666667,-0.003451,0.003451,0.011043,46,44,0.019043
81,2.700000,-0.011981,0.011981,0.038338,46,45,0.027469
82,2.733333,-0.018208,0.018208,0.058265,46,45,0.016365
83,2.766667,-0.024142,0.024142,0.077256,46,45,0.017296
84,2.800000,-0.013010,0.013010,0.041633,46,45,0.023052
85,2.833333,-0.003821,0.003821,0.012228,46,44,0.013040
86,2.866667,-0.002580,0.002580,0.008256,46,45,0.014404
87,2.900000,-0.000239,0.000239,0.000764,46,45,0.016838
88,2.933333,0.001778,0.001778,0.005689,46,45,0.011286
89,2.966667,0.000454,0.000454,0.001451,46,45,0.015690
90,3.000000,0.001080,0.001080,0.003455,46,45,0.012540
91,3.033333,-0.001071,0.001071,0.003426,50,49,0.020891
92,3.066667,0.000996,0.000996,0.003186,50,49,0.016093
93,3.100000,-0.003120,0.003120,0.009983,50,49,0.011686
94,3.133333,-0.004618,0.004618,0.014777,49,48,0.009583
95,3.166667,-0.001761,0.001761,0.005634,49,48,0.011852
96,3.200000,-0.009349,0.009349,0.029918,49,48,0.013722
97,3.233333,-0.003670,0.003670,0.011745,49,48,0.021231
98,3.266667,-0.007965,0.007965,0.025489,49,48,0.021765
99,3.300000,0.005200,0.005200,0.016641,49,48,0.016447
100,3.333333,-0.000247,0.000247,0.000791,49,48,0.014164
101,3.366667,-0.003944,0.003944,0.012620,49,48,0.007611
102,3.400000,0.003419,0.003419,0.010940,49,48,0.010636
103,3.433333,-0.001574,0.001574,0.005035,49,48,0.016186
104,3.466667,-0.001050,0.001050,0.003362,49,48,0.008545
105,3.500000,0.000802,0.000802,0.002565,49,48,0.012072
106,3.533333,-0.004925,0.004925,0.015759,49,48,0.012272
107,3.566667,-0.007973,0.007973,0.025513,49,48,0.014497
108,3.600000,-0.002897,0.002897,0.009269,49,48,0.014843
109,3.633333,-0.015739,0.015739,0.050364,49,48,0.015680
110,3.666667,-0.002907,0.002907,0.009304,49,48,0.010798
111,3.700000,-0.011680,0.011680,0.037377,49,48,0.015405
112,3.733333,0.001926,0.001926,0.006162,49,48,0.009299
113,3.766667,-0.001038,0.001038,0.003320,49,48,0.015990
114,3.800000,0.001138,0.001138,0.003642,49,48,0.074548
115,3.833333,0.001838,0.001838,0.005881,49,48,0.013020
116,3.866667,-0.000449,0.000449,0.001437,49,48,0.014367
117,3.900000,-0.000071,0.000071,0.000228,49,48,0.009647
118,3.933333,0.002566,0.002566,0.008213,49,48,0.010222
119,3.966667,-0.000912,0.000912,0.002919,49,48,0.016615
120,4.000000,0.005664,0.005664,0.018124,49,49,0.023255
121,4.033333,-0.013930,0.013930,0.044577,50,49,0.019743
122,4.066667,-0.003770,0.003770,0.012063,50,49,0.010406
123,4.100000,0.002731,0.002731,0.008741,50,49,0.027656
124,4.133333,0.000575,0.000575,0.001838,50,49,0.013274
125,4.166667,-0.002717,0.002717,0.008695,50,49,0.025171
126,4.200000,-0.001722,0.001722,0.005511,50,49,0.013207
127,4.233333,-0.001766,0.001766,0.005650,50,49,0.017058
128,4.266667,-0.001301,0.001301,0.004162,50,49,0.010205
129,4.300000,0.004896,0.004896,0.015668,50,49,0.014489
130,4.333333,0.004141,0.004141,0.013252,50,49,0.019633
131,4.366667,-0.012120,0.012120,0.038784,50,49,0.028472
132,4.400000,0.001868,0.001868,0.005976,50,49,0.016538
133,4.433333,-0.002284,0.002284,0.007308,50,49,0.021799
134,4.466667,-0.003132,0.003132,0.010022,50,49,0.013588
135,4.500000,-0.002671,0.002671,0.008548,50,49,0.012082
136,4.533333,-0.004987,0.004987,0.015959,50,49,0.016463
137,4.566667,-0.004013,0.004013,0.012842,50,49,0.014080
138,4.600000,-0.000627,0.000627,0.002007,50,49,0.013306
139,4.633333,0.000680,0.000680,0.002176,50,49,0.012306
140,4.666667,-0.005979,0.005979,0.019134,50,49,0.010417
141,4.700000,-0.001280,0.001280,0.004096,50,49,0.009034
142,4.733333,-0.001869,0.001869,0.005979,50,49,0.016194
143,4.766667,-0.000248,0.000248,0.000793,50,49,0.020427
144,4.800000,0.001633,0.001633,0.005226,50,49,0.012857
145,4.833333,-0.001703,0.001703,0.005449,50,49,0.011255
146,4.866667,-0.003599,0.003599,0.011516,50,49,0.010051
147,4.900000,-0.001417,0.001417,0.004534,50,49,0.010442
148,4.933333,-0.002799,0.002799,0.008958,50,49,0.012742
149,4.966667,0.004172,0.004172,0.013349,50,49,0.013172
150,5.000000,0.001990,0.001990,0.006369,49,48,0.010931
151,5.033333,-0.003786,0.003786,0.012115,50,48,0.027371
152,5.066667,-0.002833,0.002833,0.009066,50,48,0.017406
153,5.100000,-0.003678,0.003678,0.011771,50,49,0.013569
154,5.133333,-0.001436,0.001436,0.004596,50,48,0.011056
155,5.166667,-0.005489,0.005489,0.017565,50,48,0.009153
156,5.200000,0.000295,0.000295,0.000945,50,48,0.008378
157,5.233333,0.002136,0.002136,0.006834,50,48,0.010222
158,5.266667,-0.002091,0.002091,0.006690,50,49,0.013045
159,5.300000,-0.000184,0.000184,0.000589,50,48,0.012330
160,5.333333,0.003256,0.003256,0.010419,50,48,0.036727
161,5.366667,0.005180,0.005180,0.016576,50,48,0.013141
162,5.400000,0.001181,0.001181,0.003780,50,47,0.016677
163,5.433333,-0.001888,0.001888,0.006043,50,48,0.007495
164,5.466667,-0.003388,0.003388,0.010841,50,49,0.009400
165,5.500000,0.003110,0.003110,0.009953,49,48,0.009944
166,5.533333,-0.007061,0.007061,0.022594,49,47,0.010277
167,5.566667,0.001671,0.001671,0.005346,49,47,0.013241
168,5.600000,-0.005388,0.005388,0.017243,49,47,0.009568
169,5.633333,-0.001018,0.001018,0.003257,49,47,0.011046
170,5.666667,0.001130,0.001130,0.003616,49,48,0.005907
171,5.700000,0.000599,0.000599,0.001916,49,47,0.013895
172,5.733333,0.000566,0.000566,0.001810,49,47,0.009252
173,5.766667,0.004264,0.004264,0.013644,49,47,0.009840
174,5.800000,-0.002571,0.002571,0.008226,49,47,0.009372
175,5.833333,-0.002028,0.002028,0.006491,49,47,0.014939
176,5.866667,-0.004014,0.004014,0.012846,49,47,0.012257
177,5.900000,-0.003101,0.003101,0.009923,49,47,0.008889
178,5.933333,0.001916,0.001916,0.006130,49,47,0.009216
179,5.966667,-0.001763,0.001763,0.005642,49,47,0.015002
180,6.000000,-0.002247,0.002247,0.007191,49,47,0.014228
181,6.033333,0.002648,0.002648,0.008475,50,46,0.013928
182,6.066667,-0.001471,0.001471,0.004708,50,46,0.013036
183,6.100000,-0.001645,0.001645,0.005263,50,46,0.011484
184,6.133333,-0.006313,0.006313,0.020202,49,45,0.018123
185,6.166667,-0.003288,0.003288,0.010522,49,45,0.013863
186,6.200000,0.000142,0.000142,0.000453,49,45,0.013020
187,6.233333,-0.005305,0.005305,0.016975,49,45,0.014830
188,6.266667,-0.003908,0.003908,0.012504,49,45,0.014826
189,6.300000,0.002765,0.002765,0.008848,49,45,0.009689
190,6.333333,-0.002175,0.002175,0.006959,49,45,0.012174
191,6.366667,-0.003702,0.003702,0.011847,49,45,0.017435
192,6.400000,-0.001824,0.001824,0.005835,49,45,0.010994
193,6.433333,0.001983,0.001983,0.006345,49,45,0.009422
194,6.466667,0.000058,0.000058,0.000185,49,45,0.012724
195,6.500000,-0.002962,0.002962,0.009478,49,45,0.012824
196,6.533333,-0.008052,0.008052,0.025765,49,45,0.013020
197,6.566667,-0.003157,0.003157,0.010103,49,45,0.013859
198,6.600000,0.001556,0.001556,0.004980,49,45,0.013840
199,6.633333,0.002715,0.002715,0.008689,49,45,0.012429
200,6.666667,0.000686,0.000686,0.002196,49,45,0.012109
201,6.700000,0.001986,0.001986,0.006354,49,46,0.009653
202,6.733333,0.009368,0.009368,0.029978,49,45,0.018280
203,6.766667,0.042315,0.042315,0.135409,48,44,0.083190
204,6.800000,-0.129656,0.129656,0.414898,48,44,0.214882
205,6.833333,-0.598765,0.598765,1.916048,47,45,0.314198
206,6.866667,-0.492486,0.492486,1.575954,45,43,0.634518
207,6.900000,-0.316248,0.316248,1.011994,41,40,0.668616
208,6.933333,-0.301368,0.301368,0.964379,40,39,0.257830
209,6.966667,-0.330685,0.330685,1.058193,39,39,0.305697
210,7.000000,-0.358353,0.358353,1.146729,38,38,0.702917
211,7.033333,-0.133251,0.133251,0.426403,50,50,0.285143
212,7.066667,-0.198516,0.198516,0.635252,50,50,0.262255
213,7.100000,0.002275,0.002275,0.007279,50,50,0.274520
214,7.133333,0.091856,0.091856,0.293940,50,50,3.769156
215,7.166667,-0.182462,0.182462,0.583879,49,49,0.148687
216,7.200000,-0.086421,0.086421,0.276548,47,47,0.097252
217,7.233333,0.110920,0.110920,0.354945,47,47,0.092007
218,7.266667,0.190896,0.190896,0.610866,47,47,0.111599
219,7.300000,0.726553,0.726553,2.324970,47,47,0.284200
220,7.333333,0.205289,0.205289,0.656925,46,46,0.056414
221,7.366667,0.029575,0.029575,0.094641,46,46,0.055955
222,7.400000,-0.022450,0.022450,0.071840,46,46,0.032608
223,7.433333,-0.014776,0.014776,0.047284,46,46,0.019105
224,7.466667,-0.085515,0.085515,0.273647,46,46,0.069352
225,7.500000,-0.099087,0.099087,0.317078,46,46,0.067978
226,7.533333,-0.015991,0.015991,0.051170,46,46,0.017460
227,7.566667,-0.054910,0.054910,0.175711,46,46,0.044159
228,7.600000,-0.040923,0.040923,0.130955,45,45,0.050363
229,7.633333,-0.048209,0.048209,0.154269,45,45,0.042315
230,7.666667,-0.033210,0.033210,0.106271,45,45,0.036987
231,7.700000,-0.008876,0.008876,0.028402,45,45,0.055740
232,7.733333,-0.014842,0.014842,0.047495,45,45,0.029632
233,7.766667,0.003165,0.003165,0.010129,45,45,0.028076
234,7.800000,0.000338,0.000338,0.001082,45,45,0.013634
235,7.833333,-0.003543,0.003543,0.011338,45,45,0.013253
236,7.866667,-0.006364,0.006364,0.020364,45,45,0.018295
237,7.900000,-0.009055,0.009055,0.028977,45,45,0.021403
238,7.933333,-0.022237,0.022237,0.071160,45,45,0.020037
239,7.966667,-0.014334,0.014334,0.045869,45,45,0.027902
240,8.000000,-0.072445,0.072445,0.231823,45,45,0.042973
241,8.033333,-0.026521,0.026521,0.084869,50,50,0.024979
242,8.066667,-0.011296,0.011296,0.036146,49,49,0.022756
243,8.100000,-0.002661,0.002661,0.008516,49,49,0.024826
244,8.133333,-0.004691,0.004691,0.015010,49,49,0.016761
245,8.166667,-0.001800,0.001800,0.005760,49,49,0.026060
246,8.200000,-0.013226,0.013226,0.042322,49,49,0.019534
247,8.233333,-0.011029,0.011029,0.035294,49,49,0.020583
248,8.266667,-0.003990,0.003990,0.012769,49,49,0.016622
249,8.300000,0.010051,0.010051,0.032164,49,49,0.016344
250,8.333333,-0.014318,0.014318,0.045817,49,49,0.038554
251,8.366667,-0.011478,0.011478,0.036731,49,49,0.056538
252,8.400000,-0.001852,0.001852,0.005925,49,49,0.032630
253,8.433333,0.007771,0.007771,0.024869,49,49,0.020661
254,8.466667,-0.008645,0.008645,0.027664,49,49,0.027165
255,8.500000,-0.005585,0.005585,0.017871,49,49,0.022318
256,8.533333,-0.004489,0.004489,0.014365,49,49,0.017253
257,8.566667,-0.002064,0.002064,0.006605,49,49,0.025161
258,8.600000,-0.005755,0.005755,0.018417,49,49,0.024912
259,8.633333,0.003785,0.003785,0.012110,49,49,0.021449
260,8.666667,-0.025599,0.025599,0.081918,49,49,0.023571
261,8.700000,-0.002780,0.002780,0.008896,49,49,0.025777
262,8.733333,0.011506,0.011506,0.036818,49,49,0.029707
263,8.766667,0.002692,0.002692,0.008616,49,49,0.019626
264,8.800000,-0.010845,0.010845,0.034706,49,49,0.014829
265,8.833333,-0.010023,0.010023,0.032075,49,49,0.025012
266,8.866667,-0.005481,0.005481,0.017540,48,48,0.028057
267,8.900000,-0.001105,0.001105,0.003535,48,48,0.019438
268,8.933333,0.004980,0.004980,0.015936,48,48,0.021982
269,8.966667,-0.013385,0.013385,0.042832,48,48,0.026794
270,9.000000,-0.007066,0.007066,0.022612,48,48,0.025543
271,9.033333,-0.011616,0.011616,0.037171,50,50,0.038559
272,9.066667,-0.003145,0.003145,0.010065,49,49,0.017806
273,9.100000,-0.000038,0.000038,0.000121,49,49,0.015443
274,9.133333,-0.006140,0.006140,0.019649,49,49,0.023210
275,9.166667,-0.001451,0.001451,0.004644,49,49,0.015660
276,9.200000,-0.006497,0.006497,0.020791,49,49,0.009583
277,9.233333,-0.004710,0.004710,0.015072,49,49,0.019840
278,9.266667,0.003094,0.003094,0.009899,49,49,0.020876
279,9.300000,0.002883,0.002883,0.009224,48,48,0.018310
280,9.333333,-0.012533,0.012533,0.040104,48,48,0.019486
281,9.366667,-0.022620,0.022620,0.072385,48,48,0.025637
282,9.400000,0.000671,0.000671,0.002147,48,48,0.014768
283,9.433333,0.002864,0.002864,0.009165,48,48,0.031193
284,9.466667,-0.007125,0.007125,0.022801,47,47,0.017322
285,9.500000,-0.007101,0.007101,0.022724,47,47,0.016265
286,9.533333,-0.008635,0.008635,0.027633,47,47,0.017439
287,9.566667,-0.008340,0.008340,0.026689,47,47,0.020492
288,9.600000,-0.004352,0.004352,0.013926,47,47,0.020159
289,9.633333,0.002394,0.002394,0.007662,47,47,0.016510
290,9.666667,-0.003742,0.003742,0.011974,47,47,0.020948
291,9.700000,-0.007153,0.007153,0.022890,47,47,0.024228
292,9.733333,-0.001782,0.001782,0.005703,46,46,0.015417
293,9.766667,0.009601,0.009601,0.030723,46,46,0.019537
294,9.800000,-0.003597,0.003597,0.011511,46,46,0.017757
295,9.833333,-0.003730,0.003730,0.011937,46,46,0.023338
296,9.866667,-0.005695,0.005695,0.018224,46,46,0.018075
297,9.900000,0.003569,0.003569,0.011422,46,46,0.019088
298,9.933333,-0.004715,0.004715,0.015087,46,46,0.032256
299,9.966667,-0.006366,0.006366,0.020372,46,46,0.019285
300,10.000000,-0.077753,0.077753,0.248809,46,46,0.270332
301,10.033333,-0.154135,0.154135,0.493234,42,42,3.753513
302,10.066667,-0.616629,0.616629,1.973212,38,38,0.580233
303,10.100000,-0.576306,0.576306,1.844181,35,35,0.136082
304,10.133333,0.050184,0.050184,0.160589,50,49,0.206347
305,10.166667,0.084515,0.084515,0.270448,50,50,0.123624
306,10.200000,-0.040516,0.040516,0.129650,49,49,0.108506
307,10.233333,-0.008889,0.008889,0.028446,49,49,0.094725
308,10.266667,0.253715,0.253715,0.811887,49,49,0.082356
309,10.300000,0.376361,0.376361,1.204356,49,49,0.071763
310,10.333333,0.102728,0.102728,0.328728,49,49,0.064190
311,10.366667,-0.088651,0.088651,0.283684,49,49,0.077712
312,10.400000,-0.465067,0.465067,1.488213,49,49,0.136300
313,10.433333,-0.017957,0.017957,0.057461,49,49,0.061742
314,10.466667,-0.041036,0.041036,0.131316,49,49,0.033774
315,10.500000,-0.006507,0.006507,0.020823,49,49,0.019327
316,10.533333,0.037493,0.037493,0.119979,49,49,0.055421
317,10.566667,-0.001722,0.001722,0.005510,49,49,0.025524
318,10.600000,-0.040967,0.040967,0.131094,49,49,0.034271
319,10.633333,-0.087526,0.087526,0.280084,49,49,0.064055
320,10.666667,-0.042197,0.042197,0.135030,49,49,0.028238
321,10.700000,-0.042794,0.042794,0.136941,49,49,0.042836
322,10.733333,-0.045250,0.045250,0.144800,49,49,0.042044
323,10.766667,-0.021220,0.021220,0.067904,49,49,0.020167
324,10.800000,-0.020031,0.020031,0.064099,49,49,0.017738
325,10.833333,-0.024015,0.024015,0.076849,49,49,0.028598
326,10.866667,-0.035888,0.035888,0.114842,49,49,0.022793
327,10.900000,-0.007020,0.007020,0.022465,49,49,0.022755
328,10.933333,-0.065337,0.065337,0.209080,49,49,0.032854
329,10.966667,-0.040520,0.040520,0.129664,48,47,0.048144
330,11.000000,-0.004931,0.004931,0.015780,48,46,0.026075
331,11.033333,-0.015888,0.015888,0.050842,50,48,0.039580
332,11.066667,-0.008229,0.008229,0.026333,49,47,0.021144
333,11.100000,-0.007001,0.007001,0.022404,49,47,0.014594
334,11.133333,-0.002210,0.002210,0.007072,49,47,0.020446
335,11.166667,-0.008730,0.008730,0.027936,49,47,0.025175
336,11.200000,-0.012054,0.012054,0.038571,49,47,0.020594
337,11.233333,-0.013463,0.013463,0.043081,49,47,0.031321
338,11.266667,-0.013942,0.013942,0.044615,49,46,0.015365
339,11.300000,-0.007834,0.007834,0.025070,49,46,0.029861
340,11.333333,-0.015413,0.015413,0.049322,49,46,0.020327
341,11.366667,-0.001591,0.001591,0.005091,48,46,0.017016
342,11.400000,-0.012030,0.012030,0.038497,48,46,0.015414
343,11.433333,-0.004046,0.004046,0.012946,48,45,0.015479
344,11.466667,-0.006420,0.006420,0.020544,48,45,0.016196
345,11.500000,-0.004564,0.004564,0.014606,48,45,0.012665
346,11.533333,0.001005,0.001005,0.003216,48,45,0.013403
347,11.566667,0.005051,0.005051,0.016165,48,44,0.012873
348,11.600000,-0.010859,0.010859,0.034749,48,45,0.025175
349,11.633333,-0.011051,0.011051,0.035362,48,44,0.020824
350,11.666667,-0.006651,0.006651,0.021282,48,44,0.015004
351,11.700000,-0.002083,0.002083,0.006667,48,45,0.017179
352,11.733333,-0.003146,0.003146,0.010067,48,45,0.014062
353,11.766667,-0.007576,0.007576,0.024242,48,44,0.016952
354,11.800000,-0.006527,0.006527,0.020887,48,44,0.011385
355,11.833333,0.004303,0.004303,0.013770,48,44,0.012317
356,11.866667,-0.001152,0.001152,0.003687,48,45,0.014597
357,11.900000,-0.006111,0.006111,0.019554,48,44,0.015309
358,11.933333,-0.005131,0.005131,0.016420,48,45,0.009785
359,11.966667,-0.006082,0.006082,0.019462,48,45,0.034645
360,12.000000,0.008324,0.008324,0.026637,48,44,0.032576
361,12.033333,0.002814,0.002814,0.009003,50,47,0.014952
362,12.066667,-0.001218,0.001218,0.003898,50,47,0.014389
363,12.100000,-0.001272,0.001272,0.004071,49,46,0.015204
364,12.133333,-0.014208,0.014208,0.045464,49,46,0.018488
365,12.166667,-0.013307,0.013307,0.042582,49,45,0.017856
366,12.200000,-0.004073,0.004073,0.013034,49,46,0.018099
367,12.233333,0.013132,0.013132,0.042022,49,46,0.025270
368,12.266667,-0.006468,0.006468,0.020697,49,46,0.014918
369,12.300000,-0.011448,0.011448,0.036633,48,45,0.024859
370,12.333333,-0.007234,0.007234,0.023148,48,45,0.030023
371,12.366667,-0.008246,0.008246,0.026387,48,45,0.018110
372,12.400000,-0.002434,0.002434,0.007788,48,45,0.024105
373,12.433333,-0.001872,0.001872,0.005990,48,45,0.026638
374,12.466667,-0.000155,0.000155,0.000496,48,45,0.016515
375,12.500000,-0.001371,0.001371,0.004387,48,45,0.014499
376,12.533333,0.001233,0.001233,0.003946,48,45,0.016432
377,12.566667,0.005881,0.005881,0.018819,48,45,0.022171
378,12.600000,-0.000759,0.000759,0.002429,48,45,0.014786
379,12.633333,-0.007535,0.007535,0.024113,48,45,0.012952
380,12.666667,-0.001378,0.001378,0.004409,48,45,0.012706
381,12.700000,0.001345,0.001345,0.004304,48,45,0.016451
382,12.733333,-0.003598,0.003598,0.011513,48,45,0.016459
383,12.766667,-0.001278,0.001278,0.004089,48,44,0.018280
384,12.800000,-0.004743,0.004743,0.015177,48,44,0.011597
385,12.833333,-0.008191,0.008191,0.026210,48,44,0.015632
386,12.866667,-0.004262,0.004262,0.013638,48,44,0.013780
387,12.900000,-0.007458,0.007458,0.023865,48,45,0.013527
388,12.933333,-0.003496,0.003496,0.011189,48,45,0.016417
389,12.966667,-0.005499,0.005499,0.017597,48,45,0.019945
390,13.000000,-0.007370,0.007370,0.023583,48,44,0.011852
391,13.033333,0.002967,0.002967,0.009494,50,46,0.020179
392,13.066667,-0.005697,0.005697,0.018229,50,46,0.017388
393,13.100000,-0.001376,0.001376,0.004403,50,46,0.013340
394,13.133333,-0.005617,0.005617,0.017973,50,46,0.015734
395,13.166667,-0.006581,0.006581,0.021058,50,46,0.021401
396,13.200000,-0.007077,0.007077,0.022645,50,47,0.014735
397,13.233333,-0.001239,0.001239,0.003964,50,47,0.015598
398,13.266667,0.000077,0.000077,0.000248,50,46,0.010331
399,13.300000,0.001487,0.001487,0.004758,50,46,0.010855
400,13.333333,-0.000856,0.000856,0.002741,50,46,0.014426
401,13.366667,0.000002,0.000002,0.000006,50,46,0.014837
402,13.400000,-0.005334,0.005334,0.017069,50,46,0.014844
403,13.433333,-0.002928,0.002928,0.009371,50,46,0.012735
404,13.466667,-0.001746,0.001746,0.005589,50,47,0.020928
405,13.500000,-0.003410,0.003410,0.010913,50,47,0.017207
406,13.533333,-0.003969,0.003969,0.012701,50,46,0.014715
407,13.566667,-0.008851,0.008851,0.028324,50,46,0.021135
408,13.600000,-0.001582,0.001582,0.005063,49,45,0.020819
409,13.633333,0.000022,0.000022,0.000069,49,45,0.024849
410,13.666667,-0.002394,0.002394,0.007659,49,45,0.027148
411,13.700000,0.000387,0.000387,0.001239,49,45,0.012044
412,13.733333,-0.005468,0.005468,0.017498,49,45,0.016505
413,13.766667,-0.005586,0.005586,0.017874,49,46,0.012580
414,13.800000,-0.007529,0.007529,0.024092,49,45,0.031728
415,13.833333,0.004439,0.004439,0.014204,49,45,0.035359
416,13.866667,-0.000240,0.000240,0.000770,49,45,0.018095
417,13.900000,0.003430,0.003430,0.010975,49,45,0.015768
418,13.933333,-0.000476,0.000476,0.001524,49,45,0.024157
419,13.966667,0.003749,0.003749,0.011995,49,45,0.020293
420,14.000000,0.001801,0.001801,0.005763,49,45,0.014282
421,14.033333,-0.005132,0.005132,0.016422,50,48,0.014049
422,14.066667,-0.000512,0.000512,0.001639,50,48,0.024363
423,14.100000,-0.002874,0.002874,0.009196,50,48,0.016988
424,14.133333,0.001231,0.001231,0.003939,50,48,0.011490
425,14.166667,-0.000875,0.000875,0.002799,50,48,0.008442
426,14.200000,-0.006729,0.006729,0.021533,50,48,0.016166
427,14.233333,-0.010608,0.010608,0.033947,50,48,0.014761
428,14.266667,-0.009745,0.009745,0.031185,50,48,0.014653
429,14.300000,0.003099,0.003099,0.009916,50,48,0.013677
430,14.333333,-0.001299,0.001299,0.004157,50,48,0.015887
431,14.366667,0.000815,0.000815,0.002608,50,48,0.013497
432,14.400000,-0.005209,0.005209,0.016670,50,48,0.027871
433,14.433333,0.002834,0.002834,0.009069,50,48,0.011646
434,14.466667,0.001559,0.001559,0.004988,50,48,0.015717
435,14.500000,-0.001647,0.001647,0.005269,50,48,0.026246
