frame_idx,time_sec,omega_z_rad_per_s,abs_omega_z_rad_per_s,surface_speed_cm_per_s,n_features_tracked,n_features_used,omega_std_rad_per_s
1063,35.433333,0.041499,0.041499,0.132798,47,47,0.053241
1064,35.466667,0.095031,0.095031,0.304099,46,46,0.054459
1065,35.500000,0.197725,0.197725,0.632720,46,46,0.052853
1066,35.533333,0.210262,0.210262,0.672839,46,46,0.058840
1067,35.566667,0.142750,0.142750,0.456801,45,45,0.036623
1068,35.600000,-0.005438,0.005438,0.017403,45,45,0.025815
1069,35.633333,-0.150236,0.150236,0.480755,45,45,0.037778
1070,35.666667,-0.083368,0.083368,0.266778,45,45,0.029931
1071,35.700000,-0.048980,0.048980,0.156735,44,44,0.027455
1072,35.733333,-0.055047,0.055047,0.176150,44,44,0.032210
1073,35.766667,-0.001162,0.001162,0.003719,44,44,0.012947
1074,35.800000,-0.012869,0.012869,0.041182,44,44,0.028623
1075,35.833333,0.003642,0.003642,0.011655,44,44,0.017575
1076,35.866667,0.061046,0.061046,0.195348,44,44,0.021415
1077,35.900000,0.013101,0.013101,0.041924,44,44,0.015699
1078,35.933333,-0.037713,0.037713,0.120683,44,44,0.020426
1079,35.966667,-0.020167,0.020167,0.064535,44,44,0.022585
1080,36.000000,0.001727,0.001727,0.005526,44,44,0.055811
1081,36.033333,-0.003611,0.003611,0.011556,50,50,0.017333
1082,36.066667,0.076711,0.076711,0.245474,50,50,0.043214
1083,36.100000,0.005795,0.005795,0.018545,50,50,0.029663
1084,36.133333,-0.003930,0.003930,0.012577,50,50,0.016777
1085,36.166667,0.014219,0.014219,0.045501,50,50,0.014973
1086,36.200000,-0.001799,0.001799,0.005758,49,49,0.014189
1087,36.233333,-0.057692,0.057692,0.184614,48,48,0.031462
1088,36.266667,-0.002994,0.002994,0.009580,48,48,0.016455
1089,36.300000,0.059270,0.059270,0.189664,48,48,0.026987
1090,36.333333,0.104416,0.104416,0.334132,48,48,0.038212
1091,36.366667,0.055271,0.055271,0.176868,48,48,0.028905
1092,36.400000,-0.053305,0.053305,0.170576,48,48,0.035965
1093,36.433333,-0.057834,0.057834,0.185068,48,48,0.033871
1094,36.466667,0.032042,0.032042,0.102535,48,48,0.030024
1095,36.500000,0.014524,0.014524,0.046476,48,48,0.021305
1096,36.533333,0.069353,0.069353,0.221930,48,48,0.031492
1097,36.566667,0.018896,0.018896,0.060467,48,48,0.024847
1098,36.600000,-0.077114,0.077114,0.246764,48,48,0.044627
1099,36.633333,0.042866,0.042866,0.137173,48,48,0.025819
1100,36.666667,0.048442,0.048442,0.155015,48,48,0.020987
1101,36.700000,0.046803,0.046803,0.149770,48,48,0.026763
1102,36.733333,0.155844,0.155844,0.498702,48,48,0.032400
1103,36.766667,-0.085196,0.085196,0.272626,48,48,0.050778
1104,36.800000,-0.177728,0.177728,0.568728,48,48,0.047225
1105,36.833333,-0.154460,0.154460,0.494273,48,48,0.041336
1106,36.866667,-0.083946,0.083946,0.268626,48,48,0.047952
1107,36.900000,0.039327,0.039327,0.125846,48,48,0.038033
1108,36.933333,0.052345,0.052345,0.167503,47,47,0.042071
1109,36.966667,0.109000,0.109000,0.348801,47,47,0.043722
1110,37.000000,0.095836,0.095836,0.306674,47,47,0.045273
1111,37.033333,-0.001299,0.001299,0.004157,50,50,0.020716
1112,37.066667,0.020115,0.020115,0.064368,50,50,0.019959
1113,37.100000,0.087308,0.087308,0.279385,50,50,0.036487
1114,37.133333,-0.006194,0.006194,0.019820,50,50,0.021124
1115,37.166667,-0.342584,0.342584,1.096268,50,50,0.057002
1116,37.200000,-0.072758,0.072758,0.232826,50,50,0.029359
1117,37.233333,-0.015294,0.015294,0.048942,50,50,0.023565
1118,37.266667,-0.022458,0.022458,0.071867,50,50,0.032600
1119,37.300000,0.067997,0.067997,0.217591,50,50,0.030068
1120,37.333333,0.142260,0.142260,0.455233,50,50,0.053283
1121,37.366667,-0.068260,0.068260,0.218431,50,50,0.044156
1122,37.400000,-0.339349,0.339349,1.085918,50,50,0.083035
1123,37.433333,-0.348790,0.348790,1.116128,49,49,0.076753
1124,37.466667,-0.009749,0.009749,0.031197,49,49,0.020980
1125,37.500000,0.491456,0.491456,1.572660,49,49,0.095403
1126,37.533333,0.050017,0.050017,0.160055,49,49,0.040268
1127,37.566667,-0.165670,0.165670,0.530145,49,49,0.038986
1128,37.600000,-0.109171,0.109171,0.349346,49,49,0.039015
1129,37.633333,0.005802,0.005802,0.018566,49,49,0.026462
1130,37.666667,0.021400,0.021400,0.068481,49,49,0.022771
1131,37.700000,0.017035,0.017035,0.054511,49,49,0.034286
1132,37.733333,0.057215,0.057215,0.183088,48,48,0.040318
1133,37.766667,0.040052,0.040052,0.128167,48,48,0.033808
1134,37.800000,-0.018249,0.018249,0.058398,48,48,0.016819
1135,37.833333,-0.025420,0.025420,0.081345,48,48,0.027364
1136,37.866667,-0.036748,0.036748,0.117593,48,48,0.021085
1137,37.900000,-0.026128,0.026128,0.083608,48,48,0.021117
1138,37.933333,-0.006148,0.006148,0.019673,48,48,0.023687
1139,37.966667,-0.004459,0.004459,0.014269,48,48,0.021969
1140,38.000000,-0.002851,0.002851,0.009123,48,48,0.009497
1141,38.033333,0.001135,0.001135,0.003633,50,50,0.013573
1142,38.066667,0.008419,0.008419,0.026941,50,50,0.016743
1143,38.100000,-0.003451,0.003451,0.011045,50,50,0.024361
1144,38.133333,-0.007563,0.007563,0.024202,50,50,0.013484
1145,38.166667,-0.004563,0.004563,0.014601,50,50,0.011285
1146,38.200000,-0.010032,0.010032,0.032103,49,49,0.010198
1147,38.233333,-0.008400,0.008400,0.026879,49,49,0.023909
1148,38.266667,-0.007540,0.007540,0.024129,49,49,0.022025
1149,38.300000,0.000002,0.000002,0.000007,49,49,0.011774
1150,38.333333,0.023836,0.023836,0.076276,48,48,0.016113
1151,38.366667,0.068476,0.068476,0.219124,48,48,0.026641
1152,38.400000,0.042100,0.042100,0.134722,48,48,0.019710
1153,38.433333,-0.001672,0.001672,0.005351,48,48,0.015689
1154,38.466667,-0.012781,0.012781,0.040899,48,48,0.020702
1155,38.500000,-0.024425,0.024425,0.078159,48,48,0.023051
1156,38.533333,-0.026241,0.026241,0.083971,48,48,0.022088
1157,38.566667,-0.001935,0.001935,0.006191,48,48,0.014421
1158,38.600000,0.073109,0.073109,0.233948,48,48,0.040100
1159,38.633333,0.016591,0.016591,0.053093,47,47,0.023445
1160,38.666667,-0.004507,0.004507,0.014424,47,47,0.016629
1161,38.700000,-0.015657,0.015657,0.050103,47,47,0.029786
1162,38.733333,-0.028541,0.028541,0.091331,47,47,0.017047
1163,38.766667,-0.001937,0.001937,0.006199,47,47,0.010567
1164,38.800000,-0.013582,0.013582,0.043462,47,47,0.022576
1165,38.833333,-0.007332,0.007332,0.023462,47,47,0.011389
1166,38.866667,-0.030385,0.030385,0.097232,47,47,0.024367
1167,38.900000,-0.011789,0.011789,0.037726,47,47,0.028885
1168,38.933333,-0.001674,0.001674,0.005357,47,47,0.023488
1169,38.966667,-0.018669,0.018669,0.059740,47,47,0.018799
1170,39.000000,-0.002724,0.002724,0.008715,47,47,0.020143
1171,39.033333,-0.006126,0.006126,0.019603,50,50,0.013845
1172,39.066667,-0.036607,0.036607,0.117141,50,50,0.024313
1173,39.100000,0.000855,0.000855,0.002737,50,50,0.019178
1174,39.133333,0.002493,0.002493,0.007977,50,50,0.011578
1175,39.166667,-0.002392,0.002392,0.007653,50,50,0.020580
1176,39.200000,0.000447,0.000447,0.001431,50,50,0.018546
1177,39.233333,-0.028388,0.028388,0.090841,50,50,0.072453
1178,39.266667,-0.035869,0.035869,0.114781,50,50,0.021146
1179,39.300000,-0.006707,0.006707,0.021462,50,50,0.019347
1180,39.333333,0.016207,0.016207,0.051862,50,50,0.035661
1181,39.366667,0.018716,0.018716,0.059890,50,50,0.016000
1182,39.400000,0.033160,0.033160,0.106114,49,49,0.024537
1183,39.433333,0.163580,0.163580,0.523456,49,49,0.039861
1184,39.466667,-0.053873,0.053873,0.172393,48,48,0.040495
1185,39.500000,-0.199533,0.199533,0.638507,48,48,0.055399
1186,39.533333,-0.029102,0.029102,0.093127,48,48,0.026475
1187,39.566667,-0.000350,0.000350,0.001120,48,48,0.014667
1188,39.600000,0.009476,0.009476,0.030324,48,48,0.014992
1189,39.633333,0.022330,0.022330,0.071457,48,48,0.015879
1190,39.666667,0.032042,0.032042,0.102534,48,48,0.025202
1191,39.700000,0.052956,0.052956,0.169460,48,48,0.026637
1192,39.733333,0.097813,0.097813,0.313001,48,48,0.040833
1193,39.766667,0.021114,0.021114,0.067566,48,48,0.023895
1194,39.800000,0.150285,0.150285,0.480911,48,48,0.032933
1195,39.833333,-0.077629,0.077629,0.248414,48,48,0.037765
1196,39.866667,-0.134956,0.134956,0.431859,48,48,0.042949
1197,39.900000,-0.080325,0.080325,0.257041,48,48,0.150321
1198,39.933333,-0.601052,0.601052,1.923367,48,48,0.126136
1199,39.966667,-0.416630,0.416630,1.333215,43,43,0.131498
1200,40.000000,-0.037108,0.037108,0.118747,43,43,0.110785
1201,40.033333,-0.056143,0.056143,0.179659,50,50,0.094601
1202,40.066667,-0.048239,0.048239,0.154366,50,50,0.082905
1203,40.100000,-0.072590,0.072590,0.232288,47,47,0.055999
1204,40.133333,0.159182,0.159182,0.509381,47,47,0.075591
1205,40.166667,0.209474,0.209474,0.670318,47,47,0.056366
1206,40.200000,0.178920,0.178920,0.572545,47,47,0.040645
1207,40.233333,0.201217,0.201217,0.643894,46,46,0.035239
1208,40.266667,0.220613,0.220613,0.705961,46,46,0.075936
1209,40.300000,0.165269,0.165269,0.528860,46,46,0.049320
1210,40.333333,0.026230,0.026230,0.083936,46,46,0.031023
1211,40.366667,-0.012475,0.012475,0.039920,46,46,0.025344
1212,40.400000,-0.069006,0.069006,0.220819,46,46,0.037895
1213,40.433333,-0.012630,0.012630,0.040415,46,46,0.016920
1214,40.466667,-0.024486,0.024486,0.078355,46,46,0.020935
1215,40.500000,-0.048354,0.048354,0.154732,46,46,0.034678
1216,40.533333,-0.024444,0.024444,0.078219,46,46,0.019046
1217,40.566667,-0.005496,0.005496,0.017588,46,46,0.022290
1218,40.600000,0.010918,0.010918,0.034937,46,46,0.022625
1219,40.633333,0.028357,0.028357,0.090742,46,46,0.021235
1220,40.666667,0.080485,0.080485,0.257553,46,46,0.050878
1221,40.700000,0.078797,0.078797,0.252150,46,46,0.040296
1222,40.733333,0.103155,0.103155,0.330097,46,46,0.045953
1223,40.766667,0.083788,0.083788,0.268121,46,46,0.031290
1224,40.800000,-0.087967,0.087967,0.281496,46,46,0.038575
1225,40.833333,-0.155721,0.155721,0.498308,46,46,0.047270
1226,40.866667,-0.069388,0.069388,0.222041,46,46,0.033652
1227,40.900000,-0.033937,0.033937,0.108598,46,46,0.023116
1228,40.933333,0.004932,0.004932,0.015784,46,46,0.022463
1229,40.966667,0.002815,0.002815,0.009009,46,46,0.014054
1230,41.000000,0.002959,0.002959,0.009470,46,46,0.018354
1231,41.033333,0.017834,0.017834,0.057070,50,50,0.023309
1232,41.066667,0.021284,0.021284,0.068108,50,50,0.022654
1233,41.100000,0.009054,0.009054,0.028973,50,50,0.019872
1234,41.133333,0.011733,0.011733,0.037545,49,49,0.026152
1235,41.166667,-0.027085,0.027085,0.086671,49,49,0.022925
1236,41.200000,-0.021900,0.021900,0.070081,49,49,0.024631
1237,41.233333,0.003972,0.003972,0.012710,49,49,0.012900
1238,41.266667,0.000511,0.000511,0.001634,49,49,0.014135
1239,41.300000,0.006657,0.006657,0.021303,49,49,0.013627
1240,41.333333,0.006455,0.006455,0.020655,49,49,0.015277
1241,41.366667,-0.031035,0.031035,0.099313,49,49,0.020356
1242,41.400000,-0.018615,0.018615,0.059569,49,49,0.031196
1243,41.433333,0.008003,0.008003,0.025609,48,48,0.018547
1244,41.466667,-0.002709,0.002709,0.008669,48,48,0.013194
1245,41.500000,0.001261,0.001261,0.004036,48,48,0.011828
1246,41.533333,-0.014770,0.014770,0.047263,48,48,0.013967
1247,41.566667,-0.018315,0.018315,0.058607,48,48,0.011638
1248,41.600000,-0.006420,0.006420,0.020544,48,48,0.013806
1249,41.633333,0.001270,0.001270,0.004065,48,48,0.017416
1250,41.666667,0.018473,0.018473,0.059114,48,48,0.016362
1251,41.700000,0.015110,0.015110,0.048352,48,48,0.025065
1252,41.733333,0.003061,0.003061,0.009794,48,48,0.014541
1253,41.766667,0.015273,0.015273,0.048873,48,48,0.013081
1254,41.800000,0.007105,0.007105,0.022735,48,48,0.018599
1255,41.833333,0.000090,0.000090,0.000287,48,48,0.015981
1256,41.866667,-0.013761,0.013761,0.044035,48,48,0.015555
1257,41.900000,-0.027849,0.027849,0.089118,48,48,0.021233
1258,41.933333,-0.016338,0.016338,0.052282,48,48,0.017031
1259,41.966667,-0.015270,0.015270,0.048865,48,48,0.015856
1260,42.000000,0.007147,0.007147,0.022870,48,48,0.019817
1261,42.033333,0.031182,0.031182,0.099782,50,50,0.032452
1262,42.066667,0.006336,0.006336,0.020277,50,50,0.017827
1263,42.100000,-0.007505,0.007505,0.024015,50,50,0.015508
1264,42.133333,-0.004110,0.004110,0.013153,50,50,0.010868
1265,42.166667,-0.005708,0.005708,0.018265,50,50,0.012813
1266,42.200000,-0.011218,0.011218,0.035898,50,50,0.012917
1267,42.233333,-0.009518,0.009518,0.030459,50,50,0.014498
1268,42.266667,-0.009268,0.009268,0.029657,49,49,0.008654
1269,42.300000,-0.011082,0.011082,0.035464,49,49,0.010018
1270,42.333333,0.000893,0.000893,0.002859,49,49,0.017934
1271,42.366667,0.028893,0.028893,0.092457,49,49,0.019446
1272,42.400000,0.160191,0.160191,0.512612,49,49,0.039413
1273,42.433333,-0.001620,0.001620,0.005185,49,49,0.017186
1274,42.466667,-0.237000,0.237000,0.758399,49,49,0.037976
1275,42.500000,-0.087785,0.087785,0.280914,49,49,0.046796
1276,42.533333,0.017102,0.017102,0.054727,49,49,0.027772
1277,42.566667,0.033484,0.033484,0.107147,49,49,0.024665
1278,42.600000,0.011922,0.011922,0.038151,49,49,0.032358
1279,42.633333,0.263962,0.263962,0.844679,49,49,0.083342
1280,42.666667,0.317270,0.317270,1.015264,48,48,0.083765
1281,42.700000,0.013371,0.013371,0.042786,48,48,0.022781
1282,42.733333,0.041357,0.041357,0.132344,48,48,0.029148
1283,42.766667,0.159727,0.159727,0.511125,48,48,0.056624
1284,42.800000,0.052841,0.052841,0.169090,48,48,0.033777
1285,42.833333,0.050924,0.050924,0.162958,48,48,0.028449
1286,42.866667,0.070600,0.070600,0.225920,48,48,0.023290
1287,42.900000,-0.000497,0.000497,0.001591,48,48,0.011765
1288,42.933333,0.025311,0.025311,0.080997,48,48,0.026351
1289,42.966667,0.040789,0.040789,0.130525,48,48,0.026968
1290,43.000000,-0.038649,0.038649,0.123678,48,48,0.019079
1291,43.033333,-0.051513,0.051513,0.164841,50,50,0.026655
1292,43.066667,-0.022698,0.022698,0.072635,49,49,0.015020
1293,43.100000,-0.002578,0.002578,0.008249,49,49,0.011272
1294,43.133333,-0.004793,0.004793,0.015337,49,49,0.016651
1295,43.166667,-0.001639,0.001639,0.005244,49,49,0.015754
1296,43.200000,-0.013703,0.013703,0.043850,49,49,0.014851
1297,43.233333,0.016113,0.016113,0.051561,49,49,0.022371
1298,43.266667,0.001830,0.001830,0.005857,49,49,0.016519
1299,43.300000,-0.007824,0.007824,0.025036,49,49,0.014268
1300,43.333333,-0.015595,0.015595,0.049904,49,49,0.011678
1301,43.366667,-0.014070,0.014070,0.045023,49,49,0.017080
1302,43.400000,-0.054236,0.054236,0.173554,49,49,0.025830
1303,43.433333,-0.009148,0.009148,0.029274,49,49,0.019571
1304,43.466667,0.018783,0.018783,0.060107,49,49,0.021033
1305,43.500000,0.065202,0.065202,0.208646,49,49,0.034638
1306,43.533333,-0.054076,0.054076,0.173042,49,49,0.042109
1307,43.566667,-0.086219,0.086219,0.275900,49,49,0.038025
1308,43.600000,-0.056457,0.056457,0.180663,49,49,0.028947
1309,43.633333,-0.004489,0.004489,0.014366,49,49,0.008672
1310,43.666667,0.007860,0.007860,0.025152,49,49,0.028412
1311,43.700000,-0.000237,0.000237,0.000758,49,49,0.016989
1312,43.733333,0.004314,0.004314,0.013805,48,48,0.015048
1313,43.766667,-0.003561,0.003561,0.011395,48,48,0.011040
1314,43.800000,0.002852,0.002852,0.009125,48,48,0.012750
1315,43.833333,0.003439,0.003439,0.011005,48,48,0.026178
1316,43.866667,0.002849,0.002849,0.009118,48,48,0.021884
1317,43.900000,0.036003,0.036003,0.115210,48,48,0.021831
1318,43.933333,0.050080,0.050080,0.160256,48,48,0.025339
1319,43.966667,-0.003933,0.003933,0.012585,48,48,0.025302
1320,44.000000,-0.026338,0.026338,0.084283,48,48,0.023356
1321,44.033333,-0.012986,0.012986,0.041556,50,50,0.015886
1322,44.066667,-0.008055,0.008055,0.025775,50,50,0.011372
1323,44.100000,-0.005819,0.005819,0.018620,50,50,0.018583
1324,44.133333,0.001356,0.001356,0.004338,50,50,0.011708
1325,44.166667,-0.000165,0.000165,0.000529,50,50,0.009966
1326,44.200000,-0.010479,0.010479,0.033534,50,50,0.023895
1327,44.233333,-0.014889,0.014889,0.047646,50,50,0.019463
1328,44.266667,0.015994,0.015994,0.051180,50,50,0.014726
1329,44.300000,-0.000585,0.000585,0.001872,50,50,0.013321
1330,44.333333,0.002122,0.002122,0.006790,50,50,0.011734
1331,44.366667,0.002865,0.002865,0.009167,50,50,0.013569
1332,44.400000,-0.010248,0.010248,0.032794,50,50,0.012181
1333,44.433333,-0.005682,0.005682,0.018181,50,50,0.014796
1334,44.466667,0.007427,0.007427,0.023767,50,50,0.011717
1335,44.500000,0.025910,0.025910,0.082911,50,50,0.014065
1336,44.533333,0.018643,0.018643,0.059658,50,50,0.010565
1337,44.566667,0.006574,0.006574,0.021036,50,50,0.030807
1338,44.600000,-0.013148,0.013148,0.042072,50,50,0.028835
1339,44.633333,0.000806,0.000806,0.002581,50,50,0.014149
1340,44.666667,-0.001070,0.001070,0.003425,50,50,0.017849
1341,44.700000,-0.005371,0.005371,0.017187,50,50,0.011254
1342,44.733333,-0.005502,0.005502,0.017608,50,50,0.014522
1343,44.766667,-0.000215,0.000215,0.000688,50,50,0.010770
1344,44.800000,-0.010035,0.010035,0.032113,50,50,0.017008
1345,44.833333,-0.004504,0.004504,0.014413,50,50,0.017323
1346,44.866667,0.019806,0.019806,0.063379,50,50,0.019461
1347,44.900000,0.024565,0.024565,0.078607,50,50,0.018972
1348,44.933333,0.026654,0.026654,0.085292,50,50,0.022253
1349,44.966667,-0.001032,0.001032,0.003304,50,50,0.009784
1350,45.000000,-0.012024,0.012024,0.038477,50,50,0.012546
1351,45.033333,-0.012428,0.012428,0.039768,50,50,0.015683
1352,45.066667,-0.041011,0.041011,0.131235,50,50,0.022911
1353,45.100000,-0.002021,0.002021,0.006467,50,50,0.013185
1354,45.133333,-0.007423,0.007423,0.023755,50,50,0.013193
1355,45.166667,-0.003927,0.003927,0.012568,50,50,0.016618
1356,45.200000,-0.007212,0.007212,0.023079,50,50,0.013813
1357,45.233333,0.010098,0.010098,0.032313,50,50,0.015484
1358,45.266667,0.014546,0.014546,0.046549,50,50,0.012371
1359,45.300000,0.016256,0.016256,0.052020,50,50,0.019297
1360,45.333333,-0.002099,0.002099,0.006718,50,50,0.016743
1361,45.366667,-0.008412,0.008412,0.026918,50,50,0.017520
1362,45.400000,-0.022831,0.022831,0.073058,50,50,0.014673
1363,45.433333,-0.025145,0.025145,0.080463,50,50,0.024732
1364,45.466667,-0.017022,0.017022,0.054471,50,50,0.016990
1365,45.500000,-0.007791,0.007791,0.024931,50,50,0.015811
1366,45.533333,-0.006882,0.006882,0.022023,50,50,0.017050
1367,45.566667,-0.009194,0.009194,0.029420,50,50,0.017490
1368,45.600000,0.013554,0.013554,0.043372,50,50,0.024272
1369,45.633333,0.024671,0.024671,0.078947,50,50,0.023512
1370,45.666667,0.145487,0.145487,0.465559,50,50,0.046505
1371,45.700000,0.003184,0.003184,0.010190,50,50,0.016827
1372,45.733333,-0.042081,0.042081,0.134659,49,49,0.030777
1373,45.766667,-0.028769,0.028769,0.092060,49,49,0.020219
1374,45.800000,0.005460,0.005460,0.017472,49,49,0.017488
1375,45.833333,0.001192,0.001192,0.003813,49,49,0.015651
1376,45.866667,0.008526,0.008526,0.027284,49,49,0.011768
1377,45.900000,-0.001300,0.001300,0.004161,49,49,0.010162
1378,45.933333,-0.008512,0.008512,0.027237,49,49,0.014942
1379,45.966667,-0.013548,0.013548,0.043352,49,49,0.021310
1380,46.000000,0.009125,0.009125,0.029201,48,48,0.011728
1381,46.033333,0.008518,0.008518,0.027256,50,50,0.018868
1382,46.066667,-0.002485,0.002485,0.007953,50,50,0.018643
1383,46.100000,-0.002325,0.002325,0.007440,50,50,0.015917
1384,46.133333,0.015030,0.015030,0.048096,50,50,0.016631
1385,46.166667,0.007483,0.007483,0.023945,50,50,0.026411
1386,46.200000,0.048677,0.048677,0.155766,50,50,0.021959
1387,46.233333,0.036178,0.036178,0.115770,50,50,0.026499
1388,46.266667,-0.033103,0.033103,0.105929,50,50,0.041629
1389,46.300000,0.048472,0.048472,0.155112,50,50,0.023866
1390,46.333333,0.086246,0.086246,0.275986,50,50,0.038950
1391,46.366667,0.003303,0.003303,0.010570,50,50,0.018197
1392,46.400000,0.140369,0.140369,0.449180,50,50,0.060757
1393,46.433333,0.078608,0.078608,0.251547,49,49,0.037184
1394,46.466667,-0.015119,0.015119,0.048382,49,49,0.027219
1395,46.500000,-0.071983,0.071983,0.230345,48,48,0.033668
1396,46.533333,-0.035990,0.035990,0.115167,48,48,0.028062
1397,46.566667,-0.043092,0.043092,0.137894,48,48,0.021443
1398,46.600000,-0.080717,0.080717,0.258294,48,48,0.029113
1399,46.633333,-0.048282,0.048282,0.154501,48,48,0.027677
1400,46.666667,-0.024672,0.024672,0.078951,48,48,0.016206
1401,46.700000,0.000737,0.000737,0.002359,48,48,0.019050
1402,46.733333,0.015868,0.015868,0.050778,48,48,0.017135
1403,46.766667,0.027756,0.027756,0.088820,48,48,0.017683
1404,46.800000,0.027595,0.027595,0.088303,48,48,0.017364
1405,46.833333,-0.009550,0.009550,0.030560,48,48,0.015623
1406,46.866667,-0.030466,0.030466,0.097493,48,48,0.021480
1407,46.900000,-0.022606,0.022606,0.072338,48,48,0.023236
1408,46.933333,-0.038422,0.038422,0.122949,48,48,0.024491
1409,46.966667,-0.017555,0.017555,0.056175,48,48,0.020854
1410,47.000000,0.012118,0.012118,0.038778,48,48,0.020814
1411,47.033333,0.010252,0.010252,0.032806,50,50,0.011796
1412,47.066667,0.022055,0.022055,0.070577,49,49,0.018716
1413,47.100000,-0.008175,0.008175,0.026159,49,49,0.011594
1414,47.133333,0.003985,0.003985,0.012752,49,49,0.016944
1415,47.166667,0.008241,0.008241,0.026373,49,49,0.014747
1416,47.200000,-0.003168,0.003168,0.010137,48,48,0.016038
1417,47.233333,0.001294,0.001294,0.004139,48,48,0.010567
1418,47.266667,-0.004321,0.004321,0.013829,48,48,0.018046
1419,47.300000,-0.015259,0.015259,0.048828,48,48,0.022302
1420,47.333333,-0.025750,0.025750,0.082400,48,48,0.016912
1421,47.366667,-0.021850,0.021850,0.069920,48,48,0.023213
1422,47.400000,-0.010911,0.010911,0.034916,48,48,0.016760
1423,47.433333,0.010933,0.010933,0.034986,48,48,0.015983
1424,47.466667,0.015074,0.015074,0.048238,48,48,0.011223
1425,47.500000,0.014749,0.014749,0.047195,48,48,0.019243
1426,47.533333,0.012239,0.012239,0.039165,48,48,0.018371
1427,47.566667,-0.002268,0.002268,0.007257,48,48,0.013155
1428,47.600000,-0.004253,0.004253,0.013610,48,48,0.016394
1429,47.633333,-0.033102,0.033102,0.105928,48,48,0.028464
1430,47.666667,-0.017897,0.017897,0.057269,48,48,0.015157
1431,47.700000,-0.012294,0.012294,0.039340,48,48,0.012911
1432,47.733333,-0.004346,0.004346,0.013909,48,48,0.015712
1433,47.766667,0.011760,0.011760,0.037632,48,48,0.015230
1434,47.800000,0.017389,0.017389,0.055644,48,48,0.016166
1435,47.833333,0.004653,0.004653,0.014888,48,48,0.011880
1436,47.866667,0.001629,0.001629,0.005213,48,48,0.016656
1437,47.900000,0.010533,0.010533,0.033705,48,48,0.015876
1438,47.933333,0.003337,0.003337,0.010679,48,48,0.014026
1439,47.966667,-0.005529,0.005529,0.017692,48,48,0.021781
1440,48.000000,-0.026619,0.026619,0.085181,48,48,0.031892
1441,48.033333,0.000545,0.000545,0.001744,50,50,0.010259
1442,48.066667,0.000914,0.000914,0.002924,49,49,0.011843
1443,48.100000,0.008778,0.008778,0.028091,49,49,0.012562
1444,48.133333,0.007939,0.007939,0.025405,49,49,0.015725
1445,48.166667,-0.001218,0.001218,0.003897,49,49,0.015736
1446,48.200000,-0.002374,0.002374,0.007598,49,49,0.012978
1447,48.233333,-0.002712,0.002712,0.008680,49,49,0.011909
1448,48.266667,-0.013293,0.013293,0.042537,48,48,0.011254
1449,48.300000,-0.002771,0.002771,0.008867,48,48,0.008484
1450,48.333333,-0.011016,0.011016,0.035252,48,48,0.012393
1451,48.366667,0.006412,0.006412,0.020519,48,48,0.013732
1452,48.400000,-0.003375,0.003375,0.010800,48,48,0.011539
1453,48.433333,0.014962,0.014962,0.047879,48,48,0.024835
1454,48.466667,0.122320,0.122320,0.391425,48,48,0.040852
1455,48.500000,0.077536,0.077536,0.248116,48,48,0.031566
1456,48.533333,-0.158953,0.158953,0.508649,48,48,0.065722
1457,48.566667,-0.212007,0.212007,0.678421,48,48,0.063162
1458,48.600000,-0.136032,0.136032,0.435302,47,47,0.049657
1459,48.633333,-0.045670,0.045670,0.146144,47,47,0.023883
1460,48.666667,-0.013665,0.013665,0.043729,47,47,0.028564
1461,48.700000,0.042114,0.042114,0.134763,47,47,0.034035
1462,48.733333,0.147051,0.147051,0.470563,47,47,0.040421
1463,48.766667,0.266395,0.266395,0.852464,47,47,0.059092
1464,48.800000,-0.240128,0.240128,0.768409,47,47,0.033375
1465,48.833333,-0.163781,0.163781,0.524099,47,47,0.042043
1466,48.866667,-0.003930,0.003930,0.012576,47,47,0.018577
1467,48.900000,0.004851,0.004851,0.015525,47,47,0.013389
1468,48.933333,-0.004391,0.004391,0.014050,47,47,0.028774
1469,48.966667,0.010382,0.010382,0.033222,47,47,0.017531
1470,49.000000,-0.030728,0.030728,0.098331,47,47,0.024146
1471,49.033333,0.000994,0.000994,0.003181,50,50,0.024956
1472,49.066667,0.009769,0.009769,0.031261,49,49,0.012550
1473,49.100000,0.002123,0.002123,0.006793,48,48,0.014611
1474,49.133333,0.018260,0.018260,0.058431,48,48,0.022809
1475,49.166667,0.038425,0.038425,0.122959,47,47,0.029343
1476,49.200000,0.030885,0.030885,0.098832,47,47,0.020004
1477,49.233333,0.007718,0.007718,0.024696,47,47,0.013644
1478,49.266667,0.006969,0.006969,0.022301,47,47,0.016360
1479,49.300000,0.027013,0.027013,0.086442,46,46,0.019436
1480,49.333333,-0.016570,0.016570,0.053024,46,46,0.016136
1481,49.366667,0.000428,0.000428,0.001370,46,46,0.014239
1482,49.400000,-0.004591,0.004591,0.014693,46,46,0.010230
1483,49.433333,-0.008192,0.008192,0.026214,46,46,0.022762
1484,49.466667,-0.004204,0.004204,0.013451,45,45,0.011863
1485,49.500000,0.004607,0.004607,0.014744,45,45,0.012879
1486,49.533333,0.007600,0.007600,0.024321,45,45,0.017129
1487,49.566667,-0.001343,0.001343,0.004296,45,45,0.014735
1488,49.600000,0.009976,0.009976,0.031924,45,45,0.018625
1489,49.633333,0.000095,0.000095,0.000304,45,45,0.013795
1490,49.666667,-0.002307,0.002307,0.007381,45,45,0.014940
