start_sec,end_sec,duration_sec
0.066667,0.1,0.033333
0.2,0.266667,0.06666699999999998
0.333333,0.433333,0.10000000000000003
0.466667,0.5,0.033333
0.566667,0.6,0.033332999999999946
0.7,0.833333,0.13333300000000003
0.866667,1.166667,0.29999999999999993
1.266667,1.366667,0.10000000000000009
1.466667,1.566667,0.10000000000000009
1.733333,1.8,0.06666700000000003
1.9,2.0,0.10000000000000009
2.133333,2.233333,0.10000000000000009
2.533333,2.633333,0.10000000000000009
2.933333,2.966667,0.033333999999999975
3.5,3.566667,0.06666699999999981
3.6,3.666667,0.06666699999999981
3.733333,3.8,0.06666699999999981
3.866667,4.066667,0.19999999999999973
4.333333,4.4,0.0666670000000007
4.766667,4.9,0.13333300000000037
5.133333,5.166667,0.033333999999999975
5.266667,5.366667,0.09999999999999964
5.466667,5.5,0.033332999999999835
5.6,5.833333,0.233333
5.9,6.066667,0.16666699999999945
7.2,7.266667,0.06666699999999981
7.666667,7.7,0.033332999999999835
7.866667,7.9,0.03333300000000072
8.0,8.033333,0.03333300000000072
8.5,8.633333,0.13333300000000037
8.733333,8.866667,0.13333399999999962
9.066667,9.1,0.03333299999999895
9.366667,9.4,0.03333300000000072
13.566667,13.6,0.03333299999999895
13.8,13.9,0.09999999999999964
13.966667,14.0,0.03333300000000072
14.7,14.866667,0.16666700000000034
14.966667,15.033333,0.06666600000000145
15.233333,15.266667,0.033333999999999975
15.866667,15.933333,0.06666599999999967
16.233333,16.266667,0.03333400000000353
16.4,16.466667,0.06666700000000247
16.533333,16.633333,0.10000000000000142
16.8,16.833333,0.03333299999999895
16.9,16.966667,0.06666700000000247
17.233333,17.266667,0.03333400000000353
17.3,17.333333,0.03333299999999895
18.233333,18.333333,0.10000000000000142
24.766667,24.866667,0.09999999999999787
28.8,28.833333,0.03333299999999895
29.2,29.233333,0.03333299999999895
29.266667,29.3,0.03333299999999895
29.9,30.0,0.10000000000000142
30.166667,30.2,0.03333299999999895
35.2,35.233333,0.03333299999999895
37.166667,37.2,0.03333300000000605
37.4,37.466667,0.06666700000000247
37.5,37.533333,0.03333299999999895
39.933333,40.0,0.06666700000000247
42.666667,42.7,0.03333300000000605
49.933333,50.066667,0.13333400000000495
50.266667,50.433333,0.16666599999999931
59.533333,59.6,0.06666700000000247
59.966667,60.0,0.03333299999999895
65.566667,65.6,0.03333299999999895
68.066667,68.1,0.03333299999999895
70.766667,70.8,0.03333299999999895
74.066667,74.1,0.03333299999999895
79.966667,80.033333,0.0666659999999979
80.9,80.933333,0.03333299999999895
81.133333,81.166667,0.03333400000001063
82.366667,82.4,0.03333299999999895
85.6,85.633333,0.03333299999999895
89.0,89.033333,0.03333299999999895
89.966667,90.0,0.03333299999999895
91.333333,91.366667,0.03333400000001063
92.1,92.133333,0.03333299999999895
92.266667,92.333333,0.0666659999999979
92.366667,92.4,0.03333299999999895
92.466667,92.566667,0.09999999999999432
92.633333,92.8,0.1666670000000039
92.866667,92.966667,0.09999999999999432
