frame_idx,time_sec,omega_z_rad_per_s,abs_omega_z_rad_per_s,surface_speed_cm_per_s,n_features_tracked,n_features_used,omega_std_rad_per_s
2941,98.033333,-0.003960,0.003960,0.012672,46,45,0.014445
2942,98.066667,-0.010269,0.010269,0.032860,45,44,0.019842
2943,98.100000,-0.010282,0.010282,0.032902,41,41,0.012535
2944,98.133333,-0.018306,0.018306,0.058579,40,40,0.019102
2945,98.166667,-0.009438,0.009438,0.030202,39,39,0.014908
2946,98.200000,-0.035864,0.035864,0.114766,37,37,0.018867
2947,98.233333,-0.025711,0.025711,0.082274,44,44,0.023748
2948,98.266667,-0.019535,0.019535,0.062513,43,43,0.032692
2949,98.300000,-0.001658,0.001658,0.005306,38,38,0.008471
2950,98.333333,-0.012206,0.012206,0.039060,36,36,0.009733
2951,98.366667,-0.008761,0.008761,0.028037,46,45,0.016189
2952,98.400000,-0.006080,0.006080,0.019457,44,43,0.016406
2953,98.433333,0.000003,0.000003,0.000008,42,41,0.009600
2954,98.466667,-0.001104,0.001104,0.003531,39,38,0.016390
2955,98.500000,0.000038,0.000038,0.000120,38,37,0.010066
2956,98.533333,-0.014258,0.014258,0.045627,48,47,0.021714
2957,98.566667,-0.018175,0.018175,0.058158,41,40,0.020077
2958,98.600000,-0.035585,0.035585,0.113873,40,39,0.026534
2959,98.633333,-0.021109,0.021109,0.067550,40,39,0.016972
2960,98.666667,-0.025030,0.025030,0.080095,39,39,0.016683
2961,98.700000,-0.005200,0.005200,0.016639,39,39,0.011962
2962,98.733333,-0.023720,0.023720,0.075904,48,48,0.044860
2963,98.766667,-0.013995,0.013995,0.044783,41,40,0.025600
2964,98.800000,-0.023718,0.023718,0.075897,41,40,0.018581
2965,98.833333,-0.008316,0.008316,0.026610,40,39,0.018639
2966,98.866667,-0.018751,0.018751,0.060003,40,39,0.018105
2967,98.900000,-0.007533,0.007533,0.024105,39,38,0.016285
2968,98.933333,-0.015886,0.015886,0.050835,35,34,0.027993
2969,98.966667,-0.001524,0.001524,0.004878,48,46,0.006601
2970,99.000000,-0.023035,0.023035,0.073712,46,44,0.024487
2971,99.033333,-0.015332,0.015332,0.049061,48,46,0.017014
2972,99.066667,-0.022437,0.022437,0.071797,44,43,0.019890
2973,99.100000,-0.003412,0.003412,0.010917,43,42,0.008154
2974,99.133333,-0.009907,0.009907,0.031701,42,41,0.018523
2975,99.166667,-0.003863,0.003863,0.012361,37,36,0.012434
2976,99.200000,-0.017266,0.017266,0.055252,37,36,0.024282
2977,99.233333,-0.005130,0.005130,0.016417,49,49,0.011256
2978,99.266667,-0.014896,0.014896,0.047667,47,47,0.018980
2979,99.300000,-0.006308,0.006308,0.020184,41,41,0.015638
2980,99.333333,-0.027126,0.027126,0.086803,39,39,0.017985
2981,99.366667,-0.031702,0.031702,0.101448,39,39,0.020300
2982,99.400000,-0.023176,0.023176,0.074163,46,46,0.035865
2983,99.433333,0.000669,0.000669,0.002140,39,39,0.008316
2984,99.466667,0.003590,0.003590,0.011487,38,38,0.009996
2985,99.500000,0.003911,0.003911,0.012514,49,49,0.009437
2986,99.533333,0.005622,0.005622,0.017989,46,46,0.016052
2987,99.566667,-0.000419,0.000419,0.001340,42,42,0.010141
2988,99.600000,-0.004874,0.004874,0.015596,41,41,0.008513
2989,99.633333,0.001409,0.001409,0.004509,41,40,0.005947
2990,99.666667,-0.005489,0.005489,0.017564,41,40,0.011054
2991,99.700000,-0.010129,0.010129,0.032412,41,40,0.011844
2992,99.733333,-0.014076,0.014076,0.045044,41,40,0.025742
2993,99.766667,-0.006666,0.006666,0.021330,39,39,0.015808
2994,99.800000,0.003024,0.003024,0.009678,39,39,0.021398
2995,99.833333,0.005703,0.005703,0.018250,46,45,0.008719
2996,99.866667,0.055581,0.055581,0.177860,43,42,0.065161
2997,99.900000,0.003628,0.003628,0.011610,41,41,0.015734
2998,99.933333,0.089447,0.089447,0.286229,40,40,0.096570
2999,99.966667,-0.980754,0.980754,3.138413,39,39,2.157727
3000,100.000000,-1.145033,1.145033,3.664105,15,15,0.575075
3001,100.033333,-1.414112,1.414112,4.525158,30,30,6.819546
3002,100.066667,3.003411,3.003411,9.610914,6,6,3.775042
3003,100.100000,-1.038017,1.038017,3.321655,21,20,1.119896
3004,100.133333,-1.312029,1.312029,4.198493,4,4,0.806292
3005,100.166667,-1.970935,1.970935,6.306992,11,11,0.990818
3006,100.200000,-1.870303,1.870303,5.984969,39,39,0.638902
3007,100.233333,-1.518907,1.518907,4.860503,21,21,1.961766
3008,100.266667,-0.236990,0.236990,0.758369,44,44,0.371698
3009,100.300000,-0.352807,0.352807,1.128984,24,24,0.283939
3010,100.333333,-0.201434,0.201434,0.644589,15,15,0.331884
3011,100.366667,-0.295692,0.295692,0.946216,37,37,0.471685
3012,100.400000,-0.232531,0.232531,0.744099,20,20,0.605795
3013,100.433333,-0.114404,0.114404,0.366093,41,41,0.454350
3014,100.466667,-0.043539,0.043539,0.139326,17,17,0.308478
3015,100.500000,0.011964,0.011964,0.038284,14,14,0.162930
3016,100.533333,-0.303455,0.303455,0.971057,34,34,1.465857
3017,100.566667,-0.426502,0.426502,1.364805,22,22,5.797067
3018,100.600000,-0.037486,0.037486,0.119956,42,42,0.197141
3019,100.633333,-0.017010,0.017010,0.054433,35,35,0.063941
3020,100.666667,-0.017698,0.017698,0.056633,31,31,0.117462
3021,100.700000,-0.340627,0.340627,1.090007,38,38,0.391308
3022,100.733333,-0.239275,0.239275,0.765680,31,31,0.311265
3023,100.766667,-0.185031,0.185031,0.592099,45,45,0.244269
3024,100.800000,-0.090935,0.090935,0.290991,32,32,0.135020
3025,100.833333,-0.107099,0.107099,0.342717,29,29,0.112469
3026,100.866667,-0.087201,0.087201,0.279044,44,44,0.096139
3027,100.900000,-0.165519,0.165519,0.529661,35,35,0.191334
3028,100.933333,-0.086359,0.086359,0.276349,28,28,0.093737
3029,100.966667,-0.090162,0.090162,0.288518,44,44,0.095129
3030,101.000000,-0.068292,0.068292,0.218534,38,38,0.092689
3031,101.033333,-0.052599,0.052599,0.168315,43,43,0.132927
3032,101.066667,-0.056579,0.056579,0.181053,33,33,0.050610
3033,101.100000,-0.127832,0.127832,0.409061,30,30,0.084642
3034,101.133333,-0.076760,0.076760,0.245633,44,44,0.150056
3035,101.166667,-0.083477,0.083477,0.267126,35,35,0.095328
3036,101.200000,-0.128797,0.128797,0.412152,32,32,0.125504
3037,101.233333,-0.140683,0.140683,0.450184,43,43,0.163306
3038,101.266667,-0.146291,0.146291,0.468130,36,36,0.140913
3039,101.300000,-0.045820,0.045820,0.146624,35,35,0.043042
3040,101.333333,0.053916,0.053916,0.172531,47,47,0.186517
3041,101.366667,0.031359,0.031359,0.100349,36,36,0.138980
3042,101.400000,0.000409,0.000409,0.001309,34,34,0.034547
3043,101.433333,-0.000317,0.000317,0.001013,47,47,0.040524
3044,101.466667,-0.008538,0.008538,0.027320,35,35,0.098531
3045,101.500000,-0.024512,0.024512,0.078439,29,29,0.020157
3046,101.533333,-0.020330,0.020330,0.065055,36,36,0.039867
3047,101.566667,-0.001297,0.001297,0.004150,26,26,0.012829
3048,101.600000,-0.008893,0.008893,0.028457,46,46,0.041842
3049,101.633333,-0.006275,0.006275,0.020079,36,36,0.020052
3050,101.666667,-0.054367,0.054367,0.173974,32,32,0.066584
3051,101.700000,-0.003152,0.003152,0.010085,47,47,0.062163
3052,101.733333,-0.027583,0.027583,0.088264,35,35,0.072830
3053,101.766667,-0.054449,0.054449,0.174237,27,27,0.076892
3054,101.800000,-0.047142,0.047142,0.150854,42,42,0.097556
3055,101.833333,-0.042522,0.042522,0.136069,39,39,0.078475
3056,101.866667,-0.033790,0.033790,0.108129,35,35,0.030570
3057,101.900000,-0.003403,0.003403,0.010889,43,43,0.013100
3058,101.933333,-0.024044,0.024044,0.076940,41,41,0.037150
3059,101.966667,-0.015422,0.015422,0.049351,31,31,0.020065
3060,102.000000,-0.027454,0.027454,0.087853,27,27,0.020986
3061,102.033333,-0.014723,0.014723,0.047113,50,50,0.016639
3062,102.066667,-0.037748,0.037748,0.120794,45,45,0.082958
3063,102.100000,-0.058758,0.058758,0.188024,37,37,0.059217
3064,102.133333,-0.038801,0.038801,0.124164,32,32,0.092495
3065,102.166667,-0.000675,0.000675,0.002161,47,47,0.027330
3066,102.200000,-0.011760,0.011760,0.037631,41,41,0.078325
3067,102.233333,-0.008617,0.008617,0.027573,32,32,0.013399
3068,102.266667,-0.025475,0.025475,0.081520,29,29,0.022702
3069,102.300000,-0.010815,0.010815,0.034608,47,47,0.019554
3070,102.333333,-0.031257,0.031257,0.100022,35,35,0.052164
3071,102.366667,-0.027188,0.027188,0.087002,28,28,0.035736
3072,102.400000,-0.011738,0.011738,0.037562,40,40,0.054286
3073,102.433333,-0.012469,0.012469,0.039899,31,31,0.024829
3074,102.466667,-0.043465,0.043465,0.139089,29,29,0.047130
3075,102.500000,-0.042369,0.042369,0.135581,46,46,0.064561
3076,102.533333,-0.039134,0.039134,0.125229,32,32,0.059242
3077,102.566667,-0.002262,0.002262,0.007237,30,30,0.014004
3078,102.600000,-0.003413,0.003413,0.010922,42,42,0.011858
3079,102.633333,-0.000706,0.000706,0.002261,39,39,0.019915
3080,102.666667,-0.000915,0.000915,0.002929,35,35,0.015000
3081,102.700000,-0.000407,0.000407,0.001301,47,47,0.039568
3082,102.733333,-0.013713,0.013713,0.043882,41,41,0.015095
3083,102.766667,-0.003625,0.003625,0.011600,32,32,0.027241
3084,102.800000,-0.022168,0.022168,0.070936,30,30,0.050372
3085,102.833333,-0.015197,0.015197,0.048631,44,44,0.090666
3086,102.866667,-0.040512,0.040512,0.129638,40,40,0.041424
3087,102.900000,-0.023106,0.023106,0.073938,32,32,0.022068
3088,102.933333,-0.007664,0.007664,0.024526,31,31,0.014667
3089,102.966667,-0.000623,0.000623,0.001995,43,43,0.014552
3090,103.000000,-0.000804,0.000804,0.002571,39,39,0.015111
3091,103.033333,0.002563,0.002563,0.008201,46,46,0.025166
3092,103.066667,0.009335,0.009335,0.029873,34,34,0.052331
3093,103.100000,0.000745,0.000745,0.002383,32,32,0.013247
3094,103.133333,-0.002904,0.002904,0.009292,47,47,0.041980
3095,103.166667,-0.003143,0.003143,0.010057,40,40,0.014012
3096,103.200000,-0.012077,0.012077,0.038646,38,38,0.055073
3097,103.233333,-0.020605,0.020605,0.065937,33,33,0.019195
3098,103.266667,-0.036632,0.036632,0.117223,43,43,0.067669
3099,103.300000,-0.010977,0.010977,0.035128,35,35,0.037065
3100,103.333333,-0.006327,0.006327,0.020247,34,34,0.015937
3101,103.366667,-0.003229,0.003229,0.010333,46,46,0.032954
3102,103.400000,-0.003689,0.003689,0.011805,39,39,0.015394
3103,103.433333,-0.002069,0.002069,0.006620,37,37,0.024376
3104,103.466667,-0.004809,0.004809,0.015389,45,45,0.021331
3105,103.500000,-0.001038,0.001038,0.003323,36,36,0.008638
3106,103.533333,-0.004216,0.004216,0.013492,34,34,0.015898
3107,103.566667,-0.008067,0.008067,0.025814,42,42,0.021834
3108,103.600000,-0.018292,0.018292,0.058533,40,40,0.031238
3109,103.633333,-0.020184,0.020184,0.064589,39,39,0.019096
3110,103.666667,-0.014731,0.014731,0.047138,36,36,0.027334
3111,103.700000,0.004488,0.004488,0.014362,45,45,0.008141
3112,103.733333,-0.008982,0.008982,0.028744,41,41,0.029326
3113,103.766667,-0.018868,0.018868,0.060377,37,37,0.077102
3114,103.800000,-0.014442,0.014442,0.046213,32,32,0.042917
3115,103.833333,-0.001242,0.001242,0.003975,48,48,0.058851
3116,103.866667,-0.007278,0.007278,0.023289,43,43,0.019004
3117,103.900000,-0.000092,0.000092,0.000294,36,36,0.012471
3118,103.933333,-0.002497,0.002497,0.007991,35,35,0.023992
3119,103.966667,-0.002309,0.002309,0.007388,48,48,0.141059
3120,104.000000,-0.003802,0.003802,0.012165,43,43,0.068029
3121,104.033333,-0.002411,0.002411,0.007716,48,48,0.012588
3122,104.066667,0.004188,0.004188,0.013400,44,44,0.024873
3123,104.100000,0.002786,0.002786,0.008914,41,41,0.011659
3124,104.133333,-0.001259,0.001259,0.004029,37,37,0.049232
3125,104.166667,-0.000197,0.000197,0.000629,34,34,0.033267
3126,104.200000,-0.004099,0.004099,0.013118,46,46,0.025143
3127,104.233333,-0.000499,0.000499,0.001597,35,35,0.016412
3128,104.266667,-0.018032,0.018032,0.057702,33,33,0.024284
3129,104.300000,-0.000747,0.000747,0.002390,43,43,0.013357
3130,104.333333,-0.016421,0.016421,0.052547,38,38,0.039526
3131,104.366667,-0.008211,0.008211,0.026276,35,35,0.009571
3132,104.400000,-0.007616,0.007616,0.024370,46,46,0.020806
3133,104.433333,-0.000941,0.000941,0.003011,37,37,0.007981
3134,104.466667,0.008237,0.008237,0.026358,36,36,0.014716
3135,104.500000,0.000095,0.000095,0.000303,50,50,0.022865
3136,104.533333,-0.000489,0.000489,0.001564,37,37,0.016506
3137,104.566667,-0.006297,0.006297,0.020152,33,33,0.015468
3138,104.600000,-0.016550,0.016550,0.052961,46,46,0.041740
3139,104.633333,-0.012575,0.012575,0.040238,39,39,0.023356
3140,104.666667,-0.020203,0.020203,0.064650,37,37,0.030236
3141,104.700000,-0.011558,0.011558,0.036987,49,49,0.038221
3142,104.733333,-0.004550,0.004550,0.014559,41,41,0.024595
3143,104.766667,-0.000483,0.000483,0.001545,39,39,0.009912
3144,104.800000,-0.000624,0.000624,0.001997,39,39,0.033071
3145,104.833333,0.001032,0.001032,0.003303,47,47,0.005824
3146,104.866667,0.000154,0.000154,0.000493,43,43,0.018403
3147,104.900000,-0.000708,0.000708,0.002266,39,39,0.008078
3148,104.933333,-0.008531,0.008531,0.027299,38,38,0.019318
3149,104.966667,-0.010280,0.010280,0.032897,45,45,0.054885
3150,105.000000,-0.011059,0.011059,0.035388,43,43,0.068976
3151,105.033333,0.000021,0.000021,0.000068,50,50,0.058730
3152,105.066667,-0.000643,0.000643,0.002059,38,38,0.042104
3153,105.100000,-0.004873,0.004873,0.015595,32,32,0.019410
3154,105.133333,-0.011596,0.011596,0.037106,48,48,0.020385
3155,105.166667,-0.000182,0.000182,0.000583,40,40,0.013408
3156,105.200000,-0.014052,0.014052,0.044968,40,40,0.015316
3157,105.233333,-0.009509,0.009509,0.030429,38,38,0.057067
3158,105.266667,-0.001949,0.001949,0.006235,36,36,0.020539
3159,105.300000,-0.000631,0.000631,0.002018,44,44,0.015301
3160,105.333333,-0.003764,0.003764,0.012046,42,42,0.014293
3161,105.366667,0.001646,0.001646,0.005269,37,37,0.009053
3162,105.400000,0.003981,0.003981,0.012740,36,36,0.035894
3163,105.433333,-0.000039,0.000039,0.000126,47,47,0.010549
3164,105.466667,-0.006773,0.006773,0.021673,42,42,0.031024
3165,105.500000,-0.096572,0.096572,0.309031,37,37,0.154377
3166,105.533333,-0.112416,0.112416,0.359732,36,36,0.142862
3167,105.566667,-0.298070,0.298070,0.953825,49,49,0.166076
3168,105.600000,-1.367027,1.367027,4.374487,39,39,7.048801
3169,105.633333,-2.078926,2.078926,6.652564,10,10,2.393974
3170,105.666667,-1.124399,1.124399,3.598076,6,6,0.050781
3171,105.700000,0.085583,0.085583,0.273865,5,5,0.311744
3172,105.733333,-0.002409,0.002409,0.007707,7,7,0.986278
3173,105.766667,-2.086483,2.086483,6.676745,4,4,1.738778
3174,105.800000,1.458009,1.458009,4.665627,2,2,0.841883
3175,105.833333,-2.284766,2.284766,7.311251,8,8,2.866498
3176,105.866667,-0.913293,0.913293,2.922538,36,36,2.699332
3177,105.900000,-0.498327,0.498327,1.594646,7,7,0.487170
3178,105.933333,-0.498623,0.498623,1.595594,27,27,0.756482
3179,105.966667,0.094851,0.094851,0.303523,15,15,0.274760
3180,106.000000,0.218826,0.218826,0.700242,32,32,0.328960
3181,106.033333,-0.227429,0.227429,0.727772,34,34,0.386450
3182,106.066667,-0.179885,0.179885,0.575632,16,16,0.191049
3183,106.100000,0.055270,0.055270,0.176863,42,42,0.293036
3184,106.133333,-0.122848,0.122848,0.393113,10,10,0.211428
3185,106.166667,-0.818364,0.818364,2.618765,8,8,0.133959
3186,106.200000,-0.465964,0.465964,1.491086,33,33,0.318101
3187,106.233333,-0.412519,0.412519,1.320061,13,13,0.307644
3188,106.266667,-0.446181,0.446181,1.427779,32,32,0.279923
3189,106.300000,-0.230824,0.230824,0.738637,21,21,0.195492
3190,106.333333,-0.368876,0.368876,1.180403,26,25,0.190722
3191,106.366667,-0.147927,0.147927,0.473368,13,13,0.108394
3192,106.400000,-0.113206,0.113206,0.362261,12,12,0.102777
3193,106.433333,-0.138322,0.138322,0.442630,27,27,0.120706
3194,106.466667,-0.158209,0.158209,0.506267,9,9,0.174488
3195,106.500000,-0.102685,0.102685,0.328591,21,21,0.109329
3196,106.533333,-0.216797,0.216797,0.693749,17,17,0.155719
3197,106.566667,-0.074172,0.074172,0.237349,20,20,0.103523
3198,106.600000,-0.113338,0.113338,0.362680,16,16,0.077507
3199,106.633333,-0.180634,0.180634,0.578030,9,9,0.027526
3200,106.666667,-0.081446,0.081446,0.260627,17,17,0.066533
3201,106.700000,-0.033070,0.033070,0.105824,14,14,0.035362
3202,106.733333,-0.013903,0.013903,0.044490,11,11,0.039276
3203,106.766667,-0.007050,0.007050,0.022559,23,23,0.030673
3204,106.800000,-0.039864,0.039864,0.127563,17,17,0.054511
3205,106.833333,-0.026362,0.026362,0.084360,19,19,0.144454
3206,106.866667,-0.043800,0.043800,0.140159,12,12,0.034191
3207,106.900000,-0.020514,0.020514,0.065645,20,20,0.032222
3208,106.933333,-0.048957,0.048957,0.156663,24,24,0.044507
3209,106.966667,-0.064921,0.064921,0.207746,23,23,0.072765
3210,107.000000,-0.081417,0.081417,0.260534,13,13,0.022963
3211,107.033333,-0.016755,0.016755,0.053615,21,21,0.015699
3212,107.066667,-0.012439,0.012439,0.039805,17,17,0.010327
3213,107.100000,-0.011699,0.011699,0.037438,15,15,0.007990
3214,107.133333,-0.031472,0.031472,0.100711,18,18,0.009112
3215,107.166667,-0.019931,0.019931,0.063778,17,17,0.031030
3216,107.200000,-0.051789,0.051789,0.165726,14,14,0.064403
3217,107.233333,-0.015825,0.015825,0.050641,17,17,0.108810
3218,107.266667,-0.084098,0.084098,0.269114,15,15,0.056556
3219,107.300000,-0.064990,0.064990,0.207966,15,15,0.047050
3220,107.333333,-0.091338,0.091338,0.292283,15,15,0.027772
3221,107.366667,-0.251395,0.251395,0.804464,15,15,0.088376
3222,107.400000,-0.191931,0.191931,0.614180,13,13,0.068841
3223,107.433333,-0.533208,0.533208,1.706267,12,12,0.061403
3224,107.466667,-0.388482,0.388482,1.243143,47,45,0.313289
3225,107.500000,-0.417249,0.417249,1.335197,18,16,0.832385
3226,107.533333,-0.516280,0.516280,1.652097,8,6,0.076118
3227,107.566667,0.500152,0.500152,1.600486,20,20,4.768162
3228,107.600000,1.517337,1.517337,4.855479,1,1,0.000000
3229,107.633333,-0.208849,0.208849,0.668316,36,36,0.561169
3230,107.666667,-0.218980,0.218980,0.700736,19,19,0.259180
3231,107.700000,-0.607898,0.607898,1.945273,45,45,0.418969
3232,107.733333,-0.616615,0.616615,1.973170,27,27,0.350308
3233,107.766667,-0.972905,0.972905,3.113298,24,24,0.319281
3234,107.800000,-1.131866,1.131866,3.621972,38,38,0.193510
3235,107.833333,-2.090514,2.090514,6.689645,25,25,5.332061
3236,107.866667,-1.220659,1.220659,3.906110,36,36,0.256631
3237,107.900000,-1.505129,1.505129,4.816412,23,23,0.293901
3238,107.933333,-1.288732,1.288732,4.123943,42,42,0.484552
3239,107.966667,-1.266014,1.266014,4.051246,29,28,0.460777
3240,108.000000,-1.481584,1.481584,4.741070,24,24,0.821472
3241,108.033333,-0.821345,0.821345,2.628305,35,35,0.361053
3242,108.066667,-0.411642,0.411642,1.317253,14,14,0.406657
3243,108.100000,-0.721961,0.721961,2.310274,23,23,0.236905
3244,108.133333,-0.681987,0.681987,2.182360,35,35,0.243508
3245,108.166667,0.639072,0.639072,2.045031,18,18,4.943462
3246,108.200000,-0.224130,0.224130,0.717216,42,42,0.291367
3247,108.233333,-0.013277,0.013277,0.042486,32,32,0.218046
3248,108.266667,-0.176162,0.176162,0.563718,29,29,0.112065
3249,108.300000,-0.030962,0.030962,0.099077,46,46,0.126553
3250,108.333333,-0.015097,0.015097,0.048310,31,31,0.156429
3251,108.366667,-0.220379,0.220379,0.705213,26,26,0.324561
3252,108.400000,-0.399458,0.399458,1.278267,47,47,0.232453
3253,108.433333,-0.499667,0.499667,1.598933,36,36,0.206268
3254,108.466667,-0.192694,0.192694,0.616622,31,31,0.102216
3255,108.500000,-0.063264,0.063264,0.202446,45,45,0.150438
3256,108.533333,-0.159786,0.159786,0.511316,37,37,0.130839
3257,108.566667,-0.029177,0.029177,0.093365,27,27,0.067096
3258,108.600000,0.005296,0.005296,0.016946,49,49,0.060963
3259,108.633333,0.002642,0.002642,0.008454,42,42,0.029140
3260,108.666667,-0.020490,0.020490,0.065567,34,34,0.046224
3261,108.700000,-0.059257,0.059257,0.189621,29,29,0.049740
3262,108.733333,-0.030872,0.030872,0.098789,47,47,0.084577
3263,108.766667,-0.025615,0.025615,0.081969,31,31,0.020560
3264,108.800000,-0.058254,0.058254,0.186413,29,29,0.040799
3265,108.833333,-0.043395,0.043395,0.138863,50,50,0.083178
3266,108.866667,-0.102679,0.102679,0.328572,39,39,0.135409
3267,108.900000,-0.133344,0.133344,0.426702,33,33,0.088864
3268,108.933333,-0.046246,0.046246,0.147987,43,43,0.056903
3269,108.966667,-0.007527,0.007527,0.024087,39,39,0.012720
3270,109.000000,-0.004545,0.004545,0.014544,38,38,0.016430
3271,109.033333,0.003642,0.003642,0.011655,48,48,0.013164
3272,109.066667,0.001279,0.001279,0.004092,42,42,0.020706
3273,109.100000,-0.006258,0.006258,0.020024,37,37,0.008204
3274,109.133333,-0.003345,0.003345,0.010704,35,35,0.016479
3275,109.166667,0.000081,0.000081,0.000260,45,45,0.008954
3276,109.200000,-0.013753,0.013753,0.044008,42,42,0.016336
3277,109.233333,-0.017683,0.017683,0.056586,33,33,0.023200
3278,109.266667,-0.079645,0.079645,0.254865,33,33,0.058467
3279,109.300000,-0.022476,0.022476,0.071923,46,46,0.041704
3280,109.333333,-0.043676,0.043676,0.139763,36,35,0.033716
3281,109.366667,-0.000355,0.000355,0.001135,31,30,0.013043
3282,109.400000,-0.002579,0.002579,0.008252,46,45,0.018304
3283,109.433333,-0.001204,0.001204,0.003854,39,38,0.010712
3284,109.466667,-0.012441,0.012441,0.039812,38,37,0.025711
3285,109.500000,-0.000075,0.000075,0.000241,49,49,0.005781
3286,109.533333,-0.023918,0.023918,0.076539,48,48,0.021459
3287,109.566667,-0.010800,0.010800,0.034560,41,41,0.041264
3288,109.600000,-0.030223,0.030223,0.096713,38,38,0.033360
3289,109.633333,-0.030100,0.030100,0.096320,32,32,0.024666
3290,109.666667,-0.015923,0.015923,0.050952,41,41,0.031013
3291,109.700000,-0.009912,0.009912,0.031718,38,38,0.019978
3292,109.733333,-0.020578,0.020578,0.065851,37,37,0.015203
3293,109.766667,0.000005,0.000005,0.000017,45,44,0.054204
3294,109.800000,-0.001966,0.001966,0.006290,37,36,0.033697
3295,109.833333,-0.000270,0.000270,0.000864,31,30,0.008730
3296,109.866667,-0.002236,0.002236,0.007156,45,45,0.013925
3297,109.900000,-0.007998,0.007998,0.025595,38,38,0.040374
3298,109.933333,-0.149913,0.149913,0.479723,38,38,0.125144
3299,109.966667,-0.735878,0.735878,2.354810,46,46,0.190084
3300,110.000000,-1.183036,1.183036,3.785715,32,30,0.190600
3301,110.033333,-1.787123,1.787123,5.718793,37,37,0.472483
3302,110.066667,-1.914542,1.914542,6.126535,15,15,0.775912
3303,110.100000,-0.993573,0.993573,3.179435,32,32,1.172227
3304,110.133333,-1.343370,1.343370,4.298783,14,14,2.354134
3305,110.166667,0.311148,0.311148,0.995675,12,12,0.556047
3306,110.200000,-0.184620,0.184620,0.590783,42,42,0.534977
3307,110.233333,-0.095577,0.095577,0.305846,38,38,0.451778
3308,110.266667,-0.058633,0.058633,0.187626,37,37,0.236930
3309,110.300000,-0.165618,0.165618,0.529978,47,47,0.219044
3310,110.333333,-0.177963,0.177963,0.569481,45,45,0.153565
3311,110.366667,-0.295729,0.295729,0.946334,39,39,0.121413
3312,110.400000,-0.140411,0.140411,0.449315,35,35,0.117518
3313,110.433333,-0.002390,0.002390,0.007649,49,47,0.020802
3314,110.466667,-0.015624,0.015624,0.049998,39,37,0.031440
3315,110.500000,-0.042152,0.042152,0.134886,33,33,0.045208
3316,110.533333,0.041384,0.041384,0.132430,48,48,0.097155
3317,110.566667,-0.051740,0.051740,0.165567,40,40,0.161303
3318,110.600000,-0.155920,0.155920,0.498944,34,34,0.091709
3319,110.633333,-0.363202,0.363202,1.162248,29,29,0.153428
3320,110.666667,-0.421531,0.421531,1.348900,48,48,0.219279
3321,110.700000,-0.422411,0.422411,1.351714,41,41,0.149573
3322,110.733333,-0.270459,0.270459,0.865469,32,32,0.174957
3323,110.766667,-0.368477,0.368477,1.179125,30,30,0.180575
3324,110.800000,-0.538979,0.538979,1.724733,49,49,0.216119
3325,110.833333,-0.726898,0.726898,2.326073,37,37,0.113764
3326,110.866667,-0.860675,0.860675,2.754162,32,32,0.188273
3327,110.900000,-0.819891,0.819891,2.623650,42,42,0.413775
3328,110.933333,-2.060466,2.060466,6.593492,28,28,7.379829
3329,110.966667,-0.735105,0.735105,2.352336,16,16,0.290072
3330,111.000000,-0.556448,0.556448,1.780635,39,39,4.134315
3331,111.033333,-0.702583,0.702583,2.248264,39,39,0.423668
3332,111.066667,-0.575629,0.575629,1.842014,31,31,0.227360
3333,111.100000,-0.125365,0.125365,0.401168,45,45,0.155314
3334,111.133333,0.070554,0.070554,0.225774,31,31,0.147846
3335,111.166667,0.162760,0.162760,0.520830,25,25,0.161006
3336,111.200000,0.044021,0.044021,0.140868,46,46,0.125936
3337,111.233333,0.058235,0.058235,0.186351,38,38,0.145147
3338,111.266667,0.382090,0.382090,1.222687,29,29,0.282075
3339,111.300000,-0.056071,0.056071,0.179426,46,46,0.121412
3340,111.333333,-0.020714,0.020714,0.066284,35,35,0.078228
3341,111.366667,0.016873,0.016873,0.053993,33,33,0.056549
3342,111.400000,0.127189,0.127189,0.407006,48,48,0.135191
3343,111.433333,0.012625,0.012625,0.040399,41,41,0.146804
3344,111.466667,-0.008693,0.008693,0.027818,35,35,0.027377
3345,111.500000,0.263732,0.263732,0.843942,32,32,0.159510
3346,111.533333,0.086530,0.086530,0.276895,48,48,0.214888
3347,111.566667,0.018922,0.018922,0.060550,40,40,0.135799
3348,111.600000,-0.009703,0.009703,0.031049,34,34,0.023225
3349,111.633333,0.013571,0.013571,0.043427,33,32,0.036906
3350,111.666667,-0.012616,0.012616,0.040372,48,46,0.082297
3351,111.700000,-0.012579,0.012579,0.040254,35,35,0.086304
3352,111.733333,0.007150,0.007150,0.022879,31,31,0.023266
3353,111.766667,0.008247,0.008247,0.026390,45,45,0.033513
3354,111.800000,-0.014233,0.014233,0.045545,40,40,0.082273
3355,111.833333,-0.097609,0.097609,0.312348,37,37,0.089250
3356,111.866667,-0.023129,0.023129,0.074011,35,35,0.119574
3357,111.900000,-0.014375,0.014375,0.046000,48,48,0.079588
3358,111.933333,-0.046575,0.046575,0.149039,42,42,0.051706
3359,111.966667,-0.023689,0.023689,0.075805,40,40,0.046895
3360,112.000000,-0.002613,0.002613,0.008362,39,39,0.046805
3361,112.033333,0.001565,0.001565,0.005009,46,46,0.034006
3362,112.066667,0.006075,0.006075,0.019439,41,41,0.045480
3363,112.100000,-0.005639,0.005639,0.018044,37,37,0.076812
