frame_idx,time_sec,omega_z_rad_per_s,abs_omega_z_rad_per_s,surface_speed_cm_per_s,n_features_tracked,n_features_used,omega_std_rad_per_s
1472,49.066667,-0.434948,0.434948,1.391834,49,49,0.252434
1473,49.100000,-0.348438,0.348438,1.115002,24,24,0.169789
1474,49.133333,-0.066192,0.066192,0.211815,22,22,0.133340
1475,49.166667,-0.014918,0.014918,0.047739,47,47,0.069924
1476,49.200000,-0.126341,0.126341,0.404290,33,33,0.118449
1477,49.233333,-0.169576,0.169576,0.542643,23,23,0.101046
1478,49.266667,-0.064640,0.064640,0.206850,41,41,0.068886
1479,49.300000,-0.021099,0.021099,0.067516,32,32,0.092138
1480,49.333333,-0.003030,0.003030,0.009697,25,25,0.109230
1481,49.366667,-0.329576,0.329576,1.054643,45,45,0.437655
1482,49.400000,-0.383200,0.383200,1.226241,19,19,0.244621
1483,49.433333,-0.390728,0.390728,1.250329,13,13,0.175078
1484,49.466667,-0.027851,0.027851,0.089123,40,38,0.178882
1485,49.500000,0.000930,0.000930,0.002976,20,19,0.078218
1486,49.533333,-0.005327,0.005327,0.017045,12,12,0.219036
1487,49.566667,0.080824,0.080824,0.258638,43,43,0.201998
1488,49.600000,0.221690,0.221690,0.709408,29,29,0.218833
1489,49.633333,0.193020,0.193020,0.617663,24,24,0.193272
1490,49.666667,-0.061243,0.061243,0.195977,41,41,0.145016
1491,49.700000,-0.630112,0.630112,2.016358,34,34,0.161208
1492,49.733333,-0.262207,0.262207,0.839064,26,26,0.086431
1493,49.766667,-0.194739,0.194739,0.623165,41,41,0.147418
1494,49.800000,-0.117788,0.117788,0.376921,24,24,0.127146
1495,49.833333,-0.000012,0.000012,0.000038,22,22,0.024886
1496,49.866667,0.000196,0.000196,0.000628,45,43,0.031712
1497,49.900000,0.161347,0.161347,0.516310,36,35,0.147127
1498,49.933333,0.218429,0.218429,0.698973,30,30,0.156671
1499,49.966667,-0.022303,0.022303,0.071368,39,39,0.255184
1500,50.000000,-0.140811,0.140811,0.450596,30,30,0.181631
1501,50.033333,0.031559,0.031559,0.100988,37,37,0.296167
1502,50.066667,0.121296,0.121296,0.388147,27,26,0.182387
1503,50.100000,-0.184755,0.184755,0.591216,42,42,0.500484
1504,50.133333,0.081211,0.081211,0.259874,25,25,0.625100
1505,50.166667,0.007572,0.007572,0.024229,19,19,0.237306
1506,50.200000,-0.060670,0.060670,0.194144,39,39,0.283516
1507,50.233333,0.013757,0.013757,0.044022,27,27,0.444041
1508,50.266667,-0.117612,0.117612,0.376357,19,19,0.386507
1509,50.300000,-0.102104,0.102104,0.326733,36,36,0.317921
1510,50.333333,-0.343210,0.343210,1.098272,19,19,0.439972
1511,50.366667,-0.845653,0.845653,2.706089,36,36,2.952936
1512,50.400000,-0.769320,0.769320,2.461825,9,9,2.141884
1513,50.433333,-0.401611,0.401611,1.285154,21,21,3.291813
1514,50.466667,-0.185651,0.185651,0.594082,15,15,1.026124
1515,50.500000,-0.334380,0.334380,1.070016,43,43,0.810835
1516,50.533333,-0.832369,0.832369,2.663580,32,32,0.497937
1517,50.566667,-1.214245,1.214245,3.885585,22,22,0.371797
1518,50.600000,-1.169435,1.169435,3.742193,41,41,0.363862
1519,50.633333,-0.716650,0.716650,2.293281,26,26,0.128409
1520,50.666667,-0.060561,0.060561,0.193795,24,24,0.165744
1521,50.700000,0.236368,0.236368,0.756377,45,45,0.180851
1522,50.733333,0.504652,0.504652,1.614886,41,41,0.152436
1523,50.766667,1.023405,1.023405,3.274897,34,34,0.240757
1524,50.800000,0.195383,0.195383,0.625224,33,33,0.118146
1525,50.833333,-0.012182,0.012182,0.038983,49,48,0.034740
1526,50.866667,-0.010071,0.010071,0.032226,40,40,0.061208
1527,50.900000,-0.072509,0.072509,0.232029,35,35,0.208024
1528,50.933333,0.026800,0.026800,0.085759,32,32,0.234149
1529,50.966667,-0.130210,0.130210,0.416673,47,47,0.185639
1530,51.000000,-0.254396,0.254396,0.814067,43,43,0.149928
1531,51.033333,-0.215052,0.215052,0.688166,44,44,0.139519
1532,51.066667,-0.068746,0.068746,0.219987,38,38,0.047405
1533,51.100000,-0.009638,0.009638,0.030842,35,35,0.015885
1534,51.133333,-0.015805,0.015805,0.050577,50,50,0.115502
1535,51.166667,0.058417,0.058417,0.186935,41,41,1.768733
1536,51.200000,-0.007412,0.007412,0.023719,40,40,0.194737
1537,51.233333,-0.007532,0.007532,0.024101,38,38,0.209017
1538,51.266667,-0.038838,0.038838,0.124280,35,35,0.101991
1539,51.300000,-0.015970,0.015970,0.051105,46,46,0.061537
1540,51.333333,-0.184971,0.184971,0.591906,43,43,0.163654
1541,51.366667,-0.036009,0.036009,0.115229,39,39,0.033923
1542,51.400000,-0.040278,0.040278,0.128889,38,38,0.068773
1543,51.433333,-0.033964,0.033964,0.108684,45,45,0.078102
1544,51.466667,-0.055646,0.055646,0.178067,39,39,0.090555
1545,51.500000,-0.018716,0.018716,0.059892,34,34,0.024808
1546,51.533333,-0.001137,0.001137,0.003637,48,48,0.062119
1547,51.566667,0.019182,0.019182,0.061383,43,43,0.072765
1548,51.600000,0.007622,0.007622,0.024392,42,42,0.037559
1549,51.633333,0.000850,0.000850,0.002720,40,40,0.018977
1550,51.666667,-0.010171,0.010171,0.032548,37,37,0.045981
1551,51.700000,-0.016322,0.016322,0.052231,36,36,0.033710
1552,51.733333,-0.017149,0.017149,0.054878,49,49,0.041587
1553,51.766667,-0.016533,0.016533,0.052907,47,47,0.028026
1554,51.800000,-0.054498,0.054498,0.174393,45,45,0.055628
1555,51.833333,-0.079770,0.079770,0.255263,38,38,0.068247
1556,51.866667,-0.123384,0.123384,0.394828,36,36,0.088211
1557,51.900000,-0.073748,0.073748,0.235995,46,46,0.062837
1558,51.933333,-0.007907,0.007907,0.025301,37,37,0.020169
1559,51.966667,-0.003678,0.003678,0.011769,34,34,0.030058
1560,52.000000,-0.044472,0.044472,0.142309,46,46,0.080329
1561,52.033333,-0.000361,0.000361,0.001156,50,50,0.028543
1562,52.066667,0.000151,0.000151,0.000484,43,43,0.040017
1563,52.100000,-0.002195,0.002195,0.007024,37,37,0.017603
1564,52.133333,-0.005398,0.005398,0.017274,32,32,0.039765
1565,52.166667,-0.002887,0.002887,0.009239,50,50,0.050404
1566,52.200000,-0.016576,0.016576,0.053042,44,44,0.029299
1567,52.233333,-0.047162,0.047162,0.150919,36,36,0.053769
1568,52.266667,-0.039240,0.039240,0.125569,36,36,0.040818
1569,52.300000,-0.054260,0.054260,0.173633,47,47,0.119081
1570,52.333333,-0.106499,0.106499,0.340796,37,37,0.113040
1571,52.366667,-0.205264,0.205264,0.656844,30,30,0.132556
1572,52.400000,-0.140746,0.140746,0.450386,43,43,0.363271
1573,52.433333,-0.182934,0.182934,0.585389,29,29,0.372724
1574,52.466667,-0.782005,0.782005,2.502416,27,27,3.293306
1575,52.500000,-0.823261,0.823261,2.634434,39,39,0.336972
1576,52.533333,-0.946675,0.946675,3.029359,21,21,0.196893
1577,52.566667,-0.976951,0.976951,3.126244,21,21,0.700134
1578,52.600000,-0.394296,0.394296,1.261746,17,17,0.350654
1579,52.633333,-0.438083,0.438083,1.401865,37,37,0.437869
1580,52.666667,0.151139,0.151139,0.483643,23,23,0.672039
1581,52.700000,-1.538994,1.538994,4.924780,27,27,3.654335
1582,52.733333,-1.198856,1.198856,3.836340,11,11,2.662482
1583,52.766667,-0.159407,0.159407,0.510103,2,2,0.175934
1584,52.800000,-1.177323,1.177323,3.767434,21,21,0.455279
1585,52.833333,-1.289627,1.289627,4.126807,13,13,0.748748
1586,52.866667,-1.291822,1.291822,4.133829,29,29,0.181497
1587,52.900000,-0.979682,0.979682,3.134982,24,24,0.319079
1588,52.933333,-0.492252,0.492252,1.575206,39,39,0.205131
1589,52.966667,-0.204462,0.204462,0.654279,36,36,0.141590
1590,53.000000,-0.039376,0.039376,0.126004,49,49,0.300066
1591,53.033333,0.009514,0.009514,0.030444,49,48,0.066628
1592,53.066667,-0.048112,0.048112,0.153957,44,44,0.116398
1593,53.100000,-0.053794,0.053794,0.172141,42,42,0.100243
1594,53.133333,-0.188085,0.188085,0.601871,40,40,0.110019
1595,53.166667,-0.118655,0.118655,0.379697,38,38,0.141765
1596,53.200000,-0.094614,0.094614,0.302766,38,38,0.170808
1597,53.233333,-0.119793,0.119793,0.383337,45,45,0.124463
1598,53.266667,-0.126895,0.126895,0.406063,41,41,0.130000
1599,53.300000,-0.032668,0.032668,0.104538,40,40,0.044664
1600,53.333333,-0.021060,0.021060,0.067393,39,39,0.032812
1601,53.366667,-0.036626,0.036626,0.117204,39,39,0.092619
1602,53.400000,-0.017288,0.017288,0.055320,48,48,0.047087
1603,53.433333,0.006678,0.006678,0.021369,47,47,0.038511
1604,53.466667,-0.003859,0.003859,0.012348,44,44,0.030474
1605,53.500000,-0.093566,0.093566,0.299413,40,40,0.076349
1606,53.533333,-0.031792,0.031792,0.101736,39,39,0.046092
1607,53.566667,-0.038312,0.038312,0.122597,38,38,0.058604
1608,53.600000,-0.094994,0.094994,0.303979,50,50,0.136375
1609,53.633333,-0.124219,0.124219,0.397502,42,42,0.079743
1610,53.666667,-0.109098,0.109098,0.349112,42,42,0.097810
1611,53.700000,-0.144931,0.144931,0.463780,40,40,0.189555
1612,53.733333,-0.040778,0.040778,0.130489,40,40,0.051617
1613,53.766667,-0.014388,0.014388,0.046041,37,37,0.034707
1614,53.800000,-0.037706,0.037706,0.120658,36,36,0.089583
1615,53.833333,-0.047043,0.047043,0.150538,47,45,0.056309
1616,53.866667,-0.054419,0.054419,0.174142,40,40,0.052241
1617,53.900000,-0.051461,0.051461,0.164675,40,40,0.079417
1618,53.933333,-0.068052,0.068052,0.217767,38,38,0.104319
1619,53.966667,-0.049759,0.049759,0.159228,36,36,0.060128
1620,54.000000,-0.034537,0.034537,0.110517,47,47,0.045222
1621,54.033333,-0.032021,0.032021,0.102466,49,49,0.041993
1622,54.066667,-0.061677,0.061677,0.197367,43,43,0.073064
1623,54.100000,-0.333339,0.333339,1.066684,42,42,0.262713
1624,54.133333,-0.250102,0.250102,0.800326,34,34,0.230452
1625,54.166667,-0.643792,0.643792,2.060134,32,32,0.354769
1626,54.200000,-0.762358,0.762358,2.439547,45,45,0.398525
1627,54.233333,-0.930653,0.930653,2.978088,25,25,0.643607
1628,54.266667,-0.859915,0.859915,2.751729,18,18,0.727602
1629,54.300000,-0.529846,0.529846,1.695506,28,28,0.423112
1630,54.333333,-0.028711,0.028711,0.091876,23,23,0.116244
1631,54.366667,0.343660,0.343660,1.099713,32,32,0.231516
1632,54.400000,0.047745,0.047745,0.152783,21,21,0.188706
1633,54.433333,-0.079001,0.079001,0.252803,22,22,3.574024
1634,54.466667,0.107105,0.107105,0.342737,3,3,1.878966
1635,54.500000,0.050205,0.050205,0.160657,20,20,3.914657
1636,54.533333,0.028356,0.028356,0.090738,2,2,0.003839
1637,54.566667,-0.760065,0.760065,2.432207,28,28,0.414655
1638,54.600000,-0.488732,0.488732,1.563942,26,26,0.170290
1639,54.633333,-0.539246,0.539246,1.725586,44,44,0.504306
1640,54.666667,-0.908150,0.908150,2.906080,33,33,0.555771
1641,54.700000,-0.809064,0.809064,2.589006,30,30,0.516883
1642,54.733333,-0.004409,0.004409,0.014108,49,49,0.304698
1643,54.766667,0.047271,0.047271,0.151266,47,47,0.077470
1644,54.800000,0.018449,0.018449,0.059036,47,47,0.025160
1645,54.833333,0.043734,0.043734,0.139950,45,45,0.063659
1646,54.866667,-0.033495,0.033495,0.107184,45,45,0.090560
1647,54.900000,-0.118006,0.118006,0.377619,40,40,0.091594
1648,54.933333,0.054674,0.054674,0.174957,40,40,1.079576
1649,54.966667,-0.010853,0.010853,0.034728,38,38,0.073565
1650,55.000000,0.067138,0.067138,0.214841,38,38,0.122435
1651,55.033333,0.020821,0.020821,0.066628,49,49,0.028984
1652,55.066667,-0.063328,0.063328,0.202649,43,43,0.106441
1653,55.100000,-0.250030,0.250030,0.800097,37,37,0.143524
1654,55.133333,-0.138606,0.138606,0.443540,34,34,0.098102
1655,55.166667,-0.126186,0.126186,0.403797,50,50,0.111960
1656,55.200000,-0.116963,0.116963,0.374281,45,45,0.093059
1657,55.233333,-0.102193,0.102193,0.327017,44,44,0.098192
1658,55.266667,-0.199934,0.199934,0.639789,41,41,0.099171
1659,55.300000,-0.299126,0.299126,0.957203,39,39,0.208577
1660,55.333333,-0.106623,0.106623,0.341194,35,35,0.115709
1661,55.366667,-0.049695,0.049695,0.159024,49,49,0.075881
1662,55.400000,-0.018198,0.018198,0.058232,47,47,0.038957
1663,55.433333,0.001038,0.001038,0.003322,43,43,0.038846
1664,55.466667,0.020139,0.020139,0.064445,42,42,0.033904
1665,55.500000,0.000963,0.000963,0.003081,41,41,0.014656
1666,55.533333,0.014280,0.014280,0.045697,39,39,0.025453
1667,55.566667,0.019876,0.019876,0.063602,39,39,0.044621
1668,55.600000,0.003931,0.003931,0.012579,49,49,0.032546
1669,55.633333,-0.007562,0.007562,0.024197,44,44,0.021685
1670,55.666667,-0.015823,0.015823,0.050632,40,40,0.027754
1671,55.700000,-0.032445,0.032445,0.103824,39,39,0.077614
1672,55.733333,-0.052205,0.052205,0.167056,38,38,0.094765
1673,55.766667,-0.052155,0.052155,0.166896,50,50,0.045677
1674,55.800000,-0.029413,0.029413,0.094121,45,45,0.057355
1675,55.833333,-0.044206,0.044206,0.141459,43,43,0.093423
1676,55.866667,-0.045317,0.045317,0.145014,38,38,0.043458
1677,55.900000,-0.019501,0.019501,0.062405,37,37,0.027834
1678,55.933333,-0.022410,0.022410,0.071712,50,50,0.032768
1679,55.966667,-0.016158,0.016158,0.051706,46,46,0.039308
1680,56.000000,-0.054914,0.054914,0.175726,45,45,0.115707
1681,56.033333,-0.007615,0.007615,0.024369,49,49,0.035995
1682,56.066667,-0.013725,0.013725,0.043920,48,48,0.053169
1683,56.100000,-0.079236,0.079236,0.253554,45,45,0.070226
1684,56.133333,-0.085252,0.085252,0.272807,41,41,0.144550
1685,56.166667,-0.098476,0.098476,0.315122,41,41,0.102985
1686,56.200000,-0.090336,0.090336,0.289075,41,41,0.129473
1687,56.233333,-0.083415,0.083415,0.266928,41,41,0.131381
1688,56.266667,-0.054193,0.054193,0.173418,39,39,0.076292
1689,56.300000,-0.045358,0.045358,0.145144,35,35,0.070741
1690,56.333333,-0.029095,0.029095,0.093106,50,50,0.058464
1691,56.366667,-0.063470,0.063470,0.203104,44,44,0.080924
1692,56.400000,-0.033946,0.033946,0.108626,39,39,0.039738
1693,56.433333,-0.000226,0.000226,0.000722,36,36,0.010952
1694,56.466667,-0.018447,0.018447,0.059031,50,50,0.029433
1695,56.500000,-0.034318,0.034318,0.109816,46,46,0.049533
1696,56.533333,-0.030152,0.030152,0.096487,43,43,0.035391
1697,56.566667,-0.001492,0.001492,0.004774,42,42,0.015379
1698,56.600000,-0.009667,0.009667,0.030934,42,42,0.018525
1699,56.633333,-0.004341,0.004341,0.013891,42,42,0.011219
1700,56.666667,-0.015010,0.015010,0.048032,41,41,0.015528
1701,56.700000,-0.002662,0.002662,0.008518,41,41,0.017507
1702,56.733333,-0.010439,0.010439,0.033406,41,41,0.037426
1703,56.766667,-0.007207,0.007207,0.023063,40,40,0.022797
1704,56.800000,-0.009899,0.009899,0.031678,38,38,0.028736
1705,56.833333,-0.002462,0.002462,0.007878,37,37,0.007871
1706,56.866667,-0.003212,0.003212,0.010278,49,49,0.015194
1707,56.900000,-0.000955,0.000955,0.003057,45,45,0.010018
1708,56.933333,-0.009456,0.009456,0.030259,43,43,0.019298
1709,56.966667,-0.008760,0.008760,0.028031,41,41,0.022676
1710,57.000000,-0.014533,0.014533,0.046507,40,40,0.018984
1711,57.033333,-0.003401,0.003401,0.010884,49,49,0.012012
1712,57.066667,-0.000284,0.000284,0.000909,45,45,0.041624
1713,57.100000,-0.001095,0.001095,0.003506,42,42,0.016880
1714,57.133333,-0.008109,0.008109,0.025948,39,39,0.022296
1715,57.166667,-0.009374,0.009374,0.029996,37,37,0.021386
1716,57.200000,-0.015295,0.015295,0.048945,50,50,0.043811
1717,57.233333,-0.021520,0.021520,0.068865,47,47,0.061319
1718,57.266667,-0.032643,0.032643,0.104458,44,44,0.028180
1719,57.300000,-0.010622,0.010622,0.033990,43,43,0.051486
1720,57.333333,-0.010246,0.010246,0.032789,41,41,0.019974
1721,57.366667,0.000912,0.000912,0.002920,40,40,0.013320
1722,57.400000,-0.001333,0.001333,0.004265,39,39,0.044699
1723,57.433333,-0.001849,0.001849,0.005918,38,38,0.010047
1724,57.466667,-0.000007,0.000007,0.000023,48,48,0.013777
1725,57.500000,0.003419,0.003419,0.010941,44,44,0.014144
1726,57.533333,-0.000200,0.000200,0.000640,44,43,0.018678
1727,57.566667,-0.010486,0.010486,0.033554,41,40,0.019806
1728,57.600000,-0.011946,0.011946,0.038227,38,37,0.025897
1729,57.633333,-0.001247,0.001247,0.003991,37,36,0.006230
1730,57.666667,-0.005973,0.005973,0.019115,49,49,0.017451
1731,57.700000,-0.006382,0.006382,0.020424,45,45,0.013633
1732,57.733333,-0.004010,0.004010,0.012831,44,44,0.025347
1733,57.766667,0.000311,0.000311,0.000995,44,44,0.014636
1734,57.800000,-0.001173,0.001173,0.003754,43,43,0.015311
1735,57.833333,-0.001150,0.001150,0.003679,43,43,0.011741
1736,57.866667,-0.004416,0.004416,0.014130,43,43,0.015099
1737,57.900000,-0.001698,0.001698,0.005433,43,43,0.017148
1738,57.933333,-0.002611,0.002611,0.008354,43,43,0.029679
1739,57.966667,0.001659,0.001659,0.005307,43,43,0.014168
1740,58.000000,0.000147,0.000147,0.000470,43,43,0.017966
1741,58.033333,-0.000154,0.000154,0.000494,49,48,0.011733
1742,58.066667,-0.008279,0.008279,0.026492,47,46,0.020473
1743,58.100000,-0.006771,0.006771,0.021668,43,42,0.015041
1744,58.133333,-0.003616,0.003616,0.011571,43,42,0.015577
1745,58.166667,0.005525,0.005525,0.017681,43,42,0.010081
1746,58.200000,-0.001273,0.001273,0.004074,40,40,0.017990
1747,58.233333,-0.007536,0.007536,0.024115,39,39,0.014402
1748,58.266667,-0.008524,0.008524,0.027276,37,37,0.020387
1749,58.300000,-0.002243,0.002243,0.007179,50,50,0.021046
1750,58.333333,0.000291,0.000291,0.000931,48,48,0.018157
1751,58.366667,0.014882,0.014882,0.047623,43,43,0.050694
1752,58.400000,0.001954,0.001954,0.006254,42,42,0.014616
1753,58.433333,-0.005859,0.005859,0.018749,40,40,0.019054
1754,58.466667,-0.009763,0.009763,0.031242,40,40,0.028281
1755,58.500000,-0.006982,0.006982,0.022344,37,37,0.015871
1756,58.533333,-0.007586,0.007586,0.024274,37,37,0.023667
1757,58.566667,-0.000388,0.000388,0.001241,47,47,0.010775
1758,58.600000,-0.008336,0.008336,0.026674,45,45,0.028932
1759,58.633333,-0.002339,0.002339,0.007483,43,43,0.010234
1760,58.666667,-0.003234,0.003234,0.010349,43,43,0.019517
1761,58.700000,-0.002874,0.002874,0.009196,43,43,0.012086
1762,58.733333,0.001183,0.001183,0.003785,43,43,0.034029
1763,58.766667,0.005945,0.005945,0.019025,41,41,0.022199
1764,58.800000,0.007611,0.007611,0.024356,41,41,0.015275
1765,58.833333,-0.001508,0.001508,0.004826,40,40,0.017574
1766,58.866667,-0.014526,0.014526,0.046483,38,38,0.039817
1767,58.900000,-0.028814,0.028814,0.092206,37,37,0.022627
1768,58.933333,-0.022738,0.022738,0.072762,47,47,0.048115
1769,58.966667,-0.011665,0.011665,0.037327,42,42,0.027000
1770,59.000000,-0.017547,0.017547,0.056150,40,40,0.027848
1771,59.033333,-0.002642,0.002642,0.008455,50,50,0.014201
1772,59.066667,-0.007023,0.007023,0.022474,50,50,0.011524
1773,59.100000,-0.002699,0.002699,0.008636,45,45,0.014582
1774,59.133333,0.007347,0.007347,0.023512,44,44,0.032263
1775,59.166667,0.005350,0.005350,0.017119,41,41,0.026639
1776,59.200000,0.022445,0.022445,0.071824,41,41,0.034289
1777,59.233333,-0.000026,0.000026,0.000083,39,39,0.030648
1778,59.266667,-0.000456,0.000456,0.001458,39,39,0.019848
1779,59.300000,-0.000318,0.000318,0.001017,49,49,0.011143
1780,59.333333,-0.000639,0.000639,0.002044,48,48,0.034231
1781,59.366667,0.000028,0.000028,0.000089,45,45,0.017004
1782,59.400000,-0.001365,0.001365,0.004369,43,43,0.020044
1783,59.433333,-0.000917,0.000917,0.002934,41,41,0.017658
1784,59.466667,-0.015101,0.015101,0.048323,41,41,0.017586
1785,59.500000,-0.009124,0.009124,0.029198,40,40,0.013137
1786,59.533333,-0.002811,0.002811,0.008996,39,39,0.026383
1787,59.566667,-0.000656,0.000656,0.002101,36,36,0.016269
1788,59.600000,-0.006283,0.006283,0.020107,48,48,0.038228
1789,59.633333,-0.001071,0.001071,0.003426,46,46,0.009711
1790,59.666667,-0.001928,0.001928,0.006168,45,45,0.018750
1791,59.700000,-0.000991,0.000991,0.003170,44,44,0.012536
1792,59.733333,-0.000080,0.000080,0.000255,44,44,0.018161
1793,59.766667,0.007916,0.007916,0.025332,43,43,0.035682
1794,59.800000,0.019521,0.019521,0.062468,43,43,0.023394
1795,59.833333,0.036363,0.036363,0.116362,42,42,0.063256
1796,59.866667,0.096311,0.096311,0.308195,40,40,0.108493
1797,59.900000,0.284231,0.284231,0.909541,38,38,0.170352
1798,59.933333,0.220647,0.220647,0.706069,36,36,0.127482
1799,59.966667,-0.248994,0.248994,0.796782,49,49,0.406491
1800,60.000000,-0.383398,0.383398,1.226873,38,38,1.454871
1801,60.033333,-0.262820,0.262820,0.841024,45,45,0.328790
1802,60.066667,-1.779909,1.779909,5.695709,39,39,6.946528
1803,60.100000,-2.188998,2.188998,7.004794,16,16,1.886330
1804,60.133333,-1.881186,1.881186,6.019794,15,15,3.133694
1805,60.166667,0.655697,0.655697,2.098230,13,13,4.953483
1806,60.200000,7.144974,7.144974,22.863918,21,21,6.020363
1807,60.233333,7.754353,7.754353,24.813930,2,2,7.809490
1808,60.266667,-1.079310,1.079310,3.453791,5,5,0.168975
1809,60.300000,-0.689743,0.689743,2.207179,30,30,0.419943
1810,60.333333,-1.298405,1.298405,4.154897,24,24,3.406087
1811,60.366667,-0.596573,0.596573,1.909033,40,40,0.519997
1812,60.400000,-0.313301,0.313301,1.002564,17,17,0.225465
1813,60.433333,-0.290164,0.290164,0.928525,14,14,0.300844
1814,60.466667,-0.509495,0.509495,1.630385,33,33,0.344736
1815,60.500000,0.029650,0.029650,0.094881,20,20,0.090420
1816,60.533333,-0.048460,0.048460,0.155072,47,46,0.244414
1817,60.566667,0.206671,0.206671,0.661347,32,32,0.281805
1818,60.600000,-0.493870,0.493870,1.580383,29,29,0.430476
1819,60.633333,-0.440211,0.440211,1.408675,46,46,0.574015
1820,60.666667,-0.169404,0.169404,0.542093,22,21,0.409725
1821,60.700000,-0.202691,0.202691,0.648612,16,15,0.615967
1822,60.733333,-0.381118,0.381118,1.219579,18,18,0.227205
1823,60.766667,-0.260150,0.260150,0.832480,38,38,0.161437
1824,60.800000,-0.147161,0.147161,0.470915,19,19,0.065972
1825,60.833333,-0.148337,0.148337,0.474679,33,33,0.146250
1826,60.866667,-0.008768,0.008768,0.028059,27,27,0.102416
1827,60.900000,-0.115036,0.115036,0.368116,30,30,0.044706
1828,60.933333,-0.050593,0.050593,0.161898,31,31,0.037945
1829,60.966667,-0.028074,0.028074,0.089838,31,31,0.037408
1830,61.000000,-0.036827,0.036827,0.117846,23,23,0.024848
1831,61.033333,-0.068310,0.068310,0.218591,38,38,0.069670
1832,61.066667,-0.076583,0.076583,0.245067,32,32,0.081754
1833,61.100000,-0.187155,0.187155,0.598896,34,34,0.092866
1834,61.133333,-0.200285,0.200285,0.640911,25,25,0.074426
1835,61.166667,-0.301125,0.301125,0.963600,33,33,0.121219
1836,61.200000,-0.173032,0.173032,0.553703,28,28,0.077684
1837,61.233333,-0.250605,0.250605,0.801936,28,28,0.106442
1838,61.266667,-0.163998,0.163998,0.524793,24,24,0.083043
1839,61.300000,-0.044257,0.044257,0.141621,23,23,0.032853
1840,61.333333,-0.026689,0.026689,0.085406,21,21,0.035260
1841,61.366667,0.000791,0.000791,0.002532,30,30,0.016612
1842,61.400000,0.000717,0.000717,0.002293,24,24,0.026423
1843,61.433333,-0.001033,0.001033,0.003304,26,26,0.020317
1844,61.466667,-0.020485,0.020485,0.065552,24,24,0.017056
1845,61.500000,-0.015630,0.015630,0.050015,33,33,0.019817
1846,61.533333,-0.037015,0.037015,0.118449,28,28,0.025257
1847,61.566667,-0.045943,0.045943,0.147019,32,32,0.064704
1848,61.600000,-0.052249,0.052249,0.167198,25,25,0.068598
1849,61.633333,-0.129533,0.129533,0.414505,33,33,0.111371
1850,61.666667,-0.118128,0.118128,0.378009,27,27,0.094170
1851,61.700000,-0.145063,0.145063,0.464202,37,37,0.141415
1852,61.733333,-0.029354,0.029354,0.093934,32,32,0.019781
1853,61.766667,-0.012931,0.012931,0.041381,43,43,0.023806
1854,61.800000,-0.005380,0.005380,0.017215,42,42,0.021529
1855,61.833333,0.001477,0.001477,0.004725,37,37,0.026133
1856,61.866667,0.008615,0.008615,0.027568,35,35,0.027498
1857,61.900000,0.002382,0.002382,0.007623,41,41,0.019849
1858,61.933333,-0.011505,0.011505,0.036815,36,36,0.011206
1859,61.966667,-0.003915,0.003915,0.012529,32,32,0.007733
1860,62.000000,-0.000529,0.000529,0.001692,41,41,0.021124
1861,62.033333,-0.073503,0.073503,0.235208,44,44,0.127625
1862,62.066667,-0.155831,0.155831,0.498660,35,35,0.103232
1863,62.100000,-0.113099,0.113099,0.361917,30,30,0.050530
1864,62.133333,-0.097127,0.097127,0.310807,38,38,0.095005
1865,62.166667,-0.241761,0.241761,0.773635,32,32,0.179132
1866,62.200000,-0.320117,0.320117,1.024374,44,44,0.309875
1867,62.233333,-0.444723,0.444723,1.423115,24,24,0.475846
1868,62.266667,-0.896271,0.896271,2.868066,21,21,0.738460
1869,62.300000,-3.041051,3.041051,9.731365,18,18,10.753468
1870,62.333333,-2.300487,2.300487,7.361557,5,5,0.196372
1871,62.366667,0.425394,0.425394,1.361261,15,15,6.552182
1872,62.400000,0.000000,0.000000,0.000000,0,0,0.000000
1873,62.433333,-0.001605,0.001605,0.005137,5,5,0.469524
1874,62.466667,-0.285091,0.285091,0.912292,33,33,0.390433
1875,62.500000,-0.443806,0.443806,1.420180,16,16,0.567425
1876,62.533333,-0.597717,0.597717,1.912694,45,45,0.694488
1877,62.566667,-1.149926,1.149926,3.679764,20,20,3.998251
1878,62.600000,-0.690972,0.690972,2.211112,4,4,0.412922
1879,62.633333,0.165881,0.165881,0.530819,44,44,0.301967
1880,62.666667,0.243901,0.243901,0.780482,25,25,0.250969
1881,62.700000,0.082408,0.082408,0.263705,22,22,0.072740
1882,62.733333,-0.380541,0.380541,1.217731,45,45,0.272345
1883,62.766667,-0.716164,0.716164,2.291726,30,30,0.420272
1884,62.800000,-0.170366,0.170366,0.545172,22,22,0.060387
1885,62.833333,0.141727,0.141727,0.453526,43,43,0.148255
1886,62.866667,0.230661,0.230661,0.738115,30,30,0.143071
1887,62.900000,0.880177,0.880177,2.816566,24,24,0.117086
1888,62.933333,0.038216,0.038216,0.122292,49,49,0.056610
1889,62.966667,-0.013223,0.013223,0.042312,36,36,0.048690
1890,63.000000,-0.060408,0.060408,0.193304,33,33,0.042448
1891,63.033333,-0.038089,0.038089,0.121883,45,45,0.058308
1892,63.066667,-0.230066,0.230066,0.736211,39,39,0.104185
1893,63.100000,-0.150589,0.150589,0.481885,31,31,0.110628
1894,63.133333,-0.300811,0.300811,0.962594,47,47,0.274630
1895,63.166667,-0.221495,0.221495,0.708783,33,33,0.217207
